      l1  l2                     f            E11  am.log.likelihood  am.log.likelihood.tt  am.odds.ratio.disc        am.Dice     am.t.score   am.p1.given2    am.p2.given1  am.p1.given2.simple  am.p2.given1.simple  am.p1.given2.margin  am.p2.given1.margin  am.expect.diff       f1     f2        N  
NEGATIVE  comforting           404    176.1283132         269.657057           269.6570565        0.4693571492  0.00281881770    11.33704015   0.1884399854   0.00093433339         0.3338842975        0.00141538354         0.1883237081        7.9833127e-04     227.8716868   285435   1210  1960936  
NEGATIVE  effortless            56     24.4541790          37.214930            37.2149297        0.4695889420  0.00039215274     4.21548765   0.1877888324   0.00012934610         0.3333333333        0.00019619178         0.1877727439        1.1051841e-04      31.5458210   285435    168  1960936  
NEGATIVE  synonymous            47     20.5240431          31.233408            31.2334084        0.4699457875  0.00032915931     3.86191523   0.1877862466   0.00010855833         0.3333333333        0.00016466096         0.1877727439        9.2756519e-05      26.4759569   285435    141  1960936  
NEGATIVE  past                  31     13.5371348          20.600113            20.6001133        0.4710984702  0.00021714158     3.13642318   0.1877816497   0.00007160231         0.3333333333        0.00010860616         0.1877727439        6.1179831e-05      17.4628652   285435     93  1960936  
NEGATIVE  offended              21      9.1703171          13.954642            13.9546422        0.4727074313  0.00014711136     2.58144844   0.1877787768   0.00004850479         0.3333333333        0.00007357192         0.1877727439        4.1444402e-05      11.8296829   285435     63  1960936  
NEGATIVE  merciful              17      7.4235901          11.296527            11.2965266        0.4738728422  0.00011909516     2.32262057   0.1877776276   0.00003926578         0.3333333333        0.00005955822         0.1877727439        3.3550230e-05       9.5764099   285435     51  1960936  
NEGATIVE  glorious              95     41.6303286          62.642667            62.6426669        0.4665664858  0.00066498437     5.47561275   0.1866344631   0.00021882958         0.3321678322        0.00033282534         0.1866072427        1.8697662e-04      53.3696714   285435    286  1960936  
NEGATIVE  fussy                 64     28.0931938          42.038254            42.0382537        0.4659907307  0.00044813534     4.48835078   0.1860639410   0.00014722728         0.3316062176        0.00022421917         0.1860456282        1.2579679e-04      35.9068062   285435    193  1960936  
NEGATIVE  thrilled             214     94.1777014         139.795287           139.7952872        0.4632885069  0.00149607455     8.19088371   0.1852578770   0.00049130270         0.3307573416        0.00074973286         0.1851967521        4.1978839e-04     119.8222986   285435    647  1960936  
NEGATIVE  exciting            2904   1282.3887929        1892.403871          1892.4038707        0.4632855628  0.01973865316    30.09181832   0.1848955260   0.00664902920         0.3296254257        0.01017394503         0.1840648362        5.6811926e-03    1621.6112071   285435   8810  1960936  
NEGATIVE  dominant             162     71.4702494         105.223233           105.2232332        0.4617960508  0.00113316033     7.11268895   0.1844244889   0.00037119561         0.3299389002        0.00056755478         0.1843783108        3.1716416e-04      90.5297506   285435    491  1960936  
NEGATIVE  succinct              20      8.8791960          12.802005            12.8020046        0.4623624033  0.00014010704     2.48668738   0.1823139344   0.00004559820         0.3278688525        0.00007006849         0.1823082630        3.8960898e-05      11.1208040   285435     61  1960936  
NEGATIVE  flattering           138     61.2810082          88.306486            88.3064858        0.4576702045  0.00096552110     6.53075428   0.1822695165   0.00031456789         0.3277909739        0.00048347259         0.1822303844        2.6877920e-04      76.7189918   285435    421  1960936  
NEGATIVE  prolific              77     34.2067385          49.221324            49.2213241        0.4579854875  0.00053908356     4.87674475   0.1821208105   0.00017546354         0.3276595745        0.00026976369         0.1820989850        1.4992296e-04      42.7932615   285435    235  1960936  
NEGATIVE  popular             2086    929.4043635        1329.849025          1329.8490250        0.4567070618  0.01429648413    25.32353892   0.1817343661   0.00474234399         0.3267032106        0.00730814371         0.1811426212        4.0520456e-03    1156.5956365   285435   6385  1960936  
NEGATIVE  arousing              35     15.5749831          22.284457            22.2844568        0.4585617748  0.00024514782     3.28342714   0.1815521208   0.00007964764         0.3271028037        0.00012261986         0.1815422143        6.8054082e-05      19.4250169   285435    107  1960936  
NEGATIVE  electrifying          16      7.1324689          10.145922            10.1459220        0.4610917634  0.00011209034     2.21688278   0.1809745450   0.00003635919         0.3265306122        0.00005605479         0.1809700228        3.1066727e-05       8.8675311   285435     49  1960936  
NEGATIVE  excruciating          30     13.3915742          18.964712            18.9647119        0.4570862340  0.00021013775     3.03226981   0.1805348371   0.00006809888         0.3260869565        0.00010510274         0.1805263671        5.8186367e-05      16.6084258   285435     92  1960936  
NEGATIVE  scandalous            52     23.2896943          32.621280            32.6212802        0.4534175315  0.00036415203     3.98140305   0.1794540529   0.00011771975         0.3250000000        0.00018217808         0.1794394106        1.0058439e-04      28.7103057   285435    160  1960936  
NEGATIVE  indicative            85     38.1368744          53.109520            53.1095196        0.4514880591  0.00059503600     5.08301964   0.1788907930   0.00019215105         0.3244274809        0.00029779109         0.1788668915        1.6418143e-04      46.8631256   285435    262  1960936  
NEGATIVE  revolutionary        175     78.6027183         109.086674           109.0866739        0.4501983021  0.00122388321     7.28694956   0.1785626570   0.00039525402         0.3240740741        0.00061309930         0.1785134846        3.3772061e-04      96.3972817   285435    540  1960936  
NEGATIVE  tiresome              35     15.7205437          21.811236            21.8112358        0.4526121831  0.00024514697     3.25882291   0.1785233169   0.00007905080         0.3240740741        0.00012261986         0.1785134846        6.7544122e-05      19.2794563   285435    108  1960936  
NEGATIVE  overpowering          44     19.7962402          27.313373            27.3133728        0.4508982178  0.00030815454     3.64885409   0.1779811662   0.00009924173         0.3235294118        0.00015415068         0.1779688223        8.4796048e-05      24.2037598   285435    136  1960936  
NEGATIVE  sweeping              22      9.8981201          13.656086            13.6560858        0.4533879514  0.00015411397     2.58012947   0.1779749940   0.00004962087         0.3235294118        0.00007707534         0.1779688223        4.2398024e-05      12.1018799   285435     68  1960936  
NEGATIVE  novel                121     54.5852210          74.657422            74.6574222        0.4476436262  0.00084671635     6.03770718   0.1771399526   0.00027231793         0.3226666667        0.00042391438         0.1771060772        2.3267917e-04      66.4147790   285435    375  1960936  
NEGATIVE  apt                  171     77.1471124         105.498965           105.4989650        0.4473692581  0.00119595055     7.17710969   0.1771287942   0.00038482134         0.3226415094        0.00059908561         0.1770809200        3.2880651e-04      93.8528876   285435    530  1960936  
NEGATIVE  loathsome             19      8.5880748          11.667027            11.6670271        0.4512349647  0.00013310262     2.38865947   0.1764786187   0.00004269161         0.3220338983        0.00006656507         0.1764733089        3.6477395e-05      10.4119252   285435     59  1960936  
NEGATIVE  honorable             47     21.2518461          28.837816            28.8378162        0.4475532192  0.00032915355     3.75575426   0.1763703503   0.00010557415         0.3219178082        0.00016466096         0.1763572188        9.0206716e-05      25.7481539   285435    146  1960936  
NEGATIVE  disgusted             33     14.9927407          20.022096            20.0220955        0.4455245934  0.00023114261     3.13466149   0.1748369436   0.00007383446         0.3203883495        0.00011561301         0.1748277601        6.3087075e-05      18.0072593   285435    103  1960936  
NEGATIVE  plentiful             46     21.1062855          27.264795            27.2647952        0.4383110407  0.00032215141     3.67037797   0.1716934856   0.00010207073         0.3172413793        0.00016115753         0.1716807899        8.7213252e-05      24.8937145   285435    145  1960936  
NEGATIVE  heavenly              18      8.2969536          10.551751            10.5517515        0.4392287469  0.00012609810     2.28702997   0.1702338326   0.00003978502         0.3157894737        0.00006306164         0.1702288843        3.3993891e-05       9.7030464   285435     57  1960936  
