bigram_lower,SUM,never,nothing,none,nor,no,neither,nobody,hardly,rarely,barely,seldom,scarcely,nones,nothings,nobodies,nobody's,nobodys,non-exalts,nothingis,nys
entirely_destitute,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
so_horrid,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
more_unwise,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ever_optimal,3,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ever_original,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
too_calm,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
more_unselfish,3,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
really_violent,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
most_representative,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
especially_problematic,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
especially_productive,3,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
innately_good,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
entirely_blameless,3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
really_valid,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
longer_operational,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
not_mad,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
more_unsatisfying,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
too_brisk,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
too_somber,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
very_fresh,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
longer_online,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
so_loving,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
too_esoteric,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
entirely_desirable,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
longer_new,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
so_menacing,3,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
longer_appropriate,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
actually_hungry,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
entirely_controllable,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
entirely_conclusive,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
entirely_comprehensible,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
as_assertive,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
as_astonishing,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
really_vocal,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ever_old,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
entirely_coherent,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
as_astute,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
not_involved,3,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
emotionally_impactful,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
seemingly_interested,3,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
so_unstoppable,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
seemingly_amiss,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
altogether_original,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
easily_quantifiable,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ever_unique,3,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
now_present,3,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
most_trustworthy,3,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
too_weighty,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
now_safe,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
naturally_superior,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
more_sweeter,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wildly_exotic,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
likely_aware,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
too_willing,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
especially_sophisticated,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
more_systemic,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
most_uplifting,3,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
most_urgent,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
as_abrupt,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
really_severe,3,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
intentionally_funny,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
too_visible,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
as_best,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
too_upbeat,3,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
too_inviting,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
really_sincere,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
actually_american,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
economically_important,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
longer_regarded,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
too_acute,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
less_strenuous,3,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ever_trustworthy,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
economically_dependent,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
less_strategic,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
economically_competitive,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
too_vibrant,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
now_extant,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ever_upset,3,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
really_sacred,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
emotionally_healthy,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
less_spare,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
really_representative,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nutritionally_wrong,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
objectively_better,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
objectively_different,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
inherently_unsustainable,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
really_reliable,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
inherently_unstable,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
very_same,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ever_vacant,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
really_realistic,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
really_rational,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
objectively_real,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thoroughly_conscious,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
actually_nice,3,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
objectively_right,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
objectively_superior,3,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
more_sultry,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
really_responsive,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
especially_groundbreaking,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
really_revelatory,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
really_rude,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
most_valuable,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
so_hearty,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ever_verifiable,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
really_routine,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
more_superstitious,3,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ever_violent,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
nutritionally_beneficial,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
more_superior,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dreadfully_wrong,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
more_superficial,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
remotely_obvious,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ever_welcome,3,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
ever_wet,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
scientifically_wrong,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
especially_sharp,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ever_tidy,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
inherently_worrisome,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
not_unique,3,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
so_uninterested,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
ever_shocked,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
not_terrible,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
really_thin,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
less_suggestive,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
so_misguided,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
specifically_religious,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
really_talkative,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
economically_prosperous,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
too_appetizing,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
more_turbulent,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
else_interesting,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
just_interesting,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
so_unified,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
too_traditional,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
too_tragic,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
most_subtle,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eminently_practical,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
very_insightful,3,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
too_tedious,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
not_strange,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
longer_profitable,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
so_unkind,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
not_successful,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
too_talkative,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
emotionally_evocative,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
specifically_personal,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
emotionally_disturbing,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ever_scared,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
emotionally_comfortable,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nearly_impossible,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
wholly_reliable,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ever_secret,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
so_hidden,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
very_formidable,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
not_weird,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
too_traumatic,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
not_worried,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
really_stellar,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
more_transcendent,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
effortlessly_cool,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
too_unfit,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
too_jaded,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
very_major,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
notably_wrong,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
too_unhappy,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
so_mistaken,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
noticeably_bad,3,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
really_static,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
economically_successful,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
near_capable,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
too_unorthodox,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
too_airy,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
really_sophisticated,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
notably_sympathetic,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
any_shorter,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
remotely_natural,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
really_straightforward,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
not_wrong,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ever_sore,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
too_troubling,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
really_sufficient,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ever_speechless,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
ever_spontaneous,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
too_unbearable,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
too_unbelievable,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
remotely_negative,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
longer_raw,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
more_tribal,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
just_limited,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
really_stressful,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
any_simpler,3,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
actually_easy,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
longer_little,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
too_self-conscious,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
really_questionable,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
so_witty,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
too_depressing,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
too_mild,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
too_depressed,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
too_dependent,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
especially_adept,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
especially_active,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
too_persuasive,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ever_commonplace,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
remotely_chinese,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
equally_successful,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
too_dynamic,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
too_perverted,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
even_strong,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
equally_skilled,3,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
so_indicative,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
too_photogenic,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
just_aesthetic,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
most_disturbing,3,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
too_mind-blowing,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
most_diverse,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
most_engaging,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
seriously_threatening,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
too_momentous,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
necessarily_important,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
most_eloquent,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
too_destructive,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
remotely_feasible,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
necessarily_symptomatic,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ever_casual,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
too_passionate,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
especially_ambitious,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
too_passive,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
remotely_feminine,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
most_durable,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
less_vulnerable,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
most_deadly,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
most_nimble,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
most_complete,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
very_late,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ever_crowded,3,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
necessarily_gay,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
so_worldly,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
environmentally_sustainable,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
environmentally_responsible,3,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
seriously_involved,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
environmentally_prudent,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ever_decisive,3,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
most_noble,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
apparently_aware,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ever_definitive,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
too_damp,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
specially_new,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
most_complicated,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
just_beautiful,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
very_peaceful,3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
necessarily_great,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
too_dazzling,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ever_crazy,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
equally_available,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
too_definite,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
too_playful,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
so_imaginative,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
necessarily_wise,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
so_virtuous,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ever_conscious,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
so_manic,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ever_constructive,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
longer_fresh,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ever_convenient,3,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
too_merciful,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
remotely_genuine,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
less_watchable,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
remotely_bad,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
too_practical,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
especially_big,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
necessarily_sufficient,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
especially_bright,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
necessarily_noteworthy,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
especially_high,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
severely_obese,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
necessarily_moral,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
actually_essential,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
most_graceful,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
remotely_enough,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
remotely_enjoyable,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
too_muddy,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
most_entertaining,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
necessarily_optimal,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
necessarily_original,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
