hit_id,sent_id,match_id,colloc_id,sent_text,token_str,lemma_str,context_prev_id,context_prev_sent,context_next_id,context_next_sent,neg_lemma,adv_lemma,adj_lemma,neg_form,adv_form,adj_form,neg_index,adv_index,adj_index,dep_neg,dep_mod,json_source
nyt_eng_19940720_0055_53:30-31-32,nyt_eng_19940720_0055_53,30-31-32,nyt_eng_19940720_0055_53:31-32,"Closer to the demarcation line, where residents have witnessed North Korean attempts to infiltrate the South by various means, including rubber boats and tunnels, people aren't so sure.","closer to the demarcation line , where residents have witnessed North Korean attempts to infiltrate the South by various means , including rubber boats and tunnels , people are n't so sure .","closer to the demarcation line , where resident have witness north korean attempt to infiltrate the South by various means , include rubber boat and tunnel , people be not so sure .",nyt_eng_19940720_0055_52,"-LBQ-  And besides, they could never win.  -RDQ-",nyt_eng_19940720_0055_54,"-LBQ-  I've seen their willingness to violate the terms of the truce,  -RDQ-  says Ku Chun Woo, watching an egret swoop in from the north and splash down in his rice field.",not,so,sure,n't,so,sure,29,30,31,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'sure', 'ix': 31, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 29, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'sure', 'ix': 31, 'xpos': 'JJ'}, 'target': {'lemma': 'so', 'ix': 30, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199407.json
nyt_eng_19940719_0366_12:17-18-19,nyt_eng_19940719_0366_12,17-18-19,nyt_eng_19940719_0366_12:18-19,"Carrying out a strike against an Italian-owned steel mill, the union finds the Polish public not very supportive.","carrying out a strike against an Italian-owned steel mill , the union finds the Polish public not very supportive .","carry out a strike against a italian-owned steel mill , the union find the polish public not very supportive .",nyt_eng_19940719_0366_11,The legendary Solidarity movement has seen better days.,nyt_eng_19940719_0366_13,"Above, a scene outside the struck mill.",not,very,supportive,not,very,supportive,16,17,18,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'supportive', 'ix': 18, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 16, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'supportive', 'ix': 18, 'xpos': 'JJ'}, 'target': {'lemma': 'very', 'ix': 17, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199407.json
nyt_eng_19940719_0364_12:17-18-19,nyt_eng_19940719_0364_12,17-18-19,nyt_eng_19940719_0364_12:18-19,"Carrying out a strike against an Italian-owned steel mill, the union finds the Polish public not very supportive.","carrying out a strike against an Italian-owned steel mill , the union finds the Polish public not very supportive .","carry out a strike against a italian-owned steel mill , the union find the polish public not very supportive .",nyt_eng_19940719_0364_11,The legendary Solidarity movement has seen better days.,nyt_eng_19940719_0364_13,"Above, a scene outside the struck mill.",not,very,supportive,not,very,supportive,16,17,18,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'supportive', 'ix': 18, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 16, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'supportive', 'ix': 18, 'xpos': 'JJ'}, 'target': {'lemma': 'very', 'ix': 17, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199407.json
nyt_eng_19940719_0363_12:17-18-19,nyt_eng_19940719_0363_12,17-18-19,nyt_eng_19940719_0363_12:18-19,"Carrying out a strike against an Italian-owned steel mill, the union finds the Polish public not very supportive.","carrying out a strike against an Italian-owned steel mill , the union finds the Polish public not very supportive .","carry out a strike against a italian-owned steel mill , the union find the polish public not very supportive .",nyt_eng_19940719_0363_11,The legendary Solidarity movement has seen better days.,nyt_eng_19940719_0363_13,"Above, a scene outside the struck mill.",not,very,supportive,not,very,supportive,16,17,18,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'supportive', 'ix': 18, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 16, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'supportive', 'ix': 18, 'xpos': 'JJ'}, 'target': {'lemma': 'very', 'ix': 17, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199407.json
nyt_eng_19940719_0361_9:4-5-6,nyt_eng_19940719_0361_9,4-5-6,nyt_eng_19940719_0361_9:5-6,And things were not much better for the family than for the hogs.,and things were not much better for the family than for the hogs .,and thing be not much better for the family than for the hog .,nyt_eng_19940719_0361_8,"At times, Krikava says, he would simply open the gate to the hog pen and let the pigs graze on weeds, which would not fatten them but at least quelled the pangs of hunger for a time.",nyt_eng_19940719_0361_10,"-LBQ-  For about a week, we didn't even have any food in the house,  -RDQ-  Kevin Krikava said.",not,much,better,not,much,better,3,4,5,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'better', 'ix': 5, 'xpos': 'JJR'}, 'target': {'lemma': 'not', 'ix': 3, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'better', 'ix': 5, 'xpos': 'JJR'}, 'target': {'lemma': 'much', 'ix': 4, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199407.json
nyt_eng_19940719_0300_8:11-13-14,nyt_eng_19940719_0300_8,11-13-14,nyt_eng_19940719_0300_8:13-14,That the men are so different -- and reportedly hadn't been very fond of each other -- made their pairing all the more delicious.,that the men are so different -- and reportedly had n't been very fond of each other -- made their pairing all the more delicious .,that the man be so different -- and reportedly had not be very fond of each other -- make they pairing all the more delicious .,nyt_eng_19940719_0300_7,"Who is to say that in 10 years, the CBS-QVC deal wouldn't look good, despite CBS bidding lower than Comcast? But then again, who is to say that it would? Given the imponderables, shareholders are left to depend on -- you guessed it -- the best fiduciary judgments of Diller and Tisch.",nyt_eng_19940719_0300_9,"But more significantly, it has made them, not their companies, the primary focus of analysis.",not,very,fond,n't,very,fond,10,12,13,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'fond', 'ix': 13, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 10, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'fond', 'ix': 13, 'xpos': 'JJ'}, 'target': {'lemma': 'very', 'ix': 12, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199407.json
nyt_eng_19940719_0278_16:08-09-10,nyt_eng_19940719_0278_16,08-09-10,nyt_eng_19940719_0278_16:09-10,Paul said that KFC was facing pressure not so much from other fried-chicken chains but from  -LBQ-  the increasingly competitive nature of its other fast-food competition like McDonald's and their value pricing.  -RDQ-,Paul said that KFC was facing pressure not so much from other fried-chicken chains but from `` the increasingly competitive nature of its other fast-food competition like McDonald 's and their value pricing . '',Paul say that KFC was face pressure not so much from other fried-chicken chain but from `` the increasingly competitive nature of its other fast-food competition like McDonald 's and they value pricing . '',nyt_eng_19940719_0278_15,"However,  -LBQ-  the success of rotisserie has not offset KFC's problems with the fried-chicken business,  -RDQ-  said Ron Paul, president of Technomic Inc., a restaurant consultancy.",nyt_eng_19940719_0278_17,"Indeed, KFC sales in the second quarter rose 13 percent, to $ 592 million, from the comparable period last year, before the introduction of Rotisserie Gold.",not,so,much,not,so,much,7,8,9,"{'node': 'neg', 'contiguous': False, 'relation': 'dep', 'head': {'lemma': 'much', 'ix': 9, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 7, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'much', 'ix': 9, 'xpos': 'JJ'}, 'target': {'lemma': 'so', 'ix': 8, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199407.json
nyt_eng_19940719_0277_8:11-13-14,nyt_eng_19940719_0277_8,11-13-14,nyt_eng_19940719_0277_8:13-14,That the men are so different -- and reportedly hadn't been very fond of each other -- made their pairing all the more delicious.,that the men are so different -- and reportedly had n't been very fond of each other -- made their pairing all the more delicious .,that the man be so different -- and reportedly had not be very fond of each other -- make they pairing all the more delicious .,nyt_eng_19940719_0277_7,"Who is to say that in 10 years, the CBS-QVC deal wouldn't look good, despite CBS bidding lower than Comcast? But then again, who is to say that it would? Given the imponderables, shareholders are left to depend on -- you guessed it -- the best fiduciary judgments of Diller and Tisch.",nyt_eng_19940719_0277_9,"But more significantly, it has made them, not their companies, the primary focus of analysis.",not,very,fond,n't,very,fond,10,12,13,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'fond', 'ix': 13, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 10, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'fond', 'ix': 13, 'xpos': 'JJ'}, 'target': {'lemma': 'very', 'ix': 12, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199407.json
nyt_eng_19940719_0276_9:4-5-6,nyt_eng_19940719_0276_9,4-5-6,nyt_eng_19940719_0276_9:5-6,And things were not much better for the family than for the hogs.,and things were not much better for the family than for the hogs .,and thing be not much better for the family than for the hog .,nyt_eng_19940719_0276_8,"At times, Krikava says, he would simply open the gate to the hog pen and let the pigs graze on weeds, which would not fatten them but at least quelled the pangs of hunger for a time.",nyt_eng_19940719_0276_10,"-LBQ-  For about a week, we didn't even have any food in the house,  -RDQ-  Kevin Krikava said.",not,much,better,not,much,better,3,4,5,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'better', 'ix': 5, 'xpos': 'JJR'}, 'target': {'lemma': 'not', 'ix': 3, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'better', 'ix': 5, 'xpos': 'JJR'}, 'target': {'lemma': 'much', 'ix': 4, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199407.json
nyt_eng_19940719_0274_16:08-09-10,nyt_eng_19940719_0274_16,08-09-10,nyt_eng_19940719_0274_16:09-10,Paul said that KFC was facing pressure not so much from other fried-chicken chains but from  -LBQ-  the increasingly competitive nature of its other fast-food competition like McDonald's and their value pricing.  -RDQ-,Paul said that KFC was facing pressure not so much from other fried-chicken chains but from `` the increasingly competitive nature of its other fast-food competition like McDonald 's and their value pricing . '',Paul say that KFC was face pressure not so much from other fried-chicken chain but from `` the increasingly competitive nature of its other fast-food competition like McDonald 's and they value pricing . '',nyt_eng_19940719_0274_15,"However,  -LBQ-  the success of rotisserie has not offset KFC's problems with the fried-chicken business,  -RDQ-  said Ron Paul, president of Technomic Inc., a restaurant consultancy.",nyt_eng_19940719_0274_17,"Indeed, KFC sales in the second quarter rose 13 percent, to $ 592 million, from the comparable period last year, before the introduction of Rotisserie Gold.",not,so,much,not,so,much,7,8,9,"{'node': 'neg', 'contiguous': False, 'relation': 'dep', 'head': {'lemma': 'much', 'ix': 9, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 7, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'much', 'ix': 9, 'xpos': 'JJ'}, 'target': {'lemma': 'so', 'ix': 8, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199407.json
nyt_eng_19940719_0268_17:6-7-8,nyt_eng_19940719_0268_17,6-7-8,nyt_eng_19940719_0268_17:7-8,"Government officials say they are not much worried about a military threat because the army has encircled the rebels ' mountain hideout, effectively keeping out arm shipments and recruits.","government officials say they are not much worried about a military threat because the army has encircled the rebels ' mountain hideout , effectively keeping out arm shipments and recruits .","government official say they be not much worried about a military threat because the army has encircle the rebel ' mountain hideout , effectively keep out arm shipment and recruit .",nyt_eng_19940719_0268_16,"In statements sent from Zapatista headquarters in the mountains near the Guatemalan border, the rebels have indicated that they would wait until after the elections to determine their next step, but they have warned that unless the vote is fair, violence could again break out.",nyt_eng_19940719_0268_18,The cordon seems to have sharply limited any possibility of the kind of surprise attack that the rebels carried out on Jan. 1.,not,much,worried,not,much,worried,5,6,7,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'worried', 'ix': 7, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 5, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'worried', 'ix': 7, 'xpos': 'JJ'}, 'target': {'lemma': 'much', 'ix': 6, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199407.json
nyt_eng_19940719_0265_17:6-7-8,nyt_eng_19940719_0265_17,6-7-8,nyt_eng_19940719_0265_17:7-8,"Government officials say they are not much worried about a military threat because the army has encircled the rebels ' mountain hideout, effectively keeping out arm shipments and recruits.","government officials say they are not much worried about a military threat because the army has encircled the rebels ' mountain hideout , effectively keeping out arm shipments and recruits .","government official say they be not much worried about a military threat because the army has encircle the rebel ' mountain hideout , effectively keep out arm shipment and recruit .",nyt_eng_19940719_0265_16,"In statements sent from Zapatista headquarters in the mountains near the Guatemalan border, the rebels have indicated that they would wait until after the elections to determine their next step, but they have warned that unless the vote is fair, violence could again break out.",nyt_eng_19940719_0265_18,The cordon seems to have sharply limited any possibility of the kind of surprise attack that the rebels carried out on Jan. 1.,not,much,worried,not,much,worried,5,6,7,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'worried', 'ix': 7, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 5, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'worried', 'ix': 7, 'xpos': 'JJ'}, 'target': {'lemma': 'much', 'ix': 6, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199407.json
nyt_eng_19940719_0263_47:3-4-5,nyt_eng_19940719_0263_47,3-4-5,nyt_eng_19940719_0263_47:4-5,Ladd is not so idealistic.,Ladd is not so idealistic .,Ladd be not so idealistic .,nyt_eng_19940719_0263_46,These things happen.  -RDQ-,nyt_eng_19940719_0263_48,"He blames lower ratings on management encroachment -- something he has feared ever since the break-up of powerhouse-in-decline KMET, Los Angeles ' rock clearinghouse for much of the '70s and early 80s.",not,so,idealistic,not,so,idealistic,2,3,4,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'idealistic', 'ix': 4, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 2, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'idealistic', 'ix': 4, 'xpos': 'JJ'}, 'target': {'lemma': 'so', 'ix': 3, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199407.json
