space_key,key,l2,f,exp_f,G2,odds_r_disc,dP1,dP2,P1,P2,f1,f2,N,Fyy(Of),Fyn(O12),Fny(O21),Fnn(O22),Fy_(R1),Fn_(R2),F_y(C1),F_n(C2),exp_12,exp_21,exp_22,t,dice,MI,deltaP_min,deltaP_max,deltaP_abs_max,deltaP_mean,unexp_f,unexp_r,LRC,LRC_01,LRC_05,LRC_nc,LRC_dv,f_sqrt,f1_sqrt,f2_sqrt,l1,space,space_l2,approx_meth,dataset,pos_sample,polarity,polar_l2,tpm_f,tpm_exp_f,tpm_f1,tpm_f2,tpm_unexp_f,exp_f_sqrt,N_sqrt,tpm_f_sqrt,tpm_f1_sqrt,tpm_f2_sqrt,tpm_exp_f_sqrt,tpm_unexp_f_sqrt,unexp_f_sqrt,f_m,exp_f_m,G2m,dP1m,dP2m,P1m,P2m,f1_m,f2_m,unexp_f_m,unexp_r_m,LRCm,LRC_01_m,LRC_05_m,LRC_nc_m,LRC_dv_m,f_sqrt_m,f1_sqrt_m,f2_sqrt_m,tpm_f_m,tpm_exp_f_m,tpm_f1_m,tpm_f2_m,tpm_unexp_f_m,exp_f_sqrt_m,tpm_f_sqrt_m,tpm_f1_sqrt_m,tpm_f2_sqrt_m,tpm_exp_f_sqrt_m,tpm_unexp_f_sqrt_m,unexp_f_sqrt_m,top,top_blind,top_polar
NEQ+sup:NEG~thrilled,NEG~thrilled,thrilled,4739,2827.0,2834.4095,0.71459793125,0.33846916497,0.00120491,0.83816766891,0.0014932188,3173681,5654,6347362,4739,3168942,915,3172766,3173681,3173681,5654,6341708,3170854.0,2827.0,3170854.0,27.774390265,0.002981127,0.2243609,0.00120491,0.33846916497,0.33846916497,0.169837037485,1912.0,0.4034606457058451,2.0798225403126,2.099976492649697,2.115002305986786,2.2024587032657807,2.0834926617899807,68.84039511798287,1781.4828093473145,75.19308478842984,NEGATED,NEQ+sup,NEQ+sup:thrilled,absent(-),super,NEQ,neg,neg~thrilled,746.6093789829539,445.3818769120148,500000.00000015757,890.7637536664838,301.2275020709391,53.16954015223378,2519.3971501134947,27.324153765175488,707.106781186659,29.845665575866853,21.104072519587653,6.220081245587835,15.670854965749086,2476.0,1034.150532025,2617.18407485,0.227099980225,0.0008333465075,0.5313892194875001,0.00111166673,1732708.0,7650.5,1441.8494679750002,0.5039691408257769,1.3700473157785136,1.409248967278398,1.4385077014027412,1.5883296097926316,1.376931494560981,41.717457318654645,1160.803897441535,67.89287146947979,326.0648616450666,193.1584980977941,304422.2360096657,518.7080268254632,132.9063635472725,26.97898266602207,16.450879596652015,510.2141636030363,22.291745425927843,12.142855739455845,4.308023857196172,14.738474652632572,blind,True,False
ALL+mir:NEG~forthcoming,NEG~forthcoming,forthcoming,95,33.1549987,104.5507638,0.6732687137,0.32383262093,0.00025651845,0.49738219895,0.00032563799,291735,191,1680633,95,291640,96,1388802,291735,1388898,191,1680442,291701.845001258,157.845001258,1388740.154998742,6.345163248,0.00065085,0.45717459,0.00025651845,0.32383262093,0.32383262093,0.16204456969,61.8450013,0.6510000136842106,1.0357347509782975,1.12550470365573,1.1921282139274525,1.5311106272146526,1.053046368620138,9.746794344808963,540.1249855357554,13.820274961085254,NEGMIR,ALL+mir,ALL+mir:forthcoming,present(+),mirror,ALL,neg,neg~forthcoming,56.52632133249793,19.727685758877755,173586.3808463835,113.6476559724818,36.798635573620174,5.758037747358036,1296.3923017358595,7.518398854310533,416.63698929209767,10.660565462135759,4.441585950860093,3.07681290345044,3.9887565974509274,1043.5,383.05182467500003,1519.6713289499999,0.3138253776825,0.00040176813750000004,0.6181826224525,0.00047665015999999997,1732708.0,2451.5,660.448175325,0.5780104286746988,1.674337557585981,1.7392514075486998,1.7877939598505197,2.0382347888660486,1.6857396389650925,27.189310776825877,1160.803897441535,39.291039407361,140.21450014294453,75.24187453362173,304422.2360096657,192.01948352195564,64.97262560932282,16.19261075352334,10.81376423497224,510.2141636030363,13.413330734914933,7.462518052409346,3.351246182562894,10.996700023302537,blind,True,False
NEQ+sup:NEG~conducive,NEG~conducive,conducive,1597,972.0,871.30985,0.66265716342,0.32160055388,0.00039386441,0.82150205761,0.00050320117,3173681,1944,6347362,1597,3172084,347,3173334,3173681,3173681,1944,6345418,3172709.0,972.0,3172709.0,15.639669069,0.001005786,0.215638651,0.00039386441,0.32160055388,0.32160055388,0.160997209145,625.0,0.3913587977457733,1.726534295241136,1.7588641305138888,1.7829962358776423,1.9239631346878685,1.7324184732479584,39.96248240537617,1781.4828093473145,44.090815370097204,NEGATED,NEQ+sup,NEQ+sup:conducive,absent(-),super,NEQ,neg,neg~conducive,251.60058635382703,153.13448342791855,500000.00000015757,306.26896669829136,98.46610292590847,31.176914536239792,2519.3971501134947,15.861922530192455,707.106781186659,17.50054189727539,12.374751853185524,3.4871706770069313,8.78556786913638,837.5,361.99086309999996,800.568843275,0.25772172548,0.0002980664575,0.5620949677049999,0.00038528355,1732708.0,2804.25,475.50913690000004,0.5310248889689001,1.1420256585742772,1.211765007767631,1.2638996296673994,1.5311241901981911,1.154221488989404,24.39712163585201,1160.803897441535,40.58353135306221,113.4717750699273,64.4910374185866,304422.2360096657,175.91024303909165,48.980737651340704,15.912701682435692,9.736878329233605,510.2141636030363,12.983828227326166,7.019800004161102,2.717078325072502,8.484419953416317,both,True,True
NEQ+sup:POS~zero,COM~zero,zero,415,254.0,220.6194,0.64780348406,0.31695450076,0.00010145947,0.81692913386,0.00013076298,3173681,508,6347362,415,3173266,93,3173588,3173681,3173681,508,6346854,3173427.0,254.0,3173427.0,7.903179168,0.000261484,0.21321438,0.00010145947,0.31695450076,0.31695450076,0.158527980115,161.0,0.38795180722891565,1.2570998477629813,1.3166256163025651,1.3611561560749394,1.6231632597792394,1.2679229143922073,20.37154878746336,1781.4828093473145,22.538855339169288,COMPLEMENT,NEQ+sup,NEQ+sup:zero,absent(-),super,NEQ,pos,pos~zero,65.38149250034897,40.01662438663495,500000.00000015757,80.03324861572415,25.364868113714017,15.937377450509228,2519.3971501134947,8.085882295726853,707.106781186659,8.946130371044463,6.325869456970714,1.760012838756139,4.434171336954133,2450.25,2325.78504835,151.6317287,0.16077031509499998,7.655539325e-05,0.856335320965,0.00011177375850000001,18410501.5,2502.75,124.46495164999992,0.20200861103046133,0.657439307462527,0.6843268739338351,0.7044291475491327,0.8360228541304092,0.6632047422130611,33.09079605615243,2948.489384983902,34.143035700854185,77.3823867035114,64.62620405509574,695577.7639915745,88.2951099669412,12.75618264841565,31.227754154272546,8.654187247092988,825.2466455891488,9.317234369551754,7.780379370790835,0.873807876302152,1.8630419018798798,blind,True,False
NEQ+mir:NEG~forthcoming,NEG~forthcoming,forthcoming,95,58.5,49.099352,0.6279295473,0.31202838128,0.00025022709,0.81196581197,0.00032563799,291735,117,583470,95,291640,22,291713,291735,291735,117,583353,291676.5,58.5,291676.5,3.744820985,0.000651015,0.210567739,0.00025022709,0.31202838128,0.31202838128,0.156139304185,36.5,0.38421052631578945,0.3899432051762755,0.5090634321338761,0.5987950145378269,1.0263015649415599,0.40789250950646483,9.746794344808963,540.1249855357554,10.816653826391969,NEGMIR,NEQ+mir,NEQ+mir:forthcoming,present(+),mirror,NEQ,neg,neg~forthcoming,162.81899840608773,100.26222599276741,500000.00000171387,200.52445027165064,62.55677241332032,7.648529270389178,763.8520799212371,12.760054796359134,707.1067811877595,14.160665601293275,10.013102715580592,2.7469520807785415,2.0982650744197855,1043.5,383.05182467500003,1519.6713289499999,0.3138253776825,0.00040176813750000004,0.6181826224525,0.00047665015999999997,1732708.0,2451.5,660.448175325,0.5780104286746988,1.674337557585981,1.7392514075486998,1.7877939598505197,2.0382347888660486,1.6857396389650925,27.189310776825877,1160.803897441535,39.291039407361,140.21450014294453,75.24187453362173,304422.2360096657,192.01948352195564,64.97262560932282,16.19261075352334,10.81376423497224,510.2141636030363,13.413330734914933,7.462518052409346,3.351246182562894,10.996700023302537,blind,True,False
NEQ+sup:NEG~comparable,NEG~comparable,comparable,1968,1221.5,980.28593,0.61718928236,0.30568457911,0.00047043165,0.80556692591,0.00062010013,3173681,2443,6347362,1968,3171713,475,3173206,3173681,3173681,2443,6344919,3172459.5,1221.5,3172459.5,16.827409557,0.001239246,0.207131623,0.00047043165,0.30568457911,0.30568457911,0.15307750538,746.5,0.3793191056910569,1.6378603979742643,1.6660899614214988,1.6871478167450817,1.8099173605817866,1.642999858140203,44.36214602563767,1781.4828093473145,49.42671342502959,NEGATED,NEQ+sup,NEQ+sup:comparable,absent(-),super,NEQ,neg,neg~comparable,310.05006505064625,192.4421517159412,500000.00000015757,384.8843032743366,117.60791333470505,34.94996423460259,2519.3971501134947,17.608238556160188,707.106781186659,19.618468423257116,13.872352061418468,3.7358864947417203,9.412181791035081,1043.5,471.35431325,887.957668775,0.2364072894525,0.000380238225,0.54076669578,0.00051400228,1732708.0,3770.0,572.14568675,0.5122295430843069,1.1508831732095417,1.206147134901424,1.247411401225352,1.4595243892542193,1.1606158231897943,27.63542907013669,1160.803897441535,47.26552626517994,153.0392359595923,90.22821500392821,304422.2360096657,246.3961414443539,62.811020955664105,18.476717686516924,11.38340592280948,510.2141636030363,15.454206768770241,8.370524581236957,3.0128813415725224,9.158711383619769,blind,True,False
NEQ+mir:POS~friendly,POS~friendly,friendly,953,596.5,456.8906902,0.5992692053,0.2994387394,0.0024439988,0.79882648785,0.0032666632,291735,1193,583470,953,290782,240,291495,291735,291735,1193,582277,291138.5,596.5,291138.5,11.54816775,0.006506718,0.203482453,0.0024439988,0.2994387394,0.2994387394,0.1509413691,356.5,0.3740818467995803,1.4334172584470932,1.4743736135304435,1.5051316127688548,1.6501322755381054,1.4395966382866328,30.870698080866262,540.1249855357554,34.539832078341085,POSMIR,NEQ+mir,NEQ+mir:friendly,present(+),mirror,NEQ,pos,pos~friendly,1633.3316211630417,1022.3319125233517,500000.00000171387,2044.6638233328194,610.9997086396901,24.423349483639626,763.8520799212371,40.41449766065442,707.1067811877595,45.217959079693316,31.973925510067602,8.440572150586817,6.447348597226636,31761.75,31603.463522675003,295.060839525,0.103621152195,0.00123047090625,0.798956252325,0.0025264225750000003,18410501.5,34689.25,158.28647732499826,0.1213934156887531,0.7477474487833006,0.7668750568719602,0.7812381782278351,0.851143150054441,0.7509970936781624,128.52154655569387,2948.4893849839023,139.76368869637466,1736.6027081755701,1494.5260239011309,695577.7639915744,2115.7984530481913,242.0766842744392,125.98904262601891,40.783459781561724,825.2466455891488,45.674313375331636,37.83835389083491,2.9451058907268184,2.532503929674945,polar,False,True
NEQ+sup:NEG~easy,NEG~easy,easy,86698,54687.0,40634.569,0.59135041242,0.29780629845,0.02017279,0.79267467588,0.027317805,3173681,109374,6347362,86698,3086983,22676,3151005,3173681,3173681,109374,6237988,3118994.0,54687.0,3118994.0,108.716309632,0.052815442,0.200124979,0.02017279,0.29780629845,0.29780629845,0.158989544225,32011.0,0.3692242035571755,1.8733779530160044,1.8776912151576972,1.8809001269813674,1.8994606667726195,1.8741641993808023,294.44524108906904,1781.4828093473145,330.7174020217261,NEGATED,NEQ+sup,NEQ+sup:easy,absent(-),super,NEQ,neg,neg~easy,13658.9027065102,8615.705233292192,500000.00000015757,17231.410466426838,5043.197473218008,233.85251762596013,2519.3971501134947,116.8713083117931,707.106781186659,131.26846714434825,92.8208232741565,24.050485037636605,60.59272346310891,45877.5,21843.533640675,35124.936981925006,0.1612043751925,0.01386513885,0.463375383785,0.022326015000000005,1732708.0,178502.25,24033.966359325,0.4131470256658327,1.2773384068097635,1.2849490142430937,1.2906268228211264,1.3198261217152354,1.2786792528721955,182.77891393965658,1160.803897441535,329.1523795700583,6634.946382440929,4417.095447450418,304422.23600966565,12480.896342572603,2217.850934990511,128.3312115944959,74.8832175762376,510.2141636030363,110.6766523607424,59.46271317017376,15.42050440606384,54.44770234516069,polar,False,True
NEQ+mir:NEG~comparable,NEG~comparable,comparable,119,77.0,48.4257821,0.5272646325,0.27279927487,0.00028793254,0.77272727273,0.00040790443,291735,154,583470,119,291616,35,291700,291735,291735,154,583316,291658.0,77.0,291658.0,3.850133688,0.000815378,0.189056236,0.00028793254,0.27279927487,0.27279927487,0.136543603705,42.0,0.35294117647058826,0.328646970993796,0.43086591853331346,0.5077114617575971,0.8716773527498479,0.3440637020346981,10.908712114635714,540.1249855357554,12.409673645990857,NEGMIR,NEQ+mir,NEQ+mir:comparable,present(+),mirror,NEQ,neg,neg~comparable,203.95221862306545,131.96908324335442,500000.00000171387,263.9381647728246,71.98313537971103,8.774964387392123,763.8520799212371,14.281184076366548,707.1067811877595,16.246173850258547,11.487779735151367,2.793404341215181,2.133747727243591,1043.5,471.35431325,887.957668775,0.2364072894525,0.000380238225,0.54076669578,0.00051400228,1732708.0,3770.0,572.14568675,0.5122295430843069,1.1508831732095417,1.206147134901424,1.247411401225352,1.4595243892542193,1.1606158231897943,27.63542907013669,1160.803897441535,47.26552626517994,153.0392359595923,90.22821500392821,304422.2360096657,246.3961414443539,62.811020955664105,18.476717686516924,11.38340592280948,510.2141636030363,15.454206768770241,8.370524581236957,3.0128813415725224,9.158711383619769,blind,True,False
NEQ+mir:POS~opposite,POS~opposite,opposite,57,37.0,22.8239897,0.5166893499,0.2703045523,0.00013711073,0.77027027027,0.0001953828,291735,74,583470,57,291678,17,291718,291735,291735,74,583396,291698.0,37.0,291698.0,2.649064714,0.000390666,0.187673132,0.00013711073,0.2703045523,0.2703045523,0.135220831515,20.0,0.3508771929824561,0.0,0.0,0.0,0.4690546339935555,0.0,7.54983443527075,540.1249855357554,8.602325267042627,POSMIR,NEQ+mir,NEQ+mir:opposite,present(+),mirror,NEQ,pos,pos~opposite,97.6913997292063,63.41371621505818,500000.00000171387,126.8274307162322,34.277683514148116,6.082762530298219,763.8520799212371,9.883895979278934,707.1067811877595,11.261768543005676,7.963272958718556,1.9206230205603783,1.4670719049725305,2204.0,2174.354399925,15.79245385,0.1037765660625,7.3755645e-05,0.7993402025249999,0.00015393650499999999,18410501.5,2374.5,29.645600074999912,0.131720461793274,0.0,0.018581879863457332,0.03874091981904912,0.26500621831279325,0.0,33.2288089508284,2948.489384983902,35.86067655598919,105.84401751284989,91.7194720763495,695577.7639915745,129.5436451552717,14.124545436500382,32.42324525906805,10.133579894298048,825.2466455891488,11.342579347656516,9.404500663890627,0.7290792304074205,0.805563691760357,blind,True,False
NEQ+mir:POS~equivalent,POS~equivalent,equivalent,61,40.0,23.1976037,0.4989030366,0.2625359965,0.00014396627,0.7625,0.00020909387,291735,80,583470,61,291674,19,291716,291735,291735,80,583390,291695.0,40.0,291695.0,2.688774479,0.000418073,0.183269844,0.00014396627,0.2625359965,0.2625359965,0.131339981385,21.0,0.3442622950819672,0.0,0.0,0.0,0.46530393262590497,0.0,7.810249675906654,540.1249855357554,8.94427190999916,POSMIR,NEQ+mir,NEQ+mir:equivalent,present(+),mirror,NEQ,pos,pos~equivalent,104.54693643203592,68.55536874218039,500000.00000171387,137.11073577047662,35.99156768985553,6.324555320336759,763.8520799212371,10.224819628337505,707.1067811877595,11.709429352896606,8.27981695100685,1.9450026773306544,1.485694355569895,2976.75,2976.0852046,10.2666181975,0.08707013796,5.7181850349999996e-05,0.7826357551575,0.000175765635,18410501.5,3259.25,0.6647953999999885,0.1070471699074027,0.0,0.0,0.0,0.19096572606263917,0.0,37.81901460467484,2948.4893849839023,41.34742105129862,119.885474502418,107.74088272696248,695577.7639915744,154.25458822045303,12.144591775455517,37.333595805023755,10.872562095072626,825.2466455891488,12.410234545648574,10.252554535665823,0.6200075594068011,0.4854187996510888,blind,True,False
ALL+mir:NEG~comparable,NEG~comparable,comparable,119,48.777773,95.608563,0.5443222969,0.24994295383,0.0002912652,0.42348754448,0.00040790443,291735,281,1680633,119,291616,162,1388736,291735,1388898,281,1680352,291686.222226982,232.222226982,1388665.777773018,6.437260993,0.000815024,0.387324993,0.0002912652,0.24994295383,0.24994295383,0.125117109515,70.222227,0.5901027478991597,0.7944639001124216,0.870894877632895,0.9275856041010814,1.2154287442802436,0.8092067601530608,10.908712114635714,540.1249855357554,16.76305461424021,NEGMIR,ALL+mir,ALL+mir:comparable,present(+),mirror,ALL,neg,neg~comparable,70.8066549924939,29.023453662994836,173586.3808463835,167.19890719746667,41.783201329499065,6.984108604539308,1296.3923017358595,8.4146690364205,416.63698929209767,12.930541643622925,5.387341984967618,3.0273270514528825,3.9246035100964054,1043.5,471.35431325,887.957668775,0.2364072894525,0.000380238225,0.54076669578,0.00051400228,1732708.0,3770.0,572.14568675,0.5122295430843069,1.1508831732095417,1.206147134901424,1.247411401225352,1.4595243892542193,1.1606158231897943,27.63542907013669,1160.803897441535,47.26552626517994,153.0392359595923,90.22821500392821,304422.2360096657,246.3961414443539,62.811020955664105,18.476717686516924,11.38340592280948,510.2141636030363,15.454206768770241,8.370524581236957,3.0128813415725224,9.158711383619769,blind,True,False
NEQ+mir:POS~unexpected,POS~unexpected,unexpected,354,238.0,118.1339915,0.4618258016,0.24389645188,0.00079524226,0.74369747899,0.00121343,291735,476,583470,354,291381,122,291613,291735,291735,476,582994,291497.0,238.0,291497.0,6.16533044,0.002422907,0.172426305,0.00079524226,0.24389645188,0.24389645188,0.12234584707,116.0,0.327683615819209,0.7296387548736927,0.7888690266543325,0.8333361914402131,1.042893218858299,0.7385769055173003,18.81488772222678,540.1249855357554,21.817424229271428,POSMIR,NEQ+mir,NEQ+mir:unexpected,present(+),mirror,NEQ,pos,pos~unexpected,606.7149999143058,407.90443553224674,500000.00000171387,815.8088693506093,198.8105643820591,15.427248620541512,763.8520799212371,24.631585412114784,707.1067811877595,28.562368062725632,20.196644165114332,4.434941247000452,3.3876391016852665,7718.5,8073.83842055,-227.012414125,0.03921968589,0.00021436017749999997,0.734745725425,0.0008124345275,18410501.5,9014.0,-355.3384205499998,-0.012834694601210131,0.037641251440612034,0.05667810273724497,0.07105825475789584,0.1346881993647209,0.040536844265798955,65.50148056472746,2948.4893849839023,74.77403441721566,551.9875394379227,500.3202805808523,695577.7639915744,728.2315724590192,51.66725885707041,66.74590200257025,22.583116554413035,825.2466455891488,26.576249088473297,21.837942115643425,0.7451744387696118,-1.2444214378427887,polar,False,True
NEQ+sup:NEG~fair,NEG~fair,fair,5200,3512.5,1692.2043,0.45512561859,0.24047967618,0.0010634339,0.74021352313,0.001638476,3173681,7025,6347362,5200,3168481,1825,3171856,3173681,3173681,7025,6340337,3170168.5,3512.5,3170168.5,23.401414528,0.003269714,0.170387011,0.0010634339,0.24047967618,0.24047967618,0.12077155503999999,1687.5,0.3245192307692308,1.2877880691540715,1.3032872468352092,1.3148282150232058,1.381755920121516,1.2906121919131714,72.11102550927978,1781.4828093473145,83.81527307120105,NEGATED,NEQ+sup,NEQ+sup:fair,absent(-),super,NEQ,neg,neg~fair,819.237976501104,553.3794986011511,500000.00000015757,1106.7589970447566,265.85847789995285,59.26634795564849,2519.3971501134947,28.622333526480748,707.106781186659,33.267987571308794,23.524019609776538,5.09831391670421,12.844677553631293,2684.5,1432.472876475,1404.605021075,0.13389710160499999,0.0006529322175,0.43821823931750004,0.0011088844250000001,1732708.0,13173.25,1252.027123525,0.3778644653846154,0.6926560697124821,0.7133416919557324,0.7286787492804356,0.8378693936000698,0.6967387087626645,42.55551275463989,1160.803897441535,84.16073512029979,320.42568582006146,219.4184495967863,304422.2360096657,639.8436280314588,101.00723622327514,31.418593467628114,16.042452665846174,510.2141636030363,24.720446485310667,12.997346021081318,3.045106644764856,11.136919287011779,polar,False,True
NEQ+sup:NEG~reassuring,NEG~reassuring,reassuring,786,533.0,250.17092,0.4478351153,0.23737570067,0.00015943631,0.7373358349,0.00024766194,3173681,1066,6347362,786,3172895,280,3173401,3173681,3173681,1066,6346296,3173148.0,533.0,3173148.0,9.024211144,0.000495158,0.168695337,0.00015943631,0.23737570067,0.23737570067,0.11876756849,253.0,0.32188295165394404,0.9263356545152543,0.964792893849916,0.9934711237256281,1.1605549477036516,0.9333382539482415,28.035691537752374,1781.4828093473145,32.64965543462902,NEGATED,NEQ+sup,NEQ+sup:reassuring,absent(-),super,NEQ,neg,neg~reassuring,123.83097119716822,83.97189273276048,500000.00000015757,167.94378530797522,39.859078464407744,23.08679276123039,2519.3971501134947,11.12793652018056,707.106781186659,12.959312686557695,9.163617884479933,1.9643186357006268,4.9488987765219825,450.0,248.4028395,210.44483904999998,0.16509979073,0.00019059659500000002,0.4694881239975,0.00031921376500000003,1732708.0,2202.0,201.5971605,0.41778335245078346,0.5456155202987023,0.5968834049404561,0.6402376798443434,0.8664801629791548,0.5523953061449497,19.356384894891843,1160.803897441535,37.29830242574843,99.4919702214983,65.5959467545281,304422.2360096657,188.74657623670043,33.89602346697022,14.438426885248102,9.161698517496664,510.2141636030363,13.528403731286922,7.26241184058848,1.8992866769081842,4.917958009643741,blind,True,False
ALL+mir:NEG~conducive,NEG~conducive,conducive,78,32.9814124,58.6058668,0.5214794717,0.23696672466,0.00018672646,0.41052631579,0.00026736593,291735,190,1680633,78,291657,112,1388786,291735,1388898,190,1680443,291702.018587639,157.018587639,1388740.981412361,5.097351289,0.000534384,0.373825353,0.00018672646,0.23696672466,0.23696672466,0.11857672556,45.0185876,0.5771613794871795,0.4758399059480959,0.5717412586647175,0.6426950358974112,1.0007878765734686,0.49436038067774335,8.831760866327848,540.1249855357554,13.784048752090222,NEGMIR,ALL+mir,ALL+mir:conducive,present(+),mirror,ALL,neg,neg~conducive,46.41108499000079,19.62439949709425,173586.3808463835,113.05264206998197,26.78668549290654,5.74294457573813,1296.3923017358595,6.812568164062712,416.63698929209767,10.632621599115712,4.429943509469872,2.3826246545928393,3.088816290589718,837.5,361.99086309999996,800.568843275,0.25772172548,0.0002980664575,0.5620949677049999,0.00038528355,1732708.0,2804.25,475.50913690000004,0.5310248889689001,1.1420256585742772,1.211765007767631,1.2638996296673994,1.5311241901981911,1.154221488989404,24.39712163585201,1160.803897441535,40.58353135306221,113.4717750699273,64.4910374185866,304422.2360096657,175.91024303909165,48.980737651340704,15.912701682435692,9.736878329233605,510.2141636030363,12.983828227326166,7.019800004161102,2.717078325072502,8.484419953416317,both,True,True
NEQ+sup:NEG~correct,NEG~correct,correct,6756,4607.5,2086.4087,0.43946382139,0.233491448,0.0013539483,0.7331524688,0.0021287584,3173681,9215,6347362,6756,3166925,2459,3171222,3173681,3173681,9215,6338147,3169073.5,4607.5,3169073.5,26.139094423,0.004245191,0.166224297,0.0013539483,0.233491448,0.233491448,0.11742269814999999,2148.5,0.31801361752516283,1.2649162511555094,1.2783809626130878,1.2884049504683486,1.346499637647813,1.26736990861948,82.19489035213807,1781.4828093473145,95.99479152537391,NEGATED,NEQ+sup,NEQ+sup:correct,absent(-),super,NEQ,neg,neg~correct,1064.3791863454458,725.8921109273427,500000.00000015757,1451.7842216971399,338.487075418103,67.87856804618082,2519.3971501134947,32.62482469447837,707.106781186659,38.10228630537989,26.94238502670732,5.68243966777105,14.316322305957257,3534.0,1941.383021225,1740.5891018,0.0975549867425,0.000783975565,0.4018577168375,0.00159911105,1732708.0,17645.0,1592.616978775,0.2978649347322324,0.6576425394201646,0.6628444124074944,0.6667063784940173,0.6939759232255932,0.6587260353922465,49.929206042396885,1160.803897441535,100.49985200539085,469.65977242592044,350.308510698844,304422.23600966565,1034.0304309239843,119.35126172707649,37.98936625119825,19.765897791758814,510.2141636030363,31.948054482945537,16.854442914408466,2.911454877350349,11.93983979119864,blind,True,False
NEQ+sup:NEG~right,NEG~right,right,15518,10608.5,4737.3136,0.4363611465,0.23217070142,0.0030938837,0.73139463638,0.0048895904,3173681,21217,6347362,15518,3158163,5699,3167982,3173681,3173681,21217,6326145,3163072.5,10608.5,3163072.5,39.411175684,0.009714238,0.165181767,0.0030938837,0.23217070142,0.23217070142,0.11763229255999999,4909.5,0.3163745328006186,1.3177741683202941,1.3266875783797532,1.33332075457463,1.3717202328681377,1.3193987368384255,124.57126474432215,1781.4828093473145,145.6605643267937,NEGATED,NEQ+sup,NEQ+sup:right,absent(-),super,NEQ,neg,neg~right,2444.795176484341,1671.3242447807452,500000.00000015757,3342.6484894039445,773.4709317035959,102.99757278693512,2519.3971501134947,49.44487007247912,707.106781186659,57.815642255396114,40.88183269840951,8.563037374069609,21.573691957387027,8287.5,4701.8183295,3797.2283556,0.084780784115,0.0017201579225,0.388941887745,0.00425637075,1732708.0,42499.5,3585.6816705,0.26273847799381633,0.6658835388677568,0.6693124150793767,0.6718578426119647,0.6885919514031726,0.6665970577971729,78.54140057916993,1160.803897441535,160.19830956967672,1275.2359787438077,1014.933261870155,304422.23600966565,3014.730394709047,260.3027168736527,61.171914993992665,32.942688127543725,510.2141636030363,54.582238054767316,28.922629561421434,4.020058566122288,17.369485585177266,blind,True,False
NEQ+mir:NEG~clear,NEG~clear,clear,2432,1665.5,736.8632647,0.4343469031,0.23143231284,0.0052547689,0.73011107775,0.0083363326,291735,3331,583470,2432,289303,899,290836,291735,291735,3331,580139,290069.5,1665.5,290069.5,15.542839912,0.016484448,0.164418934,0.0052547689,0.23143231284,0.23143231284,0.11834354087,766.5,0.3151726973684211,1.1298092329110603,1.1528498220222683,1.1701116587398677,1.2509956242273712,1.1332895432379544,49.31531202375181,540.1249855357554,57.7148161220323,NEGMIR,NEQ+mir,NEQ+mir:clear,present(+),mirror,NEQ,neg,neg~clear,4168.1663170342945,2854.4740963545687,500000.00000171387,5708.948190995253,1313.6922206797258,40.81053785482372,763.8520799212371,64.56133763355817,707.1067811877595,75.5575819557194,53.42727857896721,11.134059054590956,8.504774168928087,36987.5,15020.730825375002,42074.783732375,0.23556233447499997,0.0119259049,0.5380880133049999,0.0154394628,1732708.0,110095.5,21966.769174625,0.509358152132861,1.8181594559604366,1.8297496121514234,1.8384044307480616,1.8824362887716806,1.820174667563063,158.39527226100753,1160.803897441535,254.4542872340227,4470.180729030478,2592.81713815111,304422.2360096657,6932.493168237661,1877.3635908793674,100.84372606847359,60.074710387274614,510.2141636030363,80.75901863837905,43.90162877156465,16.173081615709954,57.55154619253395,both,True,True
NEQ+sup:POS~famous,COM~famous,famous,10083,6901.0,3054.7722,0.43399950327,0.23104870071,0.0020052425,0.73054629764,0.0031770679,3173681,13802,6347362,10083,3163598,3719,3169962,3173681,3173681,13802,6333560,3166780.0,6901.0,3166780.0,31.688763385,0.006326622,0.16467774,0.0020052425,0.23104870071,0.23104870071,0.116526971605,3182.0,0.3155806803530695,1.281337380508992,1.2923457784612578,1.3005393943676686,1.3479961471849504,1.2833436249644143,100.41414243023739,1781.4828093473145,117.48191350161096,COMPLEMENT,NEQ+sup,NEQ+sup:famous,absent(-),super,NEQ,pos,pos~famous,1588.5339454406414,1087.2233222242564,500000.00000015757,2174.446644290967,501.310623216385,83.07225770376053,2519.3971501134947,39.856416615654766,707.106781186659,46.630962292139834,32.973069651220776,6.88334696443399,17.341884726476863,57493.5,55224.200303275,2025.0821658,0.012909297722500001,0.0007571019725000001,0.7083877169399999,0.0019634407425,18410501.5,59534.0,2269.2996967250024,-0.0188910286339909,0.5733914471843314,0.5574539366289109,0.5445542805546392,0.4876457318337898,0.5720324578243657,153.65873355762037,2948.4893849839023,162.536365091416,1402.2046352794664,1303.1545448076922,695577.7639915745,1770.558211982353,99.0500904717741,148.68895149930333,34.76573178160035,825.2466455891488,40.60292127246874,33.90336780771266,0.862363973887688,4.969782058317076,polar,False,True
