adj,NegStrictVers,Neg%ofStrict,NegTrivialVers,Neg%ofTrivial,VersDiff,PercDiff
drunk,23,0.5340143951706524,86,0.1523499087672058,63,-0.38166448640344663
thick,23,0.5340143951706524,87,0.15412141933426632,64,-0.3798929758363861
glamorous,23,0.5340143951706524,55,0.09743308118832929,32,-0.43658131398232314
cruel,23,0.5340143951706524,100,0.17715105670605324,77,-0.35686333846459917
local,23,0.5340143951706524,57,0.10097610232245036,34,-0.43303829284820206
costly,23,0.5340143951706524,93,0.1647504827366295,70,-0.3692639124340229
spectacular,23,0.5340143951706524,95,0.1682935038707506,72,-0.3657208912999018
destructive,23,0.5340143951706524,93,0.1647504827366295,70,-0.3692639124340229
bitter,23,0.5340143951706524,89,0.1576644404683874,66,-0.376349954702265
fatal,23,0.5340143951706524,74,0.1310917819624794,51,-0.402922613208173
logical,23,0.5340143951706524,69,0.12223422912717676,46,-0.41178016604347567
flat,23,0.5340143951706524,82,0.14526386649896367,59,-0.38875052867168874
motivated,23,0.5340143951706524,77,0.136406313663661,54,-0.39760808150699145
traditional,23,0.5340143951706524,67,0.11869120799305567,44,-0.41532318717759675
feminine,23,0.5340143951706524,66,0.11691969742599516,43,-0.41709469774465724
horrible,23,0.5340143951706524,96,0.1700650144378111,73,-0.36394938073284133
convinced,23,0.5340143951706524,51,0.09034703892008716,28,-0.44366735625056525
overweight,23,0.5340143951706524,65,0.1151481868589346,42,-0.41886620831171784
awake,23,0.5340143951706524,48,0.08503250721890555,25,-0.44898188795174687
severe,23,0.5340143951706524,77,0.136406313663661,54,-0.39760808150699145
prevalent,23,0.5340143951706524,57,0.10097610232245036,34,-0.43303829284820206
welcoming,23,0.5340143951706524,71,0.1257772502612978,48,-0.4082371449093546
usable,23,0.5340143951706524,64,0.11337667629187408,41,-0.4206377188787783
reliant,23,0.5340143951706524,76,0.13463480309660047,53,-0.39937959207405194
attainable,22,0.5107963779893196,76,0.13463480309660047,54,-0.3761615748927192
savvy,22,0.5107963779893196,81,0.14349235593190313,59,-0.3673040220574165
harsh,22,0.5107963779893196,73,0.12932027139541888,51,-0.38147610659390074
emotional,22,0.5107963779893196,73,0.12932027139541888,51,-0.38147610659390074
wonderful,22,0.5107963779893196,99,0.17537954613899273,77,-0.3354168318503269
dirty,22,0.5107963779893196,81,0.14349235593190313,59,-0.3673040220574165
conclusive,22,0.5107963779893196,60,0.10629063402363195,38,-0.4045057439656877
intense,22,0.5107963779893196,76,0.13463480309660047,54,-0.3761615748927192
favorable,22,0.5107963779893196,77,0.136406313663661,55,-0.3743900643256587
malicious,22,0.5107963779893196,68,0.1204627185601162,46,-0.39033365942920345
objective,22,0.5107963779893196,64,0.11337667629187408,42,-0.39741970169744556
mad,22,0.5107963779893196,83,0.1470353770660242,61,-0.36376100092329544
threatening,22,0.5107963779893196,67,0.11869120799305567,45,-0.392105169996264
remarkable,22,0.5107963779893196,82,0.14526386649896367,60,-0.365532511490356
weak,22,0.5107963779893196,94,0.16652199330369005,72,-0.3442743846856296
slow,22,0.5107963779893196,113,0.2001806940778402,91,-0.3106156839114794
durable,22,0.5107963779893196,52,0.09211854948714769,30,-0.41867782850217194
advisable,22,0.5107963779893196,60,0.10629063402363195,38,-0.4045057439656877
unfair,22,0.5107963779893196,75,0.13286329252953996,53,-0.37793308545977966
fine,22,0.5107963779893196,78,0.13817782423072153,56,-0.3726185537585981
identifiable,22,0.5107963779893196,69,0.12223422912717676,47,-0.3885621488621429
irrelevant,22,0.5107963779893196,71,0.1257772502612978,49,-0.3850191277280218
receptive,22,0.5107963779893196,74,0.1310917819624794,52,-0.37970459602684026
higher,22,0.5107963779893196,104,0.18423709897429538,82,-0.32655927901502424
progressive,21,0.487578360807987,82,0.14526386649896367,61,-0.34231449430902333
athletic,21,0.487578360807987,61,0.10806214459069248,40,-0.37951621621729453
likeable,21,0.487578360807987,49,0.0868040177859661,28,-0.4007743430220209
lovely,21,0.487578360807987,51,0.09034703892008716,30,-0.39723132188789984
sorry,21,0.487578360807987,63,0.11160516572481355,42,-0.37597319508317345
selfish,21,0.487578360807987,83,0.1470353770660242,62,-0.3405429837419628
separate,21,0.487578360807987,68,0.1204627185601162,47,-0.3671156422478708
embarrassing,21,0.487578360807987,80,0.1417208453648426,59,-0.34585751544314436
spicy,21,0.487578360807987,77,0.136406313663661,56,-0.35117204714432604
inconsistent,21,0.487578360807987,77,0.136406313663661,56,-0.35117204714432604
brave,21,0.487578360807987,59,0.10451912345657141,38,-0.38305923735141556
explicit,21,0.487578360807987,69,0.12223422912717676,48,-0.36534413168081026
crowded,21,0.487578360807987,58,0.10274761288951088,37,-0.3848307479184761
tasty,21,0.487578360807987,59,0.10451912345657141,38,-0.38305923735141556
absurd,21,0.487578360807987,83,0.1470353770660242,62,-0.3405429837419628
inspiring,21,0.487578360807987,72,0.12754876082835834,51,-0.3600295999796287
excellent,21,0.487578360807987,77,0.136406313663661,56,-0.35117204714432604
inappropriate,21,0.487578360807987,69,0.12223422912717676,48,-0.36534413168081026
ripe,21,0.487578360807987,61,0.10806214459069248,40,-0.37951621621729453
prominent,21,0.487578360807987,70,0.12400573969423728,49,-0.3635726211137497
worthwhile,21,0.487578360807987,57,0.10097610232245036,36,-0.38660225848553664
lucrative,21,0.487578360807987,55,0.09743308118832929,34,-0.3901452796196577
delicious,21,0.487578360807987,75,0.13286329252953996,54,-0.354715068278447
red,20,0.46436034362665424,81,0.14349235593190313,61,-0.3208679876947511
ignorant,20,0.46436034362665424,84,0.14880688763308472,64,-0.31555345599356954
blind,20,0.46436034362665424,80,0.1417208453648426,60,-0.3226394982618116
deadly,20,0.46436034362665424,61,0.10806214459069248,41,-0.35629819903596177
liable,20,0.46436034362665424,80,0.1417208453648426,60,-0.3226394982618116
late,20,0.46436034362665424,70,0.12400573969423728,50,-0.34035460393241695
typical,20,0.46436034362665424,65,0.1151481868589346,45,-0.34921215676771966
charming,20,0.46436034362665424,74,0.1310917819624794,54,-0.33326856166417484
unknown,20,0.46436034362665424,63,0.11160516572481355,43,-0.3527551779018407
uniform,20,0.46436034362665424,68,0.1204627185601162,48,-0.34389762506653804
light,20,0.46436034362665424,71,0.1257772502612978,51,-0.3385830933653564
novel,20,0.46436034362665424,66,0.11691969742599516,46,-0.34744064620065906
suspicious,20,0.46436034362665424,82,0.14526386649896367,62,-0.31909647712769057
achievable,20,0.46436034362665424,75,0.13286329252953996,55,-0.33149705109711425
substantial,20,0.46436034362665424,60,0.10629063402363195,40,-0.3580697096030223
exceptional,20,0.46436034362665424,58,0.10274761288951088,38,-0.36161273073714334
vegan,20,0.46436034362665424,53,0.09389006005420822,33,-0.37047028357244605
useless,20,0.46436034362665424,59,0.10451912345657141,39,-0.3598412201700828
cynical,20,0.46436034362665424,72,0.12754876082835834,52,-0.3368115827982959
official,20,0.46436034362665424,50,0.08857552835302662,30,-0.3757848152736276
ridiculous,20,0.46436034362665424,85,0.15057839820014526,65,-0.31378194542650895
thin,20,0.46436034362665424,85,0.15057839820014526,65,-0.31378194542650895
inaccurate,20,0.46436034362665424,75,0.13286329252953996,55,-0.33149705109711425
hopeful,20,0.46436034362665424,58,0.10274761288951088,38,-0.36161273073714334
dissimilar,20,0.46436034362665424,59,0.10451912345657141,39,-0.3598412201700828
sensible,20,0.46436034362665424,83,0.1470353770660242,63,-0.31732496656063003
modern,20,0.46436034362665424,82,0.14526386649896367,62,-0.31909647712769057
intimidating,20,0.46436034362665424,54,0.09566157062126876,34,-0.36869877300538545
formal,20,0.46436034362665424,56,0.09920459175538983,36,-0.3651557518712644
polite,20,0.46436034362665424,57,0.10097610232245036,37,-0.3633842413042039
corrupt,20,0.46436034362665424,92,0.162978972169569,72,-0.3013813714570852
expressive,20,0.46436034362665424,61,0.10806214459069248,41,-0.35629819903596177
inclusive,20,0.46436034362665424,68,0.1204627185601162,48,-0.34389762506653804
toxic,20,0.46436034362665424,76,0.13463480309660047,56,-0.32972554053005376
synonymous,20,0.46436034362665424,60,0.10629063402363195,40,-0.3580697096030223
newsworthy,20,0.46436034362665424,49,0.0868040177859661,29,-0.37755632584068816
truthful,19,0.4411423264453216,52,0.09211854948714769,33,-0.3490237769581739
vocal,19,0.4411423264453216,58,0.10274761288951088,39,-0.3383947135558107
persuasive,19,0.4411423264453216,61,0.10806214459069248,42,-0.3330801818546291
linear,19,0.4411423264453216,55,0.09743308118832929,36,-0.3437092452569923
wild,19,0.4411423264453216,66,0.11691969742599516,47,-0.3242226290193264
crucial,19,0.4411423264453216,62,0.10983365515775301,43,-0.3313086712875686
overwhelming,19,0.4411423264453216,84,0.14880688763308472,65,-0.2923354388122369
frustrating,19,0.4411423264453216,75,0.13286329252953996,56,-0.3082790339157816
tragic,19,0.4411423264453216,83,0.1470353770660242,64,-0.2941069493792974
magical,19,0.4411423264453216,63,0.11160516572481355,44,-0.32953716072050804
terrifying,19,0.4411423264453216,65,0.1151481868589346,46,-0.325994139586387
intentional,19,0.4411423264453216,54,0.09566157062126876,35,-0.3454807558240528
depressing,19,0.4411423264453216,83,0.1470353770660242,64,-0.2941069493792974
dense,19,0.4411423264453216,63,0.11160516572481355,44,-0.32953716072050804
stylish,19,0.4411423264453216,54,0.09566157062126876,35,-0.3454807558240528
risky,19,0.4411423264453216,70,0.12400573969423728,51,-0.3171365867510843
reassuring,19,0.4411423264453216,48,0.08503250721890555,29,-0.35610981922641605
explosive,19,0.4411423264453216,64,0.11337667629187408,45,-0.3277656501534475
extreme,19,0.4411423264453216,65,0.1151481868589346,46,-0.325994139586387
flashy,19,0.4411423264453216,63,0.11160516572481355,44,-0.32953716072050804
deserving,19,0.4411423264453216,55,0.09743308118832929,36,-0.3437092452569923
legitimate,19,0.4411423264453216,68,0.1204627185601162,49,-0.3206796078852054
lazy,19,0.4411423264453216,65,0.1151481868589346,46,-0.325994139586387
stressful,19,0.4411423264453216,71,0.1257772502612978,52,-0.31536507618402376
strict,19,0.4411423264453216,60,0.10629063402363195,41,-0.33485169242168966
committed,19,0.4411423264453216,52,0.09211854948714769,33,-0.3490237769581739
absent,19,0.4411423264453216,71,0.1257772502612978,52,-0.31536507618402376
incorrect,19,0.4411423264453216,84,0.14880688763308472,65,-0.2923354388122369
naive,19,0.4411423264453216,78,0.13817782423072153,59,-0.30296450221460003
frightening,19,0.4411423264453216,67,0.11869120799305567,48,-0.32245111845226593
informative,19,0.4411423264453216,58,0.10274761288951088,39,-0.3383947135558107
silent,19,0.4411423264453216,74,0.1310917819624794,55,-0.3100505444828422
fantastic,19,0.4411423264453216,69,0.12223422912717676,50,-0.31890809731814485
lucky,19,0.4411423264453216,80,0.1417208453648426,61,-0.29942148108047895
bored,19,0.4411423264453216,63,0.11160516572481355,44,-0.32953716072050804
due,19,0.4411423264453216,71,0.1257772502612978,52,-0.31536507618402376
handsome,19,0.4411423264453216,71,0.1257772502612978,52,-0.31536507618402376
silly,19,0.4411423264453216,88,0.15589292990132686,69,-0.2852493965439947
easier,19,0.4411423264453216,69,0.12223422912717676,50,-0.31890809731814485
creepy,19,0.4411423264453216,75,0.13286329252953996,56,-0.3082790339157816
adventurous,19,0.4411423264453216,56,0.09920459175538983,37,-0.34193773468993177
unlikely,18,0.4179243092639889,51,0.09034703892008716,33,-0.3275772703439017
extensive,18,0.4179243092639889,44,0.07794646495066343,26,-0.33997784431332545
ashamed,18,0.4179243092639889,51,0.09034703892008716,33,-0.3275772703439017
sincere,18,0.4179243092639889,49,0.0868040177859661,31,-0.3311202914780228
alarming,18,0.4179243092639889,55,0.09743308118832929,37,-0.3204912280756596
generous,18,0.4179243092639889,83,0.1470353770660242,65,-0.27088893219796467
comforting,18,0.4179243092639889,51,0.09034703892008716,33,-0.3275772703439017
mainstream,18,0.4179243092639889,45,0.07971797551772396,27,-0.3382063337462649
universal,18,0.4179243092639889,58,0.10274761288951088,40,-0.315176696374478
peaceful,18,0.4179243092639889,54,0.09566157062126876,36,-0.32226273864272015
understandable,18,0.4179243092639889,55,0.09743308118832929,37,-0.3204912280756596
calm,18,0.4179243092639889,53,0.09389006005420822,35,-0.32403424920978063
permanent,18,0.4179243092639889,57,0.10097610232245036,39,-0.3169482069415385
stunning,18,0.4179243092639889,63,0.11160516572481355,45,-0.30631914353917533
altruistic,18,0.4179243092639889,48,0.08503250721890555,30,-0.33289180204508334
sane,18,0.4179243092639889,47,0.08326099665184503,29,-0.3346633126121439
complimentary,18,0.4179243092639889,39,0.06908891211536076,21,-0.3488353971486281
central,18,0.4179243092639889,55,0.09743308118832929,37,-0.3204912280756596
dull,18,0.4179243092639889,88,0.15589292990132686,70,-0.262031379362662
spiritual,18,0.4179243092639889,67,0.11869120799305567,49,-0.2992331012709332
blue,18,0.4179243092639889,75,0.13286329252953996,57,-0.28506101673444895
ethical,18,0.4179243092639889,59,0.10451912345657141,41,-0.3134051858074175
dynamic,18,0.4179243092639889,62,0.10983365515775301,44,-0.3080906541062359
unhealthy,18,0.4179243092639889,66,0.11691969742599516,48,-0.3010046118379937
current,18,0.4179243092639889,61,0.10806214459069248,43,-0.3098621646732964
exempt,18,0.4179243092639889,55,0.09743308118832929,37,-0.3204912280756596
resistant,18,0.4179243092639889,68,0.1204627185601162,50,-0.2974615907038727
picky,18,0.4179243092639889,50,0.08857552835302662,32,-0.32934878091096226
ideological,18,0.4179243092639889,63,0.11160516572481355,45,-0.30631914353917533
crisp,18,0.4179243092639889,49,0.0868040177859661,31,-0.3311202914780228
awkward,18,0.4179243092639889,83,0.1470353770660242,65,-0.27088893219796467
odd,18,0.4179243092639889,72,0.12754876082835834,54,-0.2903755484356305
rigorous,18,0.4179243092639889,56,0.09920459175538983,38,-0.31871971750859907
academic,18,0.4179243092639889,65,0.1151481868589346,47,-0.30277612240505425
intimate,18,0.4179243092639889,57,0.10097610232245036,39,-0.3169482069415385
disruptive,18,0.4179243092639889,74,0.1310917819624794,56,-0.2868325273015095
pretty,18,0.4179243092639889,32,0.05668833814593704,14,-0.36123597111805184
descriptive,18,0.4179243092639889,58,0.10274761288951088,40,-0.315176696374478
bleak,17,0.3947062920826561,60,0.10629063402363195,43,-0.28841565805902414
sober,17,0.3947062920826561,51,0.09034703892008716,34,-0.30435925316256895
devastating,17,0.3947062920826561,59,0.10451912345657141,42,-0.29018716862608473
cooperative,17,0.3947062920826561,45,0.07971797551772396,28,-0.31498831656493215
notable,17,0.3947062920826561,48,0.08503250721890555,31,-0.3096737848637506
amusing,17,0.3947062920826561,72,0.12754876082835834,55,-0.26715753125429775
compliant,17,0.3947062920826561,71,0.1257772502612978,54,-0.26892904182135835
noteworthy,17,0.3947062920826561,51,0.09034703892008716,34,-0.30435925316256895
hilarious,17,0.3947062920826561,95,0.1682935038707506,78,-0.22641278821190552
foreign,17,0.3947062920826561,44,0.07794646495066343,27,-0.3167598271319927
thrilling,17,0.3947062920826561,46,0.0814894860847845,29,-0.3132168059978716
outstanding,17,0.3947062920826561,67,0.11869120799305567,50,-0.27601508408960046
british,17,0.3947062920826561,57,0.10097610232245036,40,-0.29373018976020576
accustomed,17,0.3947062920826561,56,0.09920459175538983,39,-0.2955017003272663
profound,17,0.3947062920826561,65,0.1151481868589346,48,-0.2795581052237215
kind,17,0.3947062920826561,60,0.10629063402363195,43,-0.28841565805902414
patient,17,0.3947062920826561,53,0.09389006005420822,36,-0.30081623202844787
promising,17,0.3947062920826561,45,0.07971797551772396,28,-0.31498831656493215
lethal,17,0.3947062920826561,63,0.11160516572481355,46,-0.28310112635784257
economic,17,0.3947062920826561,53,0.09389006005420822,36,-0.30081623202844787
rosy,17,0.3947062920826561,38,0.06731740154830024,21,-0.3273888905343559
genuine,17,0.3947062920826561,53,0.09389006005420822,36,-0.30081623202844787
urgent,17,0.3947062920826561,59,0.10451912345657141,42,-0.29018716862608473
respectful,17,0.3947062920826561,57,0.10097610232245036,40,-0.29373018976020576
elegant,17,0.3947062920826561,67,0.11869120799305567,50,-0.27601508408960046
palatable,17,0.3947062920826561,46,0.0814894860847845,29,-0.3132168059978716
distinctive,17,0.3947062920826561,68,0.1204627185601162,51,-0.2742435735225399
