adv,strict_adv_versatility,strict_%of_adj_forms,trivial_adv_versatility,trivial_%of_adj_forms,AllTokens
frikkin,1,0.00041399296211964395,22,0.009107845166632168,34
non-life,1,0.00041399296211964395,1,0.00041399296211964395,7
non-stop,1,0.00041399296211964395,28,0.011591802939350032,50
non-statistically,1,0.00041399296211964395,5,0.0020699648105982197,28
non-publicly,1,0.00041399296211964395,3,0.001241978886358932,14
non-politically,1,0.00041399296211964395,15,0.00620989443179466,76
nonmedically,1,0.00041399296211964395,3,0.001241978886358932,13
nonlife,1,0.00041399296211964395,1,0.00041399296211964395,10
nonland,1,0.00041399296211964395,1,0.00041399296211964395,28
nonchalantly,1,0.00041399296211964395,75,0.031049472158973298,90
non-work,1,0.00041399296211964395,1,0.00041399296211964395,8
non-user,1,0.00041399296211964395,3,0.001241978886358932,9
forwar,1,0.00041399296211964395,1,0.00041399296211964395,11
forthrightly,1,0.00041399296211964395,91,0.0376733595528876,111
forex,1,0.00041399296211964395,37,0.015317739598426828,49
foreseeably,1,0.00041399296211964395,27,0.011177809977230387,44
nocturnally,1,0.00041399296211964395,13,0.005381908507555371,31
nonpolitically,1,0.00041399296211964395,1,0.00041399296211964395,5
nonpersonally,1,0.00041399296211964395,1,0.00041399296211964395,17
four-months,1,0.00041399296211964395,1,0.00041399296211964395,5
found,1,0.00041399296211964395,6,0.002483957772717864,19
nighttime,1,0.00041399296211964395,5,0.0020699648105982197,14
nightpartly,1,0.00041399296211964395,1,0.00041399296211964395,11
night-and-day,1,0.00041399296211964395,1,0.00041399296211964395,5
niggly,1,0.00041399296211964395,21,0.008693852204512523,50
nickel,1,0.00041399296211964395,4,0.0016559718484785758,28
niche,1,0.00041399296211964395,8,0.0033119436969571516,27
nicey,1,0.00041399296211964395,1,0.00041399296211964395,9
nhl,1,0.00041399296211964395,5,0.0020699648105982197,10
noisily,1,0.00041399296211964395,109,0.04512523287104119,136
noiselessly,1,0.00041399296211964395,5,0.0020699648105982197,10
fodmap,1,0.00041399296211964395,4,0.0016559718484785758,21
jar-lid,1,0.00041399296211964395,1,0.00041399296211964395,5
itch,1,0.00041399296211964395,3,0.001241978886358932,11
interchangeably,1,0.00041399296211964395,63,0.026081556613537567,80
immortally,1,0.00041399296211964395,49,0.020285655143862553,58
immorally,1,0.00041399296211964395,39,0.016145725522666115,52
intra-day,1,0.00041399296211964395,2,0.0008279859242392879,11
intersectionally,1,0.00041399296211964395,7,0.002897950734837508,13
interim,1,0.00041399296211964395,2,0.0008279859242392879,10
interest-rate,1,0.00041399296211964395,4,0.0016559718484785758,24
invidiously,1,0.00041399296211964395,8,0.0033119436969571516,22
inversly,1,0.00041399296211964395,2,0.0008279859242392879,10
inventively,1,0.00041399296211964395,166,0.06872283171186089,206
invaluably,1,0.00041399296211964395,42,0.017387704409025047,51
gushingly,1,0.00041399296211964395,43,0.01780169737114469,68
ipso,1,0.00041399296211964395,3,0.001241978886358932,35
inscrutably,1,0.00041399296211964395,91,0.0376733595528876,112
inot,1,0.00041399296211964395,5,0.0020699648105982197,11
inaccessibly,1,0.00041399296211964395,34,0.014075760712067896,48
imprudently,1,0.00041399296211964395,13,0.005381908507555371,17
improvingly,1,0.00041399296211964395,14,0.005795901469675016,27
inte,1,0.00041399296211964395,3,0.001241978886358932,7
int,1,0.00041399296211964395,5,0.0020699648105982197,9
insuperably,1,0.00041399296211964395,16,0.006623887393914303,22
insolubly,1,0.00041399296211964395,6,0.002483957772717864,23
insipidly,1,0.00041399296211964395,54,0.022355619954460774,72
insecure,1,0.00041399296211964395,9,0.0037259366590767957,13
ignobly,1,0.00041399296211964395,8,0.0033119436969571516,12
idiosyncratically,1,0.00041399296211964395,97,0.040157317325605464,115
irreplaceably,1,0.00041399296211964395,29,0.012005795901469675,45
kaleidoscopically,1,0.00041399296211964395,29,0.012005795901469675,39
hospitably,1,0.00041399296211964395,14,0.005795901469675016,30
horridly,1,0.00041399296211964395,134,0.05547505692403228,167
hopping,1,0.00041399296211964395,1,0.00041399296211964395,5
honey,1,0.00041399296211964395,3,0.001241978886358932,9
kiddie,1,0.00041399296211964395,3,0.001241978886358932,8
kid-friendly,1,0.00041399296211964395,65,0.026909542537776856,82
khalid,1,0.00041399296211964395,8,0.0033119436969571516,29
key,1,0.00041399296211964395,16,0.006623887393914303,27
keto,1,0.00041399296211964395,1,0.00041399296211964395,13
kelly,1,0.00041399296211964395,4,0.0016559718484785758,26
huggably,1,0.00041399296211964395,14,0.005795901469675016,28
hubbly,1,0.00041399296211964395,1,0.00041399296211964395,24
humongously,1,0.00041399296211964395,23,0.00952183812875181,41
jawdroppingly,1,0.00041399296211964395,32,0.013247774787828607,44
humanlike,1,0.00041399296211964395,5,0.0020699648105982197,26
israelly,1,0.00041399296211964395,1,0.00041399296211964395,17
hydrothermally,1,0.00041399296211964395,3,0.001241978886358932,20
hydrolytically,1,0.00041399296211964395,5,0.0020699648105982197,12
hydrodynamically,1,0.00041399296211964395,14,0.005795901469675016,24
hydraulically,1,0.00041399296211964395,44,0.018215690333264336,86
hw,1,0.00041399296211964395,4,0.0016559718484785758,12
hush,1,0.00041399296211964395,5,0.0020699648105982197,22
hurly,1,0.00041399296211964395,1,0.00041399296211964395,12
idiomatically,1,0.00041399296211964395,35,0.01448975367418754,50
icy,1,0.00041399296211964395,6,0.002483957772717864,82
hypnotizingly,1,0.00041399296211964395,13,0.005381908507555371,17
jet,1,0.00041399296211964395,2,0.0008279859242392879,6
jesuit,1,0.00041399296211964395,2,0.0008279859242392879,22
humidity,1,0.00041399296211964395,3,0.001241978886358932,7
wibbly,1,0.00041399296211964395,5,0.0020699648105982197,112
whoppingly,1,0.00041399296211964395,32,0.013247774787828607,43
whitewater,1,0.00041399296211964395,1,0.00041399296211964395,5
15-foot,1,0.00041399296211964395,1,0.00041399296211964395,6
yesterday,1,0.00041399296211964395,3,0.001241978886358932,16
yearningly,1,0.00041399296211964395,28,0.011591802939350032,35
wishy,1,0.00041399296211964395,1,0.00041399296211964395,11
win,1,0.00041399296211964395,1,0.00041399296211964395,6
49ers,1,0.00041399296211964395,10,0.004139929621196439,17
zestfully,1,0.00041399296211964395,23,0.00952183812875181,33
zero,1,0.00041399296211964395,27,0.011177809977230387,33
12-foot,1,0.00041399296211964395,1,0.00041399296211964395,6
yourrrre,1,0.00041399296211964395,1,0.00041399296211964395,11
19th,1,0.00041399296211964395,9,0.0037259366590767957,24
immediatley,1,0.00041399296211964395,11,0.004553922583316084,17
whisper,1,0.00041399296211964395,1,0.00041399296211964395,14
informally,1,0.00041399296211964395,87,0.03601738770440903,113
acid,1,0.00041399296211964395,5,0.0020699648105982197,16
woozily,1,0.00041399296211964395,39,0.016145725522666115,52
wooly,1,0.00041399296211964395,11,0.004553922583316084,33
woodenly,1,0.00041399296211964395,13,0.005381908507555371,22
abidingly,1,0.00041399296211964395,44,0.018215690333264336,58
aberrationally,1,0.00041399296211964395,4,0.0016559718484785758,10
aberrantly,1,0.00041399296211964395,31,0.012833781825708962,44
abdullah,1,0.00041399296211964395,5,0.0020699648105982197,10
abdominally,1,0.00041399296211964395,4,0.0016559718484785758,21
9x,1,0.00041399296211964395,12,0.004967915545435728,18
8lb,1,0.00041399296211964395,1,0.00041399296211964395,7
6lb,1,0.00041399296211964395,2,0.0008279859242392879,8
zonally,1,0.00041399296211964395,6,0.002483957772717864,13
immanently,1,0.00041399296211964395,48,0.01987166218174291,54
illogically,1,0.00041399296211964395,95,0.03932933140136618,112
illicitly,1,0.00041399296211964395,27,0.011177809977230387,34
illegitimately,1,0.00041399296211964395,14,0.005795901469675016,21
illegibly,1,0.00041399296211964395,9,0.0037259366590767957,16
iii,1,0.00041399296211964395,1,0.00041399296211964395,7
innocuously,1,0.00041399296211964395,68,0.02815152142413579,96
inky,1,0.00041399296211964395,3,0.001241978886358932,9
injury,1,0.00041399296211964395,2,0.0008279859242392879,6
inhospitably,1,0.00041399296211964395,21,0.008693852204512523,32
informatory,1,0.00041399296211964395,1,0.00041399296211964395,23
inconsequentially,1,0.00041399296211964395,10,0.004139929621196439,15
incoherently,1,0.00041399296211964395,40,0.016559718484785758,47
increadibly,1,0.00041399296211964395,66,0.0273235354998965,86
wicked,1,0.00041399296211964395,27,0.011177809977230387,45
incorrectly,1,0.00041399296211964395,93,0.03850134547712689,119
inconspicuously,1,0.00041399296211964395,45,0.01862968329538398,55
impishly,1,0.00041399296211964395,78,0.03229145104533223,104
imperturbably,1,0.00041399296211964395,30,0.01241978886358932,41
impersonally,1,0.00041399296211964395,26,0.010763817015110743,37
imperially,1,0.00041399296211964395,34,0.014075760712067896,47
whip,1,0.00041399296211964395,1,0.00041399296211964395,5
whereabouts,1,0.00041399296211964395,1,0.00041399296211964395,6
accutely,1,0.00041399296211964395,3,0.001241978886358932,32
abundently,1,0.00041399296211964395,2,0.0008279859242392879,7
abudantly,1,0.00041399296211964395,1,0.00041399296211964395,5
wiltingly,1,0.00041399296211964395,6,0.002483957772717864,12
wild,1,0.00041399296211964395,23,0.00952183812875181,34
widly,1,0.00041399296211964395,16,0.006623887393914303,34
incorrectlyhandled,1,0.00041399296211964395,1,0.00041399296211964395,5
matte,1,0.00041399296211964395,5,0.0020699648105982197,10
matronly,1,0.00041399296211964395,58,0.02401159180293935,71
losely,1,0.00041399296211964395,3,0.001241978886358932,7
lord,1,0.00041399296211964395,2,0.0008279859242392879,20
loooooong,1,0.00041399296211964395,1,0.00041399296211964395,5
loooong,1,0.00041399296211964395,1,0.00041399296211964395,7
looong,1,0.00041399296211964395,4,0.0016559718484785758,11
looks,1,0.00041399296211964395,10,0.004139929621196439,18
halfways,1,0.00041399296211964395,6,0.002483957772717864,10
half-century,1,0.00041399296211964395,3,0.001241978886358932,7
luke,1,0.00041399296211964395,1,0.00041399296211964395,45
luckly,1,0.00041399296211964395,3,0.001241978886358932,10
lowercase,1,0.00041399296211964395,2,0.0008279859242392879,6
hof,1,0.00041399296211964395,1,0.00041399296211964395,10
handly,1,0.00041399296211964395,6,0.002483957772717864,22
handicapped,1,0.00041399296211964395,1,0.00041399296211964395,5
haltingly,1,0.00041399296211964395,37,0.015317739598426828,47
hava,1,0.00041399296211964395,1,0.00041399296211964395,10
haughtily,1,0.00041399296211964395,37,0.015317739598426828,46
hassle-totally,1,0.00041399296211964395,1,0.00041399296211964395,5
hassle,1,0.00041399296211964395,2,0.0008279859242392879,57
lofty,1,0.00041399296211964395,2,0.0008279859242392879,7
lo,1,0.00041399296211964395,12,0.004967915545435728,17
lmao,1,0.00041399296211964395,9,0.0037259366590767957,13
lithologically,1,0.00041399296211964395,8,0.0033119436969571516,16
literarily,1,0.00041399296211964395,73,0.03022148623473401,86
linalyl,1,0.00041399296211964395,2,0.0008279859242392879,12
healthy,1,0.00041399296211964395,6,0.002483957772717864,15
haphazardly,1,0.00041399296211964395,66,0.0273235354998965,76
gung,1,0.00041399296211964395,1,0.00041399296211964395,40
gun,1,0.00041399296211964395,5,0.0020699648105982197,12
gruffly,1,0.00041399296211964395,89,0.036845373628648315,112
golly,1,0.00041399296211964395,7,0.002897950734837508,19
halakhically,1,0.00041399296211964395,14,0.005795901469675016,25
hail,1,0.00041399296211964395,5,0.0020699648105982197,12
ha-ha,1,0.00041399296211964395,6,0.002483957772717864,46
gram,1,0.00041399296211964395,5,0.0020699648105982197,31
grabbingly,1,0.00041399296211964395,10,0.004139929621196439,30
gothically,1,0.00041399296211964395,35,0.01448975367418754,46
goodness,1,0.00041399296211964395,1,0.00041399296211964395,31
major-league,1,0.00041399296211964395,2,0.0008279859242392879,12
madest,1,0.00041399296211964395,3,0.001241978886358932,7
luxuriantly,1,0.00041399296211964395,87,0.03601738770440903,121
mawkishly,1,0.00041399296211964395,22,0.009107845166632168,36
hawkishly,1,0.00041399296211964395,13,0.005381908507555371,24
havin,1,0.00041399296211964395,5,0.0020699648105982197,13
mammographically,1,0.00041399296211964395,3,0.001241978886358932,9
malignantly,1,0.00041399296211964395,41,0.0169737114469054,55
malevolently,1,0.00041399296211964395,76,0.031463465121092944,98
mala,1,0.00041399296211964395,2,0.0008279859242392879,14
makin,1,0.00041399296211964395,5,0.0020699648105982197,13
materialistically,1,0.00041399296211964395,26,0.010763817015110743,39
martially,1,0.00041399296211964395,25,0.010349824052991098,42
marine,1,0.00041399296211964395,25,0.010349824052991098,34
march,1,0.00041399296211964395,8,0.0033119436969571516,13
mans,1,0.00041399296211964395,22,0.009107845166632168,31
meanly,1,0.00041399296211964395,35,0.01448975367418754,47
meaninglessly,1,0.00041399296211964395,49,0.020285655143862553,55
lump,1,0.00041399296211964395,2,0.0008279859242392879,21
kinematically,1,0.00041399296211964395,19,0.007865866280273236,31
kinder,1,0.00041399296211964395,40,0.016559718484785758,110
killingly,1,0.00041399296211964395,20,0.008279859242392879,40
lactose,1,0.00041399296211964395,2,0.0008279859242392879,65
la,1,0.00041399296211964395,4,0.0016559718484785758,17
kovalyov,1,0.00041399296211964395,1,0.00041399296211964395,7
kosovo,1,0.00041399296211964395,3,0.001241978886358932,8
knockout,1,0.00041399296211964395,6,0.002483957772717864,11
kneepad,1,0.00041399296211964395,2,0.0008279859242392879,6
latest,1,0.00041399296211964395,4,0.0016559718484785758,8
larger,1,0.00041399296211964395,39,0.016145725522666115,53
large,1,0.00041399296211964395,1,0.00041399296211964395,8
laquo,1,0.00041399296211964395,1,0.00041399296211964395,7
lag,1,0.00041399296211964395,1,0.00041399296211964395,5
healthfully,1,0.00041399296211964395,33,0.01366176774994825,47
le,1,0.00041399296211964395,14,0.005795901469675016,20
lava,1,0.00041399296211964395,3,0.001241978886358932,9
laughingly,1,0.00041399296211964395,71,0.029393500310494723,97
laudably,1,0.00041399296211964395,98,0.04057131028772511,126
juuuust,1,0.00041399296211964395,16,0.006623887393914303,26
jurisdictionally,1,0.00041399296211964395,27,0.011177809977230387,39
juridically,1,0.00041399296211964395,31,0.012833781825708962,41
junior,1,0.00041399296211964395,9,0.0037259366590767957,40
joburi,1,0.00041399296211964395,1,0.00041399296211964395,6
jingly,1,0.00041399296211964395,15,0.00620989443179466,23
homogeneously,1,0.00041399296211964395,65,0.026909542537776856,96
homo,1,0.00041399296211964395,17,0.007037880356033948,29
homeschool,1,0.00041399296211964395,3,0.001241978886358932,8
holly,1,0.00041399296211964395,12,0.004967915545435728,24
leaner,1,0.00041399296211964395,10,0.004139929621196439,25
head-smackingly,1,0.00041399296211964395,9,0.0037259366590767957,17
head-scratchingly,1,0.00041399296211964395,35,0.01448975367418754,45
hazily,1,0.00041399296211964395,66,0.0273235354998965,79
hectically,1,0.00041399296211964395,24,0.009935831090871455,31
heartstoppingly,1,0.00041399296211964395,17,0.007037880356033948,26
heartrendingly,1,0.00041399296211964395,42,0.017387704409025047,60
heartly,1,0.00041399296211964395,6,0.002483957772717864,13
heartlessly,1,0.00041399296211964395,52,0.021527634030221485,69
heartachingly,1,0.00041399296211964395,13,0.005381908507555371,20
long-term,1,0.00041399296211964395,7,0.002897950734837508,12
lol,1,0.00041399296211964395,3,0.001241978886358932,8
hellaciously,1,0.00041399296211964395,64,0.026495549575657213,87
heir,1,0.00041399296211964395,1,0.00041399296211964395,10
herbally,1,0.00041399296211964395,9,0.0037259366590767957,26
kinesthetically,1,0.00041399296211964395,12,0.004967915545435728,17
lefty,1,0.00041399296211964395,5,0.0020699648105982197,10
leftward,1,0.00041399296211964395,5,0.0020699648105982197,9
heuristically,1,0.00041399296211964395,17,0.007037880356033948,23
heterosexually,1,0.00041399296211964395,24,0.009935831090871455,59
heterogeneously,1,0.00041399296211964395,10,0.004139929621196439,35
herein,1,0.00041399296211964395,58,0.02401159180293935,87
hipper,1,0.00041399296211964395,2,0.0008279859242392879,6
hi,1,0.00041399296211964395,12,0.004967915545435728,17
limitlessly,1,0.00041399296211964395,70,0.02897950734837508,95
lily,1,0.00041399296211964395,1,0.00041399296211964395,10
likably,1,0.00041399296211964395,144,0.05961498654522873,170
lightning,1,0.00041399296211964395,2,0.0008279859242392879,7
life-changingly,1,0.00041399296211964395,18,0.0074518733181535915,34
levitra,1,0.00041399296211964395,1,0.00041399296211964395,9
les,1,0.00041399296211964395,44,0.018215690333264336,52
respondeat,1,0.00041399296211964395,1,0.00041399296211964395,11
resplendently,1,0.00041399296211964395,86,0.03560339474228938,104
residentially,1,0.00041399296211964395,23,0.00952183812875181,31
reservedly,1,0.00041399296211964395,23,0.00952183812875181,35
referentially,1,0.00041399296211964395,17,0.007037880356033948,42
reet,1,0.00041399296211964395,9,0.0037259366590767957,14
reely,1,0.00041399296211964395,10,0.004139929621196439,16
reeeeeally,1,0.00041399296211964395,41,0.0169737114469054,59
reed,1,0.00041399296211964395,2,0.0008279859242392879,19
redundantly,1,0.00041399296211964395,39,0.016145725522666115,49
redily,1,0.00041399296211964395,2,0.0008279859242392879,12
diffusely,1,0.00041399296211964395,30,0.01241978886358932,46
diffuse,1,0.00041399296211964395,2,0.0008279859242392879,7
one-time,1,0.00041399296211964395,44,0.018215690333264336,58
diehard,1,0.00041399296211964395,3,0.001241978886358932,12
diddly,1,0.00041399296211964395,5,0.0020699648105982197,15
diced,1,0.00041399296211964395,2,0.0008279859242392879,12
dicamba,1,0.00041399296211964395,3,0.001241978886358932,8
diallyl,1,0.00041399296211964395,3,0.001241978886358932,7
discriminatorily,1,0.00041399296211964395,7,0.002897950734837508,15
discernably,1,0.00041399296211964395,16,0.006623887393914303,20
disasterously,1,0.00041399296211964395,9,0.0037259366590767957,16
diminishingly,1,0.00041399296211964395,15,0.00620989443179466,27
dim,1,0.00041399296211964395,9,0.0037259366590767957,20
reletively,1,0.00041399296211964395,27,0.011177809977230387,42
relativley,1,0.00041399296211964395,21,0.008693852204512523,41
relative,1,0.00041399296211964395,26,0.010763817015110743,49
relatio,1,0.00041399296211964395,1,0.00041399296211964395,8
dif,1,0.00041399296211964395,7,0.002897950734837508,13
definetely,1,0.00041399296211964395,49,0.020285655143862553,69
definently,1,0.00041399296211964395,6,0.002483957772717864,11
definatley,1,0.00041399296211964395,15,0.00620989443179466,25
deliberatively,1,0.00041399296211964395,9,0.0037259366590767957,14
defo,1,0.00041399296211964395,10,0.004139929621196439,32
defnitely,1,0.00041399296211964395,8,0.0033119436969571516,12
defintely,1,0.00041399296211964395,39,0.016145725522666115,69
definitly,1,0.00041399296211964395,54,0.022355619954460774,98
definitley,1,0.00041399296211964395,30,0.01241978886358932,44
ringingly,1,0.00041399296211964395,19,0.007865866280273236,34
demurely,1,0.00041399296211964395,53,0.02194162699234113,69
demob,1,0.00041399296211964395,1,0.00041399296211964395,11
dementedly,1,0.00041399296211964395,81,0.03353342993169116,107
repulsively,1,0.00041399296211964395,116,0.0480231836058787,149
detectably,1,0.00041399296211964395,25,0.010349824052991098,34
remote,1,0.00041399296211964395,6,0.002483957772717864,13
remorselessly,1,0.00041399296211964395,90,0.03725936659076796,105
relitively,1,0.00041399296211964395,19,0.007865866280273236,28
despite,1,0.00041399296211964395,2,0.0008279859242392879,8
despairingly,1,0.00041399296211964395,62,0.025667563651417924,78
desolately,1,0.00041399296211964395,24,0.009935831090871455,46
derivationally,1,0.00041399296211964395,1,0.00041399296211964395,5
deprecatingly,1,0.00041399296211964395,15,0.00620989443179466,24
dependently,1,0.00041399296211964395,13,0.005381908507555371,19
departmentally,1,0.00041399296211964395,6,0.002483957772717864,13
rera,1,0.00041399296211964395,1,0.00041399296211964395,5
dialectically,1,0.00041399296211964395,39,0.016145725522666115,59
diagnosed,1,0.00041399296211964395,2,0.0008279859242392879,11
deucedly,1,0.00041399296211964395,21,0.008693852204512523,30
reprehensibly,1,0.00041399296211964395,62,0.025667563651417924,74
radioactively,1,0.00041399296211964395,28,0.011591802939350032,40
radiatively,1,0.00041399296211964395,5,0.0020699648105982197,14
rabin,1,0.00041399296211964395,1,0.00041399296211964395,7
distinguishably,1,0.00041399296211964395,37,0.015317739598426828,52
distictly,1,0.00041399296211964395,6,0.002483957772717864,10
disparately,1,0.00041399296211964395,24,0.009935831090871455,35
dishwater,1,0.00041399296211964395,4,0.0016559718484785758,10
dishwasher,1,0.00041399296211964395,2,0.0008279859242392879,40
rams,1,0.00041399296211964395,2,0.0008279859242392879,7
ramrod,1,0.00041399296211964395,6,0.002483957772717864,13
ram,1,0.00041399296211964395,5,0.0020699648105982197,9
documentarily,1,0.00041399296211964395,2,0.0008279859242392879,6
divisively,1,0.00041399296211964395,30,0.01241978886358932,44
relatably,1,0.00041399296211964395,23,0.00952183812875181,28
publicy,1,0.00041399296211964395,3,0.001241978886358932,9
publicaly,1,0.00041399296211964395,3,0.001241978886358932,14
dope,1,0.00041399296211964395,2,0.0008279859242392879,10
done,1,0.00041399296211964395,5,0.0020699648105982197,10
dolphin,1,0.00041399296211964395,2,0.0008279859242392879,19
qualifiedly,1,0.00041399296211964395,3,0.001241978886358932,7
quad,1,0.00041399296211964395,6,0.002483957772717864,31
purty,1,0.00041399296211964395,16,0.006623887393914303,31
drippingly,1,0.00041399296211964395,38,0.015731732560546472,50
doubles,1,0.00041399296211964395,1,0.00041399296211964395,5
quasi,1,0.00041399296211964395,63,0.026081556613537567,80
quarterly,1,0.00041399296211964395,25,0.010349824052991098,33
drunkenly,1,0.00041399296211964395,69,0.028565514386255438,79
drug-totally,1,0.00041399296211964395,1,0.00041399296211964395,6
purrfectly,1,0.00041399296211964395,44,0.018215690333264336,66
6-feet,1,0.00041399296211964395,3,0.001241978886358932,22
raving,1,0.00041399296211964395,1,0.00041399296211964395,7
rattly,1,0.00041399296211964395,12,0.004967915545435728,21
rapturously,1,0.00041399296211964395,93,0.03850134547712689,139
raptly,1,0.00041399296211964395,15,0.00620989443179466,30
rapid,1,0.00041399296211964395,5,0.0020699648105982197,12
randomized,1,0.00041399296211964395,1,0.00041399296211964395,5
readably,1,0.00041399296211964395,16,0.006623887393914303,25
reactively,1,0.00041399296211964395,17,0.007037880356033948,28
reaaally,1,0.00041399296211964395,17,0.007037880356033948,29
reaaaally,1,0.00041399296211964395,28,0.011591802939350032,38
rawfully,1,0.00041399296211964395,2,0.0008279859242392879,8
raw,1,0.00041399296211964395,31,0.012833781825708962,42
realllly,1,0.00041399296211964395,42,0.017387704409025047,65
raggedly,1,0.00041399296211964395,47,0.019457669219623268,62
realitively,1,0.00041399296211964395,18,0.0074518733181535915,25
realatively,1,0.00041399296211964395,17,0.007037880356033948,27
ready,1,0.00041399296211964395,7,0.002897950734837508,11
readly,1,0.00041399296211964395,4,0.0016559718484785758,13
reddish,1,0.00041399296211964395,2,0.0008279859242392879,14
red-and-white,1,0.00041399296211964395,2,0.0008279859242392879,8
recursively,1,0.00041399296211964395,26,0.010763817015110743,63
record-breakingly,1,0.00041399296211964395,13,0.005381908507555371,20
reallly,1,0.00041399296211964395,76,0.031463465121092944,118
quirkly,1,0.00041399296211964395,8,0.0033119436969571516,14
quintillion,1,0.00041399296211964395,3,0.001241978886358932,8
quiet,1,0.00041399296211964395,22,0.009107845166632168,32
dishonestly,1,0.00041399296211964395,27,0.011177809977230387,37
rail,1,0.00041399296211964395,1,0.00041399296211964395,6
realllllly,1,0.00041399296211964395,31,0.012833781825708962,45
seismologically,1,0.00041399296211964395,5,0.0020699648105982197,16
seethingly,1,0.00041399296211964395,41,0.0169737114469054,52
seemeth,1,0.00041399296211964395,1,0.00041399296211964395,13
seeded,1,0.00041399296211964395,7,0.002897950734837508,17
secondly,1,0.00041399296211964395,68,0.02815152142413579,81
cryptologically,1,0.00041399296211964395,3,0.001241978886358932,10
crying,1,0.00041399296211964395,1,0.00041399296211964395,5
crowd,1,0.00041399296211964395,3,0.001241978886358932,20
cross-nationally,1,0.00041399296211964395,4,0.0016559718484785758,9
cristal,1,0.00041399296211964395,1,0.00041399296211964395,11
crispy,1,0.00041399296211964395,1,0.00041399296211964395,5
cursorily,1,0.00041399296211964395,11,0.004553922583316084,17
curmudgeonly,1,0.00041399296211964395,108,0.04471123990892155,227
restrictively,1,0.00041399296211964395,29,0.012005795901469675,41
cultishly,1,0.00041399296211964395,17,0.007037880356033948,38
selflessly,1,0.00041399296211964395,51,0.021113641068101843,64
self-sufficiently,1,0.00041399296211964395,1,0.00041399296211964395,11
self-righteously,1,0.00041399296211964395,39,0.016145725522666115,46
curvilinearly,1,0.00041399296211964395,1,0.00041399296211964395,5
curtly,1,0.00041399296211964395,6,0.002483957772717864,10
cycle,1,0.00041399296211964395,3,0.001241978886358932,14
scribbly,1,0.00041399296211964395,11,0.004553922583316084,17
screwball,1,0.00041399296211964395,2,0.0008279859242392879,18
scot,1,0.00041399296211964395,1,0.00041399296211964395,10
scornfully,1,0.00041399296211964395,21,0.008693852204512523,28
scorching,1,0.00041399296211964395,1,0.00041399296211964395,8
damm,1,0.00041399296211964395,20,0.008279859242392879,35
damagingly,1,0.00041399296211964395,66,0.0273235354998965,78
curlingly,1,0.00041399296211964395,5,0.0020699648105982197,9
sight,1,0.00041399296211964395,5,0.0020699648105982197,35
sigh,1,0.00041399296211964395,3,0.001241978886358932,8
sicky,1,0.00041399296211964395,5,0.0020699648105982197,14
sickingly,1,0.00041399296211964395,11,0.004553922583316084,17
serbs,1,0.00041399296211964395,10,0.004139929621196439,68
serbia,1,0.00041399296211964395,5,0.0020699648105982197,13
seperately,1,0.00041399296211964395,9,0.0037259366590767957,15
separatists,1,0.00041399296211964395,4,0.0016559718484785758,8
sentimentally,1,0.00041399296211964395,104,0.04305526806044297,136
sensorially,1,0.00041399296211964395,31,0.012833781825708962,38
coyote,1,0.00041399296211964395,2,0.0008279859242392879,8
coyly,1,0.00041399296211964395,102,0.042227282136203685,123
covid,1,0.00041399296211964395,4,0.0016559718484785758,14
covariantly,1,0.00041399296211964395,1,0.00041399296211964395,5
self-acutely,1,0.00041399296211964395,1,0.00041399296211964395,10
creamy,1,0.00041399296211964395,5,0.0020699648105982197,24
crazier,1,0.00041399296211964395,2,0.0008279859242392879,8
cravenly,1,0.00041399296211964395,60,0.02483957772717864,80
craggily,1,0.00041399296211964395,18,0.0074518733181535915,25
cracklingly,1,0.00041399296211964395,15,0.00620989443179466,28
cracking,1,0.00041399296211964395,3,0.001241978886358932,13
sexily,1,0.00041399296211964395,90,0.03725936659076796,105
sexiest,1,0.00041399296211964395,40,0.016559718484785758,52
sex,1,0.00041399296211964395,26,0.010763817015110743,44
cringe,1,0.00041399296211964395,1,0.00041399296211964395,11
crimson,1,0.00041399296211964395,4,0.0016559718484785758,11
cricket,1,0.00041399296211964395,2,0.0008279859242392879,8
creepingly,1,0.00041399296211964395,10,0.004139929621196439,16
credibly,1,0.00041399296211964395,203,0.08404057131028772,259
sevens,1,0.00041399296211964395,1,0.00041399296211964395,6
satin,1,0.00041399296211964395,8,0.0033119436969571516,26
sasha,1,0.00041399296211964395,1,0.00041399296211964395,5
scatologically,1,0.00041399296211964395,8,0.0033119436969571516,15
scantly,1,0.00041399296211964395,20,0.008279859242392879,97
scantily,1,0.00041399296211964395,36,0.014903746636307183,4682
scantilly,1,0.00041399296211964395,1,0.00041399296211964395,10
scaldingly,1,0.00041399296211964395,16,0.006623887393914303,53
rock-star,1,0.00041399296211964395,22,0.009107845166632168,28
rlly,1,0.00041399296211964395,22,0.009107845166632168,30
ripping,1,0.00041399296211964395,2,0.0008279859242392879,8
de-mob,1,0.00041399296211964395,2,0.0008279859242392879,6
rookie,1,0.00041399296211964395,4,0.0016559718484785758,10
rollicking,1,0.00041399296211964395,4,0.0016559718484785758,42
roi,1,0.00041399296211964395,5,0.0020699648105982197,16
daggone,1,0.00041399296211964395,9,0.0037259366590767957,14
rockabilly,1,0.00041399296211964395,37,0.015317739598426828,49
debilitatingly,1,0.00041399296211964395,45,0.01862968329538398,62
deafly,1,0.00041399296211964395,5,0.0020699648105982197,11
