key,index,l1,l2,f,E11,am_log_likelihood,am_log_likelihood_tt,am_odds_ratio_disc,am_Dice,am_t_score,am_p1_given2,am_p2_given1,am_p1_given2_simple,am_p2_given1_simple,am_p1_given2_margin,am_p2_given1_margin,am_expect_diff,f1,f2,N
very~particular,129,very,particular,9563,1920.805837,20566.39984,20566.39984,1.0324342,0.0019261662,78.14856,0.47367388,0.0008750512,0.5926132,0.0009646508,0.4735821,0.0007708929,7642.19416,9913432,16137,83284343
much~clearer,130,much,clearer,6629,318.079368,31388.77375,31388.77375,1.6084046,0.0066287946,77.511955,0.47337118,0.0032541673,0.49715015,0.003336642,0.4732954,0.00317654,6310.92063,1986728,13334,83284343
most~favourite,131,most,favourite,2135,343.886781,5371.96367,5371.96367,1.1124176,0.0005638753,38.7636,0.4733601,0.0002602997,0.56421775,0.0002820786,0.47333857,0.0002366439,1791.11322,7568812,3784,83284343
highly~flammable,132,highly,flammable,2124,40.490117,13866.1916,13866.1916,2.0024552,0.0055222474,45.208313,0.47258338,0.0027493502,0.4817419,0.0027770405,0.47255838,0.0027241013,2083.50988,764843,4409,83284343
much~smaller,133,much,smaller,49413,2385.380564,234174.36019,234174.36019,1.6124439,0.047359403,211.55943,0.47086036,0.024249353,0.49414977,0.024871547,0.470295,0.02367089,47027.61944,1986728,99996,83284343
more~assertive,134,more,assertive,6420,1233.669454,14235.16083,14235.16083,1.0443071,0.0013759079,64.72807,0.4705631,0.000626534,0.58241856,0.0006887675,0.47050083,0.0005564137,5186.33055,9320997,11023,83284343
so~far,135,so,far,1776,227.208915,5167.2368,5167.2368,1.197815,0.0006188948,36.751186,0.46949148,0.000289986,0.538345,0.0003096254,0.4694729,0.0002700141,1548.79108,5735964,3299,83284343
more~subdued,136,more,subdued,4646,897.80426,10233.54945,10233.54945,1.0384101,0.0009960318,54.989864,0.46728456,0.0004528003,0.5791573,0.0004984445,0.46723956,0.0004021239,3748.19574,9320997,8022,83284343
more~sinister,137,more,sinister,10141,1960.351461,22332.46486,22332.46486,1.0382943,0.0021718661,81.23578,0.46713686,0.0009882622,0.57895637,0.0010879737,0.46703863,0.0008776581,8180.64854,9320997,17516,83284343
even~rarer,138,even,rarer,2433,68.12611,14028.95923,14028.95923,1.832178,0.0043242956,47.944294,0.4669334,0.0021398903,0.48035538,0.0021719239,0.46690503,0.002111108,2364.87389,1120205,5065,83284343
much~younger,139,much,younger,14484,706.983517,67977.15881,67977.15881,1.5954267,0.014366447,114.47507,0.46502414,0.00710399,0.48871344,0.007290379,0.46485868,0.006934526,13777.01648,1986728,29637,83284343
not~mandatory,140,not,mandatory,6310,646.904218,20815.63282,20815.63282,1.2823224,0.0028500543,71.29174,0.46421814,0.0013542706,0.5171707,0.0014289645,0.46415013,0.0012824663,5663.09578,4415785,12201,83284343
highly~skilled,141,highly,skilled,35460,689.636047,231120.42015,231120.42015,2.0050526,0.0844348,184.64598,0.46343622,0.045882147,0.47220188,0.046362456,0.46301836,0.045460787,34770.36395,764843,75095,83284343
more~moderate,142,more,moderate,17366,3396.032469,37738.15962,37738.15962,1.0267756,0.0037141198,106.009674,0.46055427,0.0016876401,0.57230425,0.0018631055,0.46038648,0.0014987632,13969.96753,9320997,30344,83284343
most~fervent,143,most,fervent,2171,357.973052,5331.15852,5331.15852,1.0894264,0.0005733716,38.911175,0.4602977,0.0002634844,0.5511551,0.000286835,0.46027595,0.0002395392,1813.02695,7568812,3939,83284343
more~inclusive,144,more,inclusive,18213,3574.653212,39410.96855,39410.96855,1.0231249,0.0038946054,108.46791,0.4584835,0.0017683835,0.5702254,0.0019539755,0.45830765,0.00157047,14638.34679,9320997,31940,83284343
much~happier,145,much,happier,9333,463.283291,43365.80863,43365.80863,1.5801483,0.009304394,91.81193,0.45681405,0.0045735864,0.48056227,0.004697674,0.4567075,0.0044644848,8869.71671,1986728,19421,83284343
not~negotiable,146,not,negotiable,1504,156.569802,4900.32991,4900.32991,1.2682098,0.0006807374,34.7442,0.45630816,0.000322224,0.50931257,0.0003405963,0.45629197,0.0003051394,1347.4302,4415785,2953,83284343
most~cost,147,most,cost,3231,538.549964,7845.29113,7845.29113,1.079092,0.0008530988,47.36736,0.4543776,0.0003912896,0.5452244,0.0004268834,0.45434526,0.0003557295,2692.45004,7568812,5926,83284343
deeply~saddened,148,deeply,saddened,1574,7.170796,14708.51906,14708.51906,2.6092024,0.01782509,39.492924,0.4543039,0.009067509,0.45636415,0.009090069,0.45428506,0.009048657,1566.8292,173156,3449,83284343
most~other,149,most,other,14940,2496.723449,36195.17797,36195.17797,1.0772362,0.003933502,101.802734,0.45307693,0.0018083622,0.5438067,0.0019738898,0.45292747,0.0016440199,12443.27655,7568812,27473,83284343
more~refined,150,more,refined,1548,307.661919,3298.48841,3298.48841,1.0098066,0.0003320554,31.524963,0.451211,0.0001498389,0.56311387,0.0001660767,0.4511961,0.0001330693,1240.33808,9320997,2749,83284343
very~worst,151,very,worst,4931,1035.452065,10043.36013,10043.36013,0.98630416,0.0009939397,55.47548,0.4478624,0.0004460504,0.5668468,0.0004974059,0.4478156,0.0003929565,3895.54793,9913432,8699,83284343
most~major,152,most,major,15171,2568.154477,36262.39332,36262.39332,1.0650922,0.0039939075,102.32023,0.4461277,0.0018315521,0.5368555,0.0020044097,0.44597635,0.0016651022,12602.84552,7568812,28259,83284343
more~conventional,153,more,conventional,12706,2552.172568,26747.45826,26747.45826,0.99985635,0.002719664,90.07938,0.44538715,0.0012266318,0.55718297,0.0013631589,0.4452652,0.0010893499,10153.82743,9320997,22804,83284343
most~memorable,154,most,memorable,44678,7590.773588,106514.43069,106514.43069,1.0632299,0.011676954,175.45975,0.4444659,0.0053898296,0.5348993,0.005902908,0.44402015,0.004900006,37087.22641,7568812,83526,83284343
more~sedate,155,more,sedate,1873,378.170107,3917.12393,3917.12393,0.9943172,0.0004017427,34.540043,0.4424062,0.0001805827,0.55430603,0.0002009442,0.44238824,0.0001603723,1494.82989,9320997,3379,83284343
previously~unseen,156,previously,unseen,3227,6.438667,35518.77925,35518.77925,2.9719975,0.08002579,56.693348,0.44048744,0.043953255,0.44132933,0.044002347,0.44044876,0.04391455,3220.56133,73337,7312,83284343
more~efficient,157,more,efficient,140172,28498.402312,292237.09571,292237.09571,0.9934504,0.029276809,298.27707,0.43990496,0.013490715,0.55047774,0.015038306,0.43855998,0.011980864,111673.59769,9320997,254637,83284343
much~healthier,158,much,healthier,6442,333.465688,29221.74071,29221.74071,1.5451366,0.0064397235,76.10736,0.4370527,0.0031498086,0.46083412,0.0032425174,0.43697935,0.0030746707,6108.53431,1986728,13979,83284343
more~balanced,159,more,balanced,8812,1799.525641,18185.85619,18185.85619,0.9836364,0.0018875288,74.70231,0.43621048,0.0008471411,0.548044,0.0009453924,0.43612626,0.0007523309,7012.47436,9320997,16079,83284343
directly~proportional,160,directly,proportional,2905,4.224902,33821.77579,33821.77579,3.110519,0.097647056,53.819664,0.43565205,0.054931145,0.4362517,0.05497625,0.43561724,0.054896295,2900.7751,52841,6659,83284343
more~healthful,161,more,healthful,1644,336.200947,3386.19769,3386.19769,0.9819581,0.0003526383,32.254486,0.43536824,0.0001579885,0.5472703,0.000176376,0.43535253,0.0001403068,1307.79905,9320997,3004,83284343
most~illustrious,162,most,illustrious,1938,334.798864,4531.50239,4531.50239,1.0455556,0.0005118524,36.417583,0.43519872,0.0002329908,0.5260586,0.0002560508,0.43517947,0.0002118167,1603.20114,7568812,3684,83284343
sexually~explicit,163,sexually,explicit,13106,20.17717,153677.95487,153677.95487,3.176067,0.30533037,114.30519,0.43353432,0.23528962,0.43404537,0.23549494,0.43337715,0.23513238,13085.82283,55653,30195,83284343
more~muted,164,more,muted,2259,464.011027,4628.55428,4628.55428,0.9777737,0.0004844966,37.76623,0.43296632,0.0002168434,0.5448625,0.000242356,0.43294474,0.0001925748,1794.98897,9320997,4146,83284343
fully~automatic,165,fully,automatic,5178,32.564218,44971.88179,44971.88179,2.4584517,0.04315863,71.505775,0.43274224,0.022623714,0.43541875,0.022704551,0.43268043,0.022561764,5145.43578,228060,11892,83284343
still~unsure,166,still,unsure,5995,135.070661,36842.47019,36842.47019,1.8996472,0.014212324,75.68291,0.43247366,0.0071305274,0.44237012,0.007222178,0.4324033,0.007059458,5859.92934,830082,13552,83284343
potentially~life-threatening,167,potentially,life-threatening,3429,19.574443,30410.06018,30410.06018,2.49599,0.032090366,58.22339,0.43041527,0.016608778,0.43284523,0.01666286,0.43037435,0.01656774,3409.42556,205787,7922,83284343
highly~radioactive,168,highly,radioactive,2193,46.624705,13687.27871,13687.27871,1.915283,0.0056966958,45.83385,0.42279026,0.0028323059,0.431948,0.0028672551,0.42276448,0.0028062954,2146.3753,764843,5077,83284343
relatively~unscathed,169,relatively,unscathed,2489,42.605867,16595.84719,16595.84719,2.008763,0.008056228,49.03588,0.42203975,0.004026249,0.42936,0.0040662624,0.42201036,0.0039966577,2446.39413,612110,5797,83284343
most~pressing,170,most,pressing,2646,469.663553,6011.27704,6011.27704,1.0211353,0.0006987079,42.308838,0.42114386,0.0003162836,0.5119969,0.0003495925,0.42111772,0.00028754,2176.33645,7568812,5168,83284343
more~federal,171,more,federal,2978,626.067942,5933.75704,5933.75704,0.95595443,0.0006386042,43.098526,0.42046657,0.0002841248,0.5323561,0.0003194937,0.42043835,0.0002523262,2351.93206,9320997,5594,83284343
politically~incorrect,172,politically,incorrect,8796,33.012505,85677.04146,85677.04146,2.6926928,0.11522968,93.435,0.42021108,0.066587344,0.42168847,0.06673242,0.42010581,0.06648196,8762.98749,131810,20859,83284343
so~glad,173,so,glad,53502,7548.721783,142810.39465,142810.39465,1.1141059,0.018305147,198.66963,0.4198151,0.008604006,0.48813465,0.009327465,0.41926262,0.0080114305,45953.27822,5735964,109605,83284343
most~renowned,174,most,renowned,1693,301.537087,3831.98954,3831.98954,1.0180433,0.0004471661,33.81763,0.4193847,0.0002022192,0.5102471,0.0002236811,0.41936797,0.0001838417,1391.46291,7568812,3318,83284343
much~shorter,175,much,shorter,11729,632.938343,51986.82937,51986.82937,1.5133175,0.011651743,102.45623,0.4183318,0.0057215802,0.4420533,0.0059036766,0.41819853,0.0055850935,11096.06166,1986728,26533,83284343
highly~contagious,176,highly,contagious,6107,131.728337,37919.56844,37919.56844,1.9064903,0.015675314,76.461655,0.41664118,0.0078848265,0.42575294,0.007984646,0.4165694,0.007812416,5975.27166,764843,14344,83284343
even~worse,177,even,worse,91513,2871.882065,507610.764,507610.764,1.7768607,0.1372295,293.01767,0.41621488,0.080208205,0.4285982,0.08169308,0.4151478,0.079129376,88641.11793,1120205,213517,83284343
just~fine,178,just,fine,67004,1236.003622,442854.60523,442854.60523,2.0155292,0.16608272,254.07635,0.41481176,0.10228609,0.42180142,0.10339756,0.41402057,0.10149022,65767.99638,648023,158852,83284343
more~agile,179,more,agile,7231,1536.630826,14223.5354,14223.5354,0.9462015,0.0015492687,66.964775,0.4148076,0.0006879075,0.526657,0.0007757754,0.4147392,0.0006109185,5694.36917,9320997,13730,83284343
more~stringent,180,more,stringent,15047,3198.945296,29591.22183,29591.22183,0.94613427,0.0032187542,96.58776,0.41465634,0.0014313027,0.5264318,0.0016143123,0.41451403,0.0012711145,11848.0547,9320997,28583,83284343
predominantly~shiite,181,predominantly,shiite,1932,2.767906,22461.35127,22461.35127,3.0937037,0.07133494,43.89155,0.41437712,0.038988903,0.41494846,0.03902163,0.41435397,0.038965728,1929.23209,49511,4656,83284343
more~mature,182,more,mature,24652,5246.928361,48430.7847,48430.7847,0.9454855,0.005263091,123.59166,0.41414618,0.0023442272,0.5258308,0.0026447815,0.41391304,0.0020818666,19405.07164,9320997,46882,83284343
mentally~handicapped,183,mentally,handicapped,1852,4.341292,19678.77199,19678.77199,2.8724139,0.043342423,42.93399,0.41392422,0.022834215,0.41487455,0.022865608,0.41390204,0.022812009,1847.65871,80995,4464,83284343
not~refundable,184,not,refundable,2149,244.318879,6525.16469,6525.16469,1.1935844,0.0009723117,41.086967,0.41336513,0.0004554847,0.46636283,0.0004866632,0.41334227,0.0004313347,1904.68112,4415785,4608,83284343
more~systematic,185,more,systematic,2663,567.982625,5213.96243,5213.96243,0.9426495,0.0005710872,40.59776,0.41283646,0.0002530883,0.5247291,0.0002856991,0.4128113,0.0002247632,2095.01737,9320997,5075,83284343
not~immune,186,not,immune,9502,1082.574406,28815.14403,28815.14403,1.1925259,0.0042838436,86.37239,0.41245422,0.0020134184,0.4653737,0.0021518257,0.4123531,0.0019066657,8419.42559,4415785,20418,83284343
most~basic,187,most,basic,52477,9548.310918,116340.65599,116340.65599,1.0019512,0.013676788,187.39722,0.40910393,0.0062387604,0.49946702,0.006933321,0.40858784,0.005671787,42928.68908,7568812,105066,83284343
most~infamous,188,most,infamous,7635,1390.17867,16880.48899,16880.48899,0.9990186,0.0020134205,71.468636,0.4083133,0.0009075503,0.49911746,0.0010087448,0.4082383,0.0008250729,6244.82133,7568812,15297,83284343
more~tolerable,189,more,tolerable,2971,640.953004,5736.57222,5736.57222,0.9322942,0.000637094,42.74776,0.40688094,0.000281481,0.51877075,0.0003187427,0.406853,0.0002499783,2330.047,9320997,5727,83284343
largely~unregulated,190,largely,unregulated,2101,10.235391,19215.24511,19215.24511,2.5447268,0.024615565,45.613365,0.40607765,0.012653899,0.4080404,0.01269057,0.40605256,0.012628745,2090.76461,165556,5149,83284343
most~sacred,191,most,sacred,7805,1429.892867,17142.12144,17142.12144,0.99371475,0.0020581323,72.16075,0.40525687,0.0009264845,0.49605948,0.0010312054,0.4051803,0.0008422864,6375.10713,7568812,15734,83284343
most~reputable,192,most,reputable,5220,957.41206,11449.14757,11449.14757,0.99259436,0.0013774274,58.99811,0.40466323,0.0006194753,0.4954912,0.0006896723,0.40461203,0.0005631779,4262.58794,7568812,10535,83284343
much~harder,193,much,harder,42361,2363.267202,184817.95562,184817.95562,1.4943196,0.040618528,194.33556,0.40421695,0.020624457,0.42759088,0.021321993,0.4037361,0.020132465,39997.7328,1986728,99069,83284343
more~nimble,194,more,nimble,3505,760.593088,6719.45374,6719.45374,0.9270543,0.0007515175,46.355843,0.40385976,0.0003315377,0.51574457,0.0003760327,0.4038268,0.0002944328,2744.40691,9320997,6796,83284343
much~narrower,195,much,narrower,1917,106.988598,8325.9383,8325.9383,1.4854007,0.0019254595,41.33998,0.40359172,0.0009333155,0.42742476,0.0009649031,0.40357,0.0009110514,1810.0114,1986728,4485,83284343
not~exhaustive,196,not,exhaustive,2663,309.428163,7944.11431,7944.11431,1.1760546,0.0012045356,45.60809,0.40331337,0.0005628323,0.45630568,0.0006030638,0.4032851,0.0005329906,2353.57184,4415785,5836,83284343
most~discerning,197,most,discerning,3842,706.676429,8400.29071,8400.29071,0.9900795,0.0010141768,50.582897,0.40324283,0.0004556517,0.49408436,0.0005076094,0.4032052,0.0004142425,3135.32357,7568812,7776,83284343
much~slower,198,much,slower,9395,524.995554,40807.49871,40807.49871,1.4860148,0.009354142,91.51145,0.403142,0.004573735,0.42689022,0.0047288807,0.40303546,0.0044646296,8870.00445,1986728,22008,83284343
more~permanent,199,more,permanent,11883,2585.412143,22715.08378,22715.08378,0.92505187,0.0025434238,85.291794,0.40258723,0.0011231939,0.5143933,0.0012748636,0.40247557,0.0009974886,9297.58786,9320997,23101,83284343
most~common,200,most,common,272787,50519.094677,599209.26208,599209.26208,0.9983463,0.067150004,425.56403,0.40252608,0.032301854,0.49071854,0.03604093,0.39983937,0.029366286,222267.90532,7568812,555893,83284343
much~deeper,201,much,deeper,17960,1006.074496,77971.05266,77971.05266,1.4859787,0.017704148,126.507744,0.4021936,0.008742133,0.4258447,0.00903999,0.40198994,0.008533591,16953.9255,1986728,42175,83284343
much~lighter,202,much,lighter,6719,376.356546,29135.9386,29135.9386,1.4836428,0.006710595,77.37808,0.4020945,0.0032705248,0.4258731,0.0033819426,0.40201834,0.0031925072,6342.64345,1986728,15777,83284343
more~attuned,203,more,attuned,2003,437.486519,3809.23236,3809.23236,0.92118883,0.0004296022,34.97972,0.4005083,0.0001891217,0.51240724,0.0002148912,0.4004895,0.0001679556,1565.51348,9320997,3909,83284343
very~little,204,very,little,241731,55840.374145,440717.66717,440717.66717,0.90522814,0.046564836,378.08664,0.39849517,0.021284964,0.5152817,0.02438419,0.39625052,0.01875139,185890.62585,9913432,469124,83284343
critically~endangered,205,critically,endangered,8091,9.737749,98134.62003,98134.62003,3.2380848,0.26871917,89.84173,0.3975427,0.20270607,0.39792454,0.20285313,0.39744565,0.20260899,8081.26225,39886,20333,83284343
more~resilient,206,more,resilient,14005,3080.87206,26412.71695,26412.71695,0.91533726,0.0029961946,92.30925,0.3969682,0.0013196879,0.50875473,0.0015025217,0.39683697,0.0011719913,10924.12794,9320997,27528,83284343
even~funnier,207,even,funnier,1938,63.566436,10381.48561,10381.48561,1.708217,0.0034455447,42.578773,0.3966441,0.0016961084,0.41007194,0.0017300405,0.39662158,0.001673295,1874.43356,1120205,4726,83284343
more~hawkish,208,more,hawkish,2115,465.465958,3984.81295,3984.81295,0.9144666,0.0004536117,35.867912,0.39663777,0.0001992717,0.5085357,0.0002269071,0.39661795,0.0001769697,1649.53404,9320997,4159,83284343
most~holy,209,most,holy,4923,918.424896,10599.69237,10599.69237,0.9780609,0.00129913,57.07442,0.39630526,0.0005819787,0.48713636,0.0006504323,0.3962572,0.000529089,4004.5751,7568812,10106,83284343
more~mainstream,210,more,mainstream,10547,2325.539107,19831.69528,19831.69528,0.9131535,0.0022580288,80.054276,0.39576074,0.0009931925,0.50757974,0.0011315313,0.395662,0.0008820366,8221.46089,9320997,20779,83284343
much~colder,211,much,colder,2748,156.46337,11799.6249,11799.6249,1.4705199,0.0027572548,49.436646,0.39514267,0.0013363016,0.4189663,0.0013831788,0.39511156,0.0013044245,2591.53663,1986728,6559,83284343
most~popular,212,most,popular,398955,75212.328465,864595.19109,864595.19109,0.99002683,0.095029786,512.55206,0.39510497,0.047049023,0.48205793,0.052710384,0.39117876,0.042773247,323742.67154,7568812,827608,83284343
most~scenic,213,most,scenic,4674,874.893774,10026.74793,10026.74793,0.9752201,0.0012334994,55.569576,0.39467597,0.0005521183,0.4855095,0.0006175342,0.39463034,0.0005019422,3799.10623,7568812,9627,83284343
too~lazy,214,too,lazy,12445,1216.036,40904.42802,40904.42802,1.2421298,0.0069410573,100.65659,0.39456263,0.003297316,0.43714216,0.003498302,0.39442778,0.0031564732,11228.964,3557440,28469,83284343
much~bigger,215,much,bigger,54303,3103.241852,233974.44982,233974.44982,1.478806,0.051306278,219.71312,0.39419058,0.026400676,0.4174296,0.027332881,0.39357483,0.025770895,51199.75815,1986728,130089,83284343
more~formal,216,more,formal,14876,3292.508542,27845.45221,27845.45221,0.90999424,0.0031818906,94.972176,0.393881,0.0013993422,0.5056596,0.0015959666,0.39374185,0.001242731,11583.49146,9320997,29419,83284343
more~such,217,more,such,7147,1581.845601,13373.9875,13373.9875,0.9096786,0.0015312051,65.828705,0.39380917,0.0006722978,0.5056601,0.0007667635,0.39374235,0.0005970557,5565.1544,9320997,14134,83284343
