key,l1,l2,f,E11,am_log_likelihood,am_odds_ratio_disc,am_p1_given2,am_p2_given1,am_p1_given2_simple,am_p2_given1_simple,f1,f2,N,O11,O12,O21,O22,R1,R2,C1,C2,E12,E21,E22,t_score,dice,liddell,mutual_information,min_sensitivity,conservative_log_ratio_1t,conservative_log_ratio,conservative_log_ratio_nc,deltaP_min,deltaP_max,deltaP_product,unexpected_f,unexpected_ratio,expected_sqrt,unexpected_abs_sqrt,f_sqrt,f1_sqrt,f2_sqrt,adv,adj,adv_total,adj_total
NEG~as_easy,NEGATED,as_easy,23376,2768.07624,65392.02408,1.0798105,0.2816498,0.006803517,0.31920037,0.0074256696,3147999,73233,83284343,23376.0,3124623.0,49857.0,80086487.0,3147999,80136344,73233,83211110,3145230.923763066,70464.923763066,80065879.07623693,134.78735,0.014513702,0.2816498,0.9265922,0.007425669,3.5214336,3.5198963,3.5451646,0.006803517,0.2816498,0.0019162094,20607.92376,0.8815847,52.61251,143.5546,152.89211882893113,1774.2601274897659,270.6159640523818,as,easy,3709914,768452.0
NEG~more_excited,NEGATED,more_excited,7578,897.70746,21161.33753,1.0775601,0.2813557,0.0022054375,0.31907368,0.0024072435,3147999,23750,83284343,7578.0,3140421.0,16172.0,80120172.0,3147999,80136344,23750,83260593,3147101.292537146,22852.292537146,80113491.70746285,76.739365,0.004778436,0.2813557,0.9264198,0.002407243,3.478263,3.4755583,3.5200126,0.0022054375,0.2813557,0.0006205124,6680.29254,0.8815377,29.961767,81.733055,87.05170877128145,1774.2601274897659,154.1103500742244,more,excited,9320997,368769.0
NEG~as_effective,NEGATED,as_effective,8693,1051.24379,23890.3157,1.0646104,0.2748565,0.0025228558,0.3125629,0.0027614366,3147999,27812,83284343,8693.0,3139306.0,19119.0,80117225.0,3147999,80136344,27812,83256531,3146947.756212341,26760.756212341,80109583.24378766,81.961205,0.005474507,0.2748565,0.9174662,0.002761437,3.4417436,3.4392307,3.4805336,0.0025228558,0.2748565,0.0006934233,7641.75621,0.8790701,32.42289,87.41714,93.23625904121208,1774.2601274897659,166.76930173146374,as,effective,3709914,530361.0
NEG~as_strong,NEGATED,as_strong,13119,1647.35934,35012.42474,1.0415666,0.26335147,0.003787257,0.30101186,0.004167409,3147999,43583,83284343,13119.0,3134880.0,30464.0,80105880.0,3147999,80136344,43583,83240760,3146351.640658797,41935.640658797,80094408.3593412,100.15559,0.008221001,0.26335147,0.9011124,0.004167409,3.3809788,3.3789513,3.4122763,0.003787257,0.26335147,0.0009973797,11471.640660000001,0.8744295,40.587673,107.10574,114.53820323368095,1774.2601274897659,208.7654185922563,as,strong,3709914,379074.0
NEG~as_difficult,NEGATED,as_difficult,4635,606.32107,11960.26021,1.0153172,0.25119725,0.0013300315,0.28894708,0.001472364,3147999,16041,83284343,4635.0,3143364.0,11406.0,80124938.0,3147999,80136344,16041,83268302,3147392.678930036,15434.678930036,80120909.32106997,59.174934,0.002929799,0.25119725,0.8833471,0.001472364,3.2480383,3.244653,3.3002946,0.0013300315,0.25119725,0.00033410024,4028.67893,0.8691864,24.623589,63.471874,68.0808343074613,1774.2601274897659,126.65306944563167,as,difficult,3709914,832988.0
NEG~too_hard,NEGATED,too_hard,10108,1371.13003,25333.22051,0.99397427,0.24095595,0.0028843975,0.2786492,0.0032109285,3147999,36275,83284343,10108.0,3137891.0,26167.0,80110177.0,3147999,80136344,36275,83248068,3146627.869969893,34903.869969893,80101440.13003011,86.900696,0.0063487,0.24095595,0.8675866,0.003210929,3.2152205,3.2129462,3.25033,0.0028843975,0.24095595,0.00069501274,8736.86997,0.864352,37.028774,93.47122,100.53854982045445,1774.2601274897659,190.4599695474091,too,hard,3557440,429793.0
NEG~too_difficult,NEGATED,too_difficult,7446,1056.00636,17976.32741,0.9670695,0.22879726,0.002109598,0.2665187,0.002365312,3147999,27938,83284343,7446.0,3140553.0,20492.0,80115852.0,3147999,80136344,27938,83256405,3146942.993638012,26881.993638012,80109462.00636199,74.05236,0.00468901,0.22879726,0.84825647,0.002365312,3.1140983,3.1114697,3.1546776,0.002109598,0.22879726,0.00048267024,6389.99364,0.858178,32.49625,79.93744,86.2902080192185,1774.2601274897659,167.14664220378464,too,difficult,3557440,832988.0
NEG~much_different,NEGATED,much_different,10891,1672.60854,24558.84714,0.9209743,0.20843127,0.0030433675,0.24611874,0.003459658,3147999,44251,83284343,10891.0,3137108.0,33360.0,80102984.0,3147999,80136344,44251,83240092,3146326.39145521,42578.39145521,80093765.6085448,88.33265,0.0068234,0.20843127,0.81367344,0.003459658,2.977254,2.9751108,3.0103347,0.0030433675,0.20843127,0.00063433294,9218.39146,0.84642285,40.897537,96.01245,104.3599540053559,1774.2601274897659,210.35921657964028,much,different,1986728,906600.0
NEG~that_much,NEGATED,that_much,4743,739.25737,10549.78775,0.911752,0.20475933,0.001321799,0.24250945,0.0015066714,3147999,19558,83284343,4743.0,3143256.0,14815.0,80121529.0,3147999,80136344,19558,83264785,3147259.742629116,18818.742629116,80117525.25737089,58.135258,0.002994737,0.20475933,0.8072575,0.001506671,2.909193,2.905951,2.9592402,0.001321799,0.20475933,0.0002706507,4003.7426299999997,0.8441372,27.189287,63.275135,68.86944169949398,1774.2601274897659,139.84991955664472,that,much,249521,1776924.0
NEG~so_bad,NEGATED,so_bad,21352,3384.71622,46865.99095,0.9040739,0.20086238,0.005931734,0.23844461,0.0067827213,3147999,89547,83284343,21352.0,3126647.0,68195.0,80068149.0,3147999,80136344,89547,83194796,3144614.283782055,86162.283782055,80050181.71621795,122.9598,0.013190237,0.20086238,0.7999163,0.006782721,2.939507,2.9379861,2.9629824,0.005931734,0.20086238,0.0011914622,17967.28378,0.84148014,58.178314,134.0421,146.12323566086263,1774.2601274897659,299.24404755984705,so,bad,5735964,554698.0
NEG~too_bad,NEGATED,too_bad,19520,3105.46305,42698.66013,0.90179926,0.19998717,0.005419109,0.2375881,0.0062007643,3147999,82159,83284343,19520.0,3128479.0,62639.0,80073705.0,3147999,80136344,82159,83202184,3144893.536949868,79053.536949868,80057290.46305013,117.48671,0.012086096,0.19998717,0.79835343,0.006200764,2.930183,2.928593,2.9547272,0.005419109,0.19998717,0.0010837523,16414.53695,0.84090865,55.72668,128.11923,139.71399357258383,1774.2601274897659,286.63391285749844,too,bad,3557440,554698.0
NEG~as_great,NEGATED,as_great,5728,991.56042,11576.79521,0.8526452,0.18060961,0.0015636921,0.21835093,0.0018195686,3147999,26233,83284343,5728.0,3142271.0,20505.0,80115839.0,3147999,80136344,26233,83258110,3147007.439584292,25241.439584293,80111102.5604157,62.582153,0.003609062,0.18060961,0.7616838,0.001819569,2.7247746,2.721871,2.7696,0.0015636921,0.18060961,0.00028241784,4736.43958,0.8268924,31.489052,68.82179,75.68355171369801,1774.2601274897659,161.9660458244258,as,great,3709914,379200.0
NEG~really_interested,NEGATED,really_interested,4160,722.05919,8385.04846,0.85098135,0.18000992,0.0011350047,0.21776684,0.0013214744,3147999,19103,83284343,4160.0,3143839.0,14943.0,80121401.0,3147999,80136344,19103,83265240,3147276.940814194,18380.940814194,80117963.0591858,53.30301,0.002627007,0.18000992,0.7605205,0.001321474,2.7015917,2.698185,2.7541819,0.0011350047,0.18000992,0.0002043121,3437.94081,0.82642806,26.871159,58.633957,64.4980619863884,1774.2601274897659,138.21360280377615,really,interested,2096057,363397.0
NEG~so_easy,NEGATED,so_easy,17596,3350.39544,32469.37783,0.80174595,0.1608861,0.004703056,0.19851308,0.0055895825,3147999,88639,83284343,17596.0,3130403.0,71043.0,80065301.0,3147999,80136344,88639,83195704,3144648.604555792,85288.604555793,80051055.39544421,107.39249,0.010873011,0.1608861,0.7203179,0.005589582,2.5972667,2.5956333,2.6224833,0.004703056,0.1608861,0.0007566563,14245.60456,0.8095933,57.8826,119.35495,132.64991519032344,1774.2601274897659,297.72302564632116,so,easy,5735964,768452.0
NEG~as_good,NEGATED,as_good,44885,8895.73288,79796.77956,0.7832926,0.15335272,0.011881527,0.19071758,0.014258264,3147999,235348,83284343,44885.0,3103114.0,190463.0,79945881.0,3147999,80136344,235348,83048995,3139103.267117146,226452.267117146,79909891.73288286,169.87222,0.026532898,0.15335272,0.7029195,0.014258264,2.5479696,2.5469556,2.563624,0.011881527,0.15335272,0.0018220644,35989.267120000004,0.80181056,94.31719,189.70837,211.86080335918675,1774.2601274897659,485.1267875514606,as,good,3709914,2030480.0
NEG~too_late,NEGATED,too_late,25854,5155.03313,45574.31171,0.7778349,0.15201981,0.0068335743,0.18956909,0.008212836,3147999,136383,83284343,25854.0,3122145.0,110529.0,80025815.0,3147999,80136344,136383,83147960,3142843.966867098,131227.966867098,80005116.0331329,128.73149,0.0157436,0.15201981,0.7002963,0.008212836,2.5254397,2.524101,2.5461042,0.0068335743,0.15201981,0.0010388386,20698.96687,0.8006098,71.79856,143.87135,160.7917908352289,1774.2601274897659,369.30069049488657,too,late,3557440,162501.0
NEG~so_simple,NEGATED,so_simple,6613,1329.06062,11535.22308,0.77138627,0.1503376,0.0017444442,0.18807235,0.0021006996,3147999,35162,83284343,6613.0,3141386.0,28549.0,80107795.0,3147999,80136344,35162,83249181,3146669.939376468,33832.939376468,80102511.06062353,64.97684,0.004154989,0.1503376,0.69685376,0.0021007,2.4637415,2.4610903,2.5046685,0.0017444442,0.1503376,0.00026225558,5283.93938,0.79902303,36.456284,72.69071,81.32035415564789,1774.2601274897659,187.51533270642165,so,simple,5735964,424816.0
NEG~as_big,NEGATED,as_big,10764,2181.14565,18625.94881,0.7674648,0.14883988,0.0028335508,0.18653496,0.003419315,3147999,57705,83284343,10764.0,3137235.0,46941.0,80089403.0,3147999,80136344,57705,83226638,3145817.854351832,55523.854351832,80080820.14564817,82.72655,0.00671553,0.14883988,0.69328904,0.003419315,2.4700694,2.4679945,2.5021002,0.0028335508,0.14883988,0.00042174535,8582.85435,0.7973666,46.702736,92.64369,103.7496987947435,1774.2601274897659,240.21865040000537,as,big,3709914,356874.0
NEG~as_simple,NEGATED,as_simple,14753,3417.26048,22072.58698,0.6974793,0.12552051,0.0037423905,0.16318247,0.004686469,3147999,90408,83284343,14753.0,3133246.0,75655.0,80060689.0,3147999,80136344,90408,83193935,3144581.739524138,86990.739524138,80049353.26047586,93.327515,0.00911127,0.12552051,0.6352023,0.004686469,2.2481902,2.2464437,2.2751496,0.0037423905,0.12552051,0.00046974677,11335.73952,0.7683684,58.45734,106.46943,121.46192819151193,1774.2601274897659,300.67923107524405,as,simple,3709914,424816.0
NEG~so_different,NEGATED,so_different,5785,1487.20833,7634.31301,0.6429113,0.109282345,0.0014188766,0.14702892,0.0018376753,3147999,39346,83284343,5785.0,3142214.0,33561.0,80102783.0,3147999,80136344,39346,83244997,3146511.79167017,37858.79167017,80098485.20832983,56.505886,0.00362998,0.109282345,0.58993155,0.001837675,2.0332541,2.0304883,2.0759492,0.0014188766,0.109282345,0.00015505815,4297.7916700000005,0.7429199,38.56434,65.55755,76.05918747922567,1774.2601274897659,198.35826173870348,so,different,5735964,906600.0
NEG~so_great,NEGATED,so_great,9594,2541.62717,12198.0325,0.6280423,0.10496522,0.0023282764,0.14267868,0.0030476502,3147999,67242,83284343,9594.0,3138405.0,57648.0,80078696.0,3147999,80136344,67242,83217101,3145457.372832958,64700.372832959,80071643.62716705,72.00048,0.005967826,0.10496522,0.57688785,0.00304765,2.0052397,2.0030987,2.0382912,0.0023282764,0.10496522,0.00024438804,7052.37283,0.7350816,50.414555,83.97841,97.94896630388705,1774.2601274897659,259.3106245413018,so,great,5735964,379200.0
NEG~too_hot,NEGATED,too_hot,4364,1193.40285,5321.73509,0.6114638,0.10045924,0.0010467436,0.13821937,0.0013862774,3147999,31573,83284343,4364.0,3143635.0,27209.0,80109135.0,3147999,80136344,31573,83252770,3146805.597148434,30379.597148434,80105964.40285157,47.995296,0.002745024,0.10045924,0.56309766,0.001386277,1.9146787,1.9115101,1.9635937,0.0010467436,0.10045924,0.000105155064,3170.59715,0.72653466,34.545662,56.308056,66.06057825965497,1774.2601274897659,177.6879286839711,too,hot,3557440,168245.0
NEG~any_better,NEGATED,any_better,4754,1340.74027,5565.55235,0.5960037,0.09626777,0.0011268564,0.13402498,0.0015101657,3147999,35471,83284343,4754.0,3143245.0,30717.0,80105627.0,3147999,80136344,35471,83248872,3146658.259729899,34130.259729899,80102213.74027011,49.503937,0.002986678,0.09626777,0.5497145,0.001510166,1.8683038,1.8652754,1.915053,0.0011268564,0.09626777,0.00010847995,3413.2597299999998,0.7179764,36.61612,58.42311,68.9492567037528,1774.2601274897659,188.33746308156537,any,better,93586,740721.0
NEG~as_important,NEGATED,as_important,12280,3886.52524,12224.68179,0.5393601,0.08173123,0.0027710288,0.11942853,0.0039008907,3147999,102823,83284343,12280.0,3135719.0,90543.0,80045801.0,3147999,80136344,102823,83181520,3144112.474759872,98936.474759872,80037407.52524012,75.74302,0.007555012,0.08173123,0.4996369,0.003900891,1.7199694,1.7181028,1.7487828,0.0027710288,0.08173123,0.00022647959,8393.474760000001,0.68350774,62.342003,91.615906,110.81516141756055,1774.2601274897659,320.6602563461833,as,important,3709914,2199447.0
NEG~so_good,NEGATED,so_good,18002,5790.53442,17505.07066,0.53192604,0.07985828,0.0040315036,0.117509596,0.0057185534,3147999,153196,83284343,18002.0,3129997.0,135194.0,80001150.0,3147999,80136344,153196,83131147,3142208.465579814,147405.465579815,79988938.53442019,91.01383,0.010906354,0.07985828,0.4926021,0.005718553,1.7053506,1.703812,1.7291024,0.0040315036,0.07985828,0.00032194893,12211.46558,0.67833936,76.09556,110.5055,134.17153200288055,1774.2601274897659,391.4026060209615,so,good,5735964,2030480.0
NEG~too_early,NEGATED,too_early,7193,2437.4175,6438.57113,0.5053202,0.07380426,0.001570012,0.11154532,0.0022849436,3147999,64485,83284343,7193.0,3140806.0,57292.0,80079052.0,3147999,80136344,64485,83219858,3145561.582495068,62047.582495068,80074296.41750495,56.072342,0.004478155,0.07380426,0.46998012,0.002284944,1.5881691,1.5857394,1.6256768,0.001570012,0.07380426,0.00011587357,4755.5825,0.6611403,49.37021,68.96073,84.81155581640984,1774.2601274897659,253.9389690457138,too,early,3557440,119423.0
NEG~as_high,NEGATED,as_high,7091,2571.86573,5671.16565,0.4721975,0.06647114,0.0014919508,0.10421504,0.002252542,3147999,68042,83284343,7091.0,3140908.0,60951.0,80075393.0,3147999,80136344,68042,83216301,3145427.134265789,65470.134265789,80070873.8657342,53.666283,0.00440977,0.066471145,0.4404592,0.002252542,1.4779803,1.4755431,1.5156021,0.0014919508,0.06647114,9.917167e-05,4519.1342700000005,0.6373056,50.713566,67.22451,84.20807562223472,1774.2601274897659,260.84861510078986,as,high,3709914,586188.0
NEG~so_hard,NEGATED,so_hard,4597,1679.7902,3628.01539,0.4683669,0.06567735,0.0009630901,0.103440516,0.0014602927,3147999,44441,83284343,4597.0,3143402.0,39844.0,80096500.0,3147999,80136344,44441,83239902,3146319.209795508,42761.209795507,80093582.7902045,43.025944,0.002879929,0.06567735,0.43721947,0.001460293,1.4445913,1.4415647,1.4913142,0.0009630901,0.06567735,6.325321e-05,2917.2098,0.6345899,40.985245,54.0112,67.80117993073571,1774.2601274897659,210.81034130231848,so,hard,5735964,429793.0
NEG~readily_available,NEGATED,readily_available,6622,2481.64141,5001.12175,0.45631278,0.0631121,0.0013669014,0.10086056,0.0021035585,3147999,65655,83284343,6622.0,3141377.0,59033.0,80077311.0,3147999,80136344,65655,83218688,3145517.358590582,63173.358590582,80073170.64140941,50.879562,0.004121166,0.0631121,0.42625016,0.002103558,1.4224749,1.4199575,1.4613361,0.0013669014,0.0631121,8.6268024e-05,4140.35859,0.6252429,49.816074,64.34562,81.37567204023571,1774.2601274897659,256.2323164630098,readily,available,86862,862942.0
COM~most_incredible,COMPLEMENT,most_incredible,10921,10508.20576,841.65229,2.9335766,0.037803166,0.00013628024,1.0,0.00013628024,80136344,10921,83284343,10921.0,80125423.0,0.0,3147999.0,80136344,3147999,10921,83273422,80125835.79424009,412.794240077,3147586.205759923,3.9500484,0.000272523,0.037803166,0.016733838,0.00013628,0.0,0.0,4.0176053,0.00013628024,0.037803166,5.1518246e-06,412.79423999999926,0.037798207,102.50954,20.317339,104.50358845513392,8951.890526587107,104.50358845513392,most,incredible,7568812,47904.0
COM~relatively_minor,COMPLEMENT,relatively_minor,9578,9215.96875,738.1448,2.8765845,0.037802555,0.0001195213,1.0,0.0001195213,80136344,9578,83284343,9578.0,80126766.0,0.0,3147999.0,80136344,3147999,9578,83274765,80127128.03124544,362.031245441,3147636.96875456,3.699207,0.000239014,0.037802555,0.016733838,0.000119521,0.0,0.0,3.8282783,0.0001195213,0.037802555,4.5182105e-06,362.03125,0.03779821,95.99984,19.027119,97.86725703727473,8951.890526587107,97.86725703727473,relatively,minor,612110,37633.0
COM~pretty_little,COMPLEMENT,pretty_little,8094,7788.0613,623.77216,2.803469,0.037801884,0.00010100286,1.0,0.00010100286,80136344,8094,83284343,8094.0,80128250.0,0.0,3147999.0,80136344,3147999,8094,83276249,80128555.93870334,305.938703341,3147693.06129666,3.4005787,0.000201985,0.037801884,0.016733838,0.000101003,0.0,0.0,3.5853794,0.00010100286,0.037801884,3.8180983e-06,305.9386999999997,0.037798207,88.24999,17.491104,89.96666049153987,8951.890526587107,89.96666049153987,pretty,little,1621748,469124.0
COM~no_fewer,COMPLEMENT,no_fewer,8079,7773.62827,622.61611,2.8026633,0.037801877,0.00010081568,1.0,0.00010081568,80136344,8079,83284343,8079.0,80128265.0,0.0,3147999.0,80136344,3147999,8079,83276264,80128570.37173021,305.371730206,3147693.628269794,3.3974261,0.000201611,0.037801877,0.016733838,0.000100816,0.0,0.0,3.5827029,0.00010081568,0.037801877,3.8110218e-06,305.37172999999984,0.037798207,88.16818,17.474888,89.88325761786786,8951.890526587107,89.88325761786786,no,fewer,241004,47307.0
COM~now_defunct,COMPLEMENT,now_defunct,7932,7632.18461,611.28686,2.7946882,0.03780181,9.8981305e-05,1.0,9.8981305e-05,80136344,7932,83284343,7932.0,80128412.0,0.0,3147999.0,80136344,3147999,7932,83276411,80128711.8153935,299.815393489,3147699.184606511,3.3663757,0.000197943,0.03780181,0.016733838,9.8981e-05,0.0,0.0,3.5562074,9.8981305e-05,0.03780181,3.7416723e-06,299.81538999999975,0.037798207,87.36237,17.315178,89.06177631284928,8951.890526587107,89.06177631284928,now,defunct,438049,9510.0
COM~almost_daily,COMPLEMENT,almost_daily,6972,6708.47089,537.30042,2.7386615,0.037801374,8.7001725e-05,1.0,8.7001725e-05,80136344,6972,83284343,6972.0,80129372.0,0.0,3147999.0,80136344,3147999,6972,83277371,80129635.52911289,263.529112885,3147735.470887115,3.1560938,0.000173988,0.037801374,0.016733838,8.7002e-05,0.0,0.0,3.3700705,8.7001725e-05,0.037801374,3.2887847e-06,263.5291100000004,0.037798207,81.90526,16.23358,83.4985029805924,8951.890526587107,83.4985029805924,almost,daily,421181,11213.0
COM~relatively_modest,COMPLEMENT,relatively_modest,6614,6364.00265,509.70987,2.715768,0.03780121,8.253434e-05,1.0,8.253434e-05,80136344,6614,83284343,6614.0,80129730.0,0.0,3147999.0,80136344,3147999,6614,83277729,80129979.99735408,249.997354077,3147749.002645924,3.073996,0.000165055,0.03780121,0.016733838,8.2534e-05,0.0,0.0,3.29401,8.253434e-05,0.03780121,3.1198979e-06,249.99734999999964,0.037798207,79.7747,15.811304,81.32650244538985,8951.890526587107,81.32650244538985,relatively,modest,612110,45460.0
COM~more_holistic,COMPLEMENT,more_holistic,6449,6205.23935,496.99359,2.704796,0.037801135,8.047534e-05,1.0,8.047534e-05,80136344,6449,83284343,6449.0,80129895.0,0.0,3147999.0,80136344,3147999,6449,83277894,80130138.76064958,243.760649598,3147755.239350402,3.0354104,0.000160938,0.037801135,0.016733838,8.0475e-05,0.0,0.0,3.2575567,8.047534e-05,0.037801135,3.0420595e-06,243.76065000000017,0.037798207,78.77334,15.612836,80.30566605165541,8951.890526587107,80.30566605165541,more,holistic,9320997,8012.0
COM~pretty_significant,COMPLEMENT,pretty_significant,5719,5502.83204,440.73402,2.6526241,0.037800804,7.1365874e-05,1.0,7.1365874e-05,80136344,5719,83284343,5719.0,80130625.0,0.0,3147999.0,80136344,3147999,5719,83278624,80130841.16795705,216.167957055,3147782.832042944,2.8584545,0.000142722,0.037800804,0.016733838,7.1366e-05,0.0,0.0,3.0842159,7.1365874e-05,0.037800804,2.6976873e-06,216.16795999999977,0.03779821,74.181076,14.702651,75.62407024221852,8951.890526587107,75.62407024221852,pretty,significant,1621748,246012.0
COM~now_live,COMPLEMENT,now_live,5426,5220.90692,418.15326,2.6297843,0.037800673,6.77096e-05,1.0,6.77096e-05,80136344,5426,83284343,5426.0,80130918.0,0.0,3147999.0,80136344,3147999,5426,83278917,80131123.09308182,205.093081829,3147793.906918171,2.7842686,0.00013541,0.037800673,0.016733838,6.771e-05,0.0,0.0,3.0083284,6.77096e-05,0.037800673,2.5594684e-06,205.09307999999965,0.037798207,72.255844,14.321072,73.66138744281159,8951.890526587107,73.66138744281159,now,live,438049,16263.0
COM~very_slight,COMPLEMENT,very_slight,5324,5122.76234,410.2924,2.6215427,0.037800625,6.643677e-05,1.0,6.643677e-05,80136344,5324,83284343,5324.0,80131020.0,0.0,3147999.0,80136344,3147999,5324,83279019,80131221.23766452,201.237664515,3147797.762335485,2.7579744,0.000132865,0.037800625,0.016733838,6.6437e-05,0.0,0.0,2.9809449,6.643677e-05,0.037800625,2.5113516e-06,201.23765999999978,0.037798207,71.57348,14.185826,72.9657453878188,8951.890526587107,72.9657453878188,very,slight,9913432,11165.0
COM~not_mistaken,COMPLEMENT,not_mistaken,5075,4883.17409,391.1027,2.6007414,0.037800513,6.3329564e-05,1.0,6.3329564e-05,80136344,5075,83284343,5075.0,80131269.0,0.0,3147999.0,80136344,3147999,5075,83279268,80131460.82591048,191.825910484,3147807.174089516,2.692708,0.000126651,0.037800513,0.016733838,6.333e-05,0.0,0.0,2.911829,6.3329564e-05,0.037800513,2.39389e-06,191.82590999999957,0.037798207,69.879715,13.850123,71.23903424387504,8951.890526587107,71.23903424387504,not,mistaken,4415785,18845.0
COM~seemingly_simple,COMPLEMENT,seemingly_simple,4576,4403.0354,352.6464,2.5557933,0.037800286,5.710268e-05,1.0,5.710268e-05,80136344,4576,83284343,4576.0,80131768.0,0.0,3147999.0,80136344,3147999,4576,83279767,80131940.96460421,172.964604211,3147826.035395788,2.556903,0.000114199,0.037800286,0.016733838,5.7103e-05,0.0,0.0,2.7624774,5.710268e-05,0.037800286,2.1584976e-06,172.96460000000025,0.037798207,66.35537,13.151601,67.64613810115105,8951.890526587107,67.64613810115105,seemingly,simple,162309,424816.0
COM~more_small,COMPLEMENT,more_small,4475,4305.85301,344.86269,2.5461009,0.03780024,5.5842327e-05,1.0,5.5842327e-05,80136344,4475,83284343,4475.0,80131869.0,0.0,3147999.0,80136344,3147999,4475,83279868,80132038.14698511,169.146985106,3147829.853014894,2.5285277,0.000111678,0.03780024,0.016733838,5.5842e-05,0.0,0.0,2.730271,5.5842327e-05,0.03780024,2.1108533e-06,169.1469900000002,0.03779821,65.618996,13.005652,66.89544080129826,8951.890526587107,66.89544080129826,more,small,9320997,403581.0
COM~largely_unchanged,COMPLEMENT,largely_unchanged,4352,4187.50219,335.38353,2.5339975,0.037800185,5.4307446e-05,1.0,5.4307446e-05,80136344,4352,83284343,4352.0,80131992.0,0.0,3147999.0,80136344,3147999,4352,83279991,80132156.4978054,164.497805404,3147834.502194596,2.4935362,0.000108609,0.037800185,0.016733838,5.4307e-05,0.0,0.0,2.690053,5.4307446e-05,0.037800185,2.0528314e-06,164.49780999999984,0.03779821,64.710915,12.82567,65.96969000988257,8951.890526587107,65.96969000988257,largely,unchanged,165556,20386.0
