key,l1,l2,f,E11,am_log_likelihood,am_odds_ratio_disc,am_p1_given2,am_p2_given1,am_p1_given2_simple,am_p2_given1_simple,f1,f2,N,Fyy(O11),Fyn(O12),Fny(O21),Fnn(O22),Fy_(R1),Fn_(R2),F_y(C1),F_n(C2),E12,E21,E22,t_score,dice,mutual_information,deltaP_min,deltaP_max,deltaP_abs_max,deltaP_mean,unexpected_f,unexpected_ratio,conservative_log_ratio,conservative_log_ratio_001,conservative_log_ratio_01,conservative_log_ratio_05,conservative_log_ratio_nc,conservative_log_ratio_dv,f_sqrt,f1_sqrt,f2_sqrt,adv,adj,adv_total,adj_total,first_char
COM~more_similar,COMPLEMENT,more_similar,8876,8547.21835,443.811884,0.8184103,0.03679333,0.0001082125,0.99317443,0.00012741389,69662736,8937,72839589,8876.0,69653860.0,61.0,3176792.0,69662740.0,3176853.0,8937.0,72830652.0,69654188.78165103,389.781651033,3176463.218348967,3.489787,0.000254795,0.016392495,0.0001082125,0.03679333,0.03679333,0.018450772,328.7816500000008,0.037041645,1.766722,1.7278509,1.7841179,1.8262117,2.225952,1.9017708,94.21252570651102,8346.420550152023,94.53570753953238,more,similar,8757314.0,203453.0,m
COM~more_practical,COMPLEMENT,more_practical,17728,17071.48344,885.882947,0.8196264,0.036788654,0.00021608047,0.99316525,0.00025448325,69662736,17850,72839589,17728.0,69645008.0,122.0,3176731.0,69662740.0,3176853.0,17850.0,72821739.0,69645664.51655711,778.516557116,3176074.483442884,4.9307823,0.000508836,0.016388481,0.00021608047,0.036788654,0.036788654,0.018502368,656.51656,0.03703275,2.0267367,1.9973546,2.0398622,2.0715609,2.3682652,2.1282427,133.1465358167459,8346.420550152023,133.60389215887386,more,practical,8757314.0,53464.0,m
COM~very_critical,COMPLEMENT,very_critical,9706,9346.75673,484.22042,0.8168069,0.036763683,0.00011823838,0.9931444,0.00013932843,69662736,9773,72839589,9706.0,69653030.0,67.0,3176786.0,69662740.0,3176853.0,9773.0,72829816.0,69653389.24326682,426.243266817,3176426.756733182,3.6464353,0.000278618,0.016379347,0.00011823838,0.036763683,0.036763683,0.01844096,359.24327000000085,0.037012495,1.8002983,1.7628242,1.8170645,1.8576226,2.2419357,1.9303831,98.5190336940025,8346.420550152023,98.85848471426213,very,critical,9254924.0,129376.0,v
COM~vastly_different,COMPLEMENT,vastly_different,18650,17959.96569,929.538903,0.817516,0.036754474,0.00022711224,0.9931306,0.00026771845,69662736,18779,72839589,18650.0,69644086.0,129.0,3176724.0,69662740.0,3176853.0,18779.0,72820810.0,69644776.03430958,819.034309584,3176033.965690416,5.05279,0.000535293,0.016373333,0.00022711224,0.036754474,0.036754474,0.018490793,690.0343099999991,0.03699916,2.0373313,2.0086277,2.0501523,2.081111,2.3705995,2.1364548,136.56500283747664,8346.420550152023,137.03649149040558,vastly,different,37562.0,825838.0,v
COM~very_versatile,COMPLEMENT,very_versatile,8238,7933.21878,410.484405,0.81522053,0.03674695,0.00010031319,0.9931284,0.00011825548,69662736,8295,72839589,8238.0,69654498.0,57.0,3176796.0,69662740.0,3176853.0,8295.0,72831294.0,69654802.7812236,361.781223601,3176491.2187764,3.3579738,0.000236483,0.016372357,0.00010031319,0.03674695,0.03674695,0.01842363,304.78121999999985,0.03699699,1.7270663,1.6871611,1.7449288,1.7881604,2.199374,1.8657954,90.76342875850384,8346.420550152023,91.0768905925098,very,versatile,9254924.0,52797.0,v
COM~much_easier,COMPLEMENT,much_easier,129758,124965.17157,6442.516639,0.8154505,0.036746476,0.0015774722,0.9930662,0.00186266,69662736,130664,72839589,129758.0,69532978.0,906.0,3175947.0,69662740.0,3176853.0,130664.0,72708925.0,69537770.82842684,5698.828426833,3171154.171573168,13.305305,0.003718346,0.016345153,0.0015774722,0.036746476,0.036746476,0.019161975,4792.828429999994,0.03693667,2.437765,2.4257727,2.4431052,2.4559593,2.5734,2.4787943,360.2193776020385,8346.420550152023,361.4747570716384,much,easier,1769908.0,209940.0,m
COM~more_elusive,COMPLEMENT,more_elusive,2601,2504.77396,129.584332,0.8070625,0.03674284,3.167105e-05,0.99312717,3.7337035e-05,69662736,2619,72839589,2601.0,69660135.0,18.0,3176835.0,69662740.0,3176853.0,2619.0,72836970.0,69660231.22604275,114.22604275,3176738.77395725,1.8867851,7.4671e-05,0.016371813,3.167105e-05,0.03674284,0.03674284,0.018387256,96.22604000000001,0.036995787,1.082367,1.0224923,1.1092778,1.1746933,1.818387,1.2931962,51.0,8346.420550152023,51.176166327695945,more,elusive,8757314.0,13639.0,m
COM~very_lucky,COMPLEMENT,very_lucky,25099,24170.73395,1249.585912,0.816999,0.036742304,0.00030552188,0.9931152,0.00036029305,69662736,25273,72839589,25099.0,69637637.0,174.0,3176679.0,69662740.0,3176853.0,25273.0,72814316.0,69638565.26604751,1102.266047506,3175750.733952494,5.85928,0.000720325,0.01636658,0.00030552188,0.036742304,0.036742304,0.018523913,928.2660499999984,0.036984183,2.1233091,2.0980363,2.1345901,2.1618125,2.4150999,2.2104123,158.42663917409848,8346.420550152023,158.97484077677197,very,lucky,9254924.0,87278.0,v
COM~quite_important,COMPLEMENT,quite_important,5199,5006.67876,258.94857,0.8126929,0.03674022,6.3299034e-05,0.99312323,7.4631e-05,69662736,5235,72839589,5199.0,69657537.0,36.0,3176817.0,69662740.0,3176853.0,5235.0,72834354.0,69657729.32124238,228.321242381,3176624.678757619,2.6672723,0.000149251,0.016370092,6.3299034e-05,0.03674022,0.03674022,0.01840176,192.32124000000022,0.03699197,1.5013847,1.4540261,1.5226151,1.5740795,2.0695705,1.6667914,72.10409142344143,8346.420550152023,72.35329985563892,quite,important,995239.0,2016665.0,q
COM~hugely_popular,COMPLEMENT,hugely_popular,14276,13748.04339,710.565086,0.8158708,0.036734667,0.00017376732,0.99311304,0.00020493021,69662736,14375,72839589,14276.0,69648460.0,99.0,3176754.0,69662740.0,3176853.0,14375.0,72825214.0,69648987.95661113,626.956611123,3176226.043388878,4.4187045,0.000409776,0.016365645,0.00017376732,0.036734667,0.036734667,0.018454216,527.9566099999993,0.03698211,1.944504,1.9124659,1.9588231,1.9934229,2.318562,2.0553575,119.48221624995077,8346.420550152023,119.89578808281799,hugely,popular,73634.0,770759.0,h
COM~really_fun,COMPLEMENT,really_fun,30382,29258.70549,1511.293687,0.8164704,0.036732797,0.00036971195,0.99310297,0.00043612986,69662736,30593,72839589,30382.0,69632354.0,211.0,3176642.0,69662740.0,3176853.0,30593.0,72808996.0,69633477.29451159,1334.294511588,3175518.705488412,6.444444,0.000871877,0.016361251,0.00036971195,0.036732797,0.036732797,0.018551255,1123.2945099999997,0.03697237,2.1723428,2.1490965,2.1827154,2.2077358,2.439864,2.2523694,174.3043315583408,8346.420550152023,174.9085475327035,really,fun,1949631.0,190026.0,r
COM~very_flat,COMPLEMENT,very_flat,2739,2637.71156,136.29366,0.80664784,0.036726713,3.3337245e-05,0.99311095,3.931801e-05,69662736,2758,72839589,2739.0,69659997.0,19.0,3176834.0,69662740.0,3176853.0,2758.0,72836831.0,69660098.28844059,120.28844059,3176732.71155941,1.9353694,7.8633e-05,0.01636473,3.3337245e-05,0.036726713,0.036726713,0.018380025,101.28843999999981,0.03698008,1.1154486,1.0565912,1.1418965,1.206172,1.837479,1.3225552,52.3354564325181,8346.420550152023,52.51666402200353,very,flat,9254924.0,43421.0,v
COM~very_talented,COMPLEMENT,very_talented,23230,22371.77259,1152.987794,0.81432456,0.036700714,0.00028246993,0.99307454,0.0003334638,69662736,23392,72839589,23230.0,69639506.0,162.0,3176691.0,69662740.0,3176853.0,23392.0,72816197.0,69640364.22741199,1020.227411992,3175832.772588008,5.6308994,0.000666704,0.016348815,0.00028246993,0.036700714,0.036700714,0.018491592,858.2274099999995,0.036944788,2.0944788,2.0684178,2.1061134,2.1341932,2.3957531,2.1843388,152.41391012633986,8346.420550152023,152.94443435444128,very,talented,9254924.0,111868.0,v
COM~more_empathetic,COMPLEMENT,more_empathetic,2007,1932.85535,99.581808,0.8002948,0.036688127,2.4403362e-05,0.99307275,2.8810238e-05,69662736,2021,72839589,2007.0,69660729.0,14.0,3176839.0,69662740.0,3176853.0,2021.0,72837568.0,69660803.14464773,88.144647727,3176764.855352272,1.655031,5.7619e-05,0.016348017,2.4403362e-05,0.036688127,0.036688127,0.018356266,74.14464999999996,0.036943026,0.8922308,0.8275517,0.9213304,0.99214345,1.6951264,1.1207073,44.799553569204235,8346.420550152023,44.955533585978046,more,empathetic,8757314.0,4597.0,m
COM~really_tight,COMPLEMENT,really_tight,3578,3445.85741,177.380906,0.80617636,0.036677524,4.3492328e-05,0.99306136,5.136175e-05,69662736,3603,72839589,3578.0,69659158.0,25.0,3176828.0,69662740.0,3176853.0,3603.0,72835986.0,69659290.14258572,157.14258573,3176695.85741427,2.209137,0.000102718,0.016343033,4.3492328e-05,0.036677524,0.036677524,0.018360509,132.14258999999993,0.03693197,1.2803017,1.2265142,1.3044459,1.3630558,1.9335524,1.4689379,59.81638571495272,8346.420550152023,60.024994793835674,really,tight,1949631.0,64235.0,r
COM~most_transparent,COMPLEMENT,most_transparent,2145,2065.79295,106.291698,0.8002048,0.036671016,2.6069558e-05,0.9930556,3.0791212e-05,69662736,2160,72839589,2145.0,69660591.0,15.0,3176838.0,69662740.0,3176853.0,2160.0,72837429.0,69660670.20704557,94.207045567,3176758.792954433,1.7102128,6.1581e-05,0.016340505,2.6069558e-05,0.036671016,0.036671016,0.018348543,79.20704999999998,0.036926363,0.9390903,0.87573576,0.967586,1.0369084,1.7233903,1.1626881,46.314144707637645,8346.420550152023,46.475800154489,most,transparent,7156931.0,40747.0,m
COM~more_extreme,COMPLEMENT,more_extreme,16385,15780.36285,810.494008,0.8109608,0.03665298,0.00019900531,0.9930303,0.00023520466,69662736,16500,72839589,16385.0,69646351.0,115.0,3176738.0,69662740.0,3176853.0,16500.0,72823089.0,69646955.63715364,719.637153636,3176133.362846364,4.7235837,0.000470298,0.016329462,0.00019900531,0.03665298,0.03665298,0.018425992,604.6371500000005,0.03690187,1.9787779,1.9486595,1.9922341,2.0247364,2.3292875,2.0828714,128.00390619039717,8346.420550152023,128.4523257866513,more,extreme,8757314.0,56487.0,m
COM~most_robust,COMPLEMENT,most_robust,4536,4368.76954,223.752832,0.8038581,0.036611415,5.504086e-05,0.9929947,6.511372e-05,69662736,4568,72839589,4536.0,69658200.0,32.0,3176821.0,69662740.0,3176853.0,4568.0,72835021.0,69658367.23045562,199.230455625,3176653.769544375,2.4830122,0.000130219,0.01631391,5.504086e-05,0.036611415,0.036611415,0.018333228,167.23045999999977,0.036867384,1.4101893,1.3607926,1.4323424,1.486067,2.0050733,1.5829355,67.34983296193094,8346.420550152023,67.58698099486321,most,robust,7156931.0,51369.0,m
COM~more_relatable,COMPLEMENT,more_relatable,2266,2182.472,111.723866,0.79688036,0.036604125,2.749172e-05,0.9929886,3.252815e-05,69662736,2282,72839589,2266.0,69660470.0,16.0,3176837.0,69662740.0,3176853.0,2282.0,72837307.0,69660553.52799907,99.527999067,3176753.472000934,1.754697,6.5054e-05,0.016311225,2.749172e-05,0.036604125,0.036604125,0.018315809,83.52799999999979,0.03686143,0.97126627,0.90914005,0.99920213,1.0671431,1.7383971,1.1903456,47.60252094164762,8346.420550152023,47.77028364998475,more,relatable,8757314.0,8997.0,m
COM~really_quick,COMPLEMENT,really_quick,3239,3119.72992,159.224912,0.7984238,0.03656512,3.9255578e-05,0.9929491,4.6495446e-05,69662736,3262,72839589,3239.0,69659497.0,23.0,3176830.0,69662740.0,3176853.0,3262.0,72836327.0,69659616.27008456,142.270084555,3176710.729915444,2.0956852,9.2987e-05,0.01629395,3.9255578e-05,0.03656512,0.03656512,0.01830219,119.27007999999978,0.03682312,1.2053245,1.1500055,1.2301639,1.2904817,1.8791533,1.3995223,56.91221310052878,8346.420550152023,57.113921245174545,really,quick,1949631.0,70359.0,r
COM~more_user-friendly,COMPLEMENT,more_user-friendly,4075,3925.00661,200.09142,0.79937696,0.036550157,4.9367594e-05,0.99293375,5.8496124e-05,69662736,4104,72839589,4075.0,69658661.0,29.0,3176824.0,69662740.0,3176853.0,4104.0,72835485.0,69658810.99338658,178.993386577,3176674.006613422,2.3496778,0.000116985,0.01628722,4.9367594e-05,0.036550157,0.036550157,0.018299762,149.9933900000001,0.036808193,1.3416954,1.2905636,1.3646349,1.4202875,1.959496,1.5207077,63.835726674018524,8346.420550152023,64.06246951218786,more,user-friendly,8757314.0,9381.0,m
COM~much_tighter,COMPLEMENT,much_tighter,2667,2568.85179,130.880635,0.7950805,0.036542006,3.2303695e-05,0.9929263,3.8284456e-05,69662736,2686,72839589,2667.0,69660069.0,19.0,3176834.0,69662740.0,3176853.0,2686.0,72836903.0,69660167.14820574,117.148205737,3176735.851794262,1.900513,7.6566e-05,0.016283967,3.2303695e-05,0.036542006,0.036542006,0.018287154,98.14820999999984,0.036800977,1.0767455,1.0178713,1.1032008,1.1674935,1.7989352,1.2839061,51.64300533470143,8346.420550152023,51.82663407939975,much,tighter,1769908.0,7188.0,m
COM~still_hungry,COMPLEMENT,still_hungry,2660,2562.15709,130.355812,0.7939393,0.036523517,3.220321e-05,0.9929078,3.8183975e-05,69662736,2679,72839589,2660.0,69660076.0,19.0,3176834.0,69662740.0,3176853.0,2679.0,72836910.0,69660173.84290513,116.842905127,3176736.157094873,1.8970926,7.6365e-05,0.016275883,3.220321e-05,0.036523517,0.036523517,0.018277861,97.84290999999985,0.036783047,1.0729266,1.0140508,1.0993828,1.1636772,1.7951323,1.2800927,51.57518783291051,8346.420550152023,51.75905717843013,still,hungry,774186.0,27920.0,s
COM~generally_good,COMPLEMENT,generally_good,4059,3909.70444,198.89171,0.7976685,0.03652249,4.9137914e-05,0.9929061,5.8266443e-05,69662736,4088,72839589,4059.0,69658677.0,29.0,3176824.0,69662740.0,3176853.0,4088.0,72835501.0,69658826.2955566,178.29555661,3176674.70444339,2.3433511,0.000116526,0.016275123,4.9137914e-05,0.03652249,0.03652249,0.018285813,149.29556000000002,0.036781363,1.3359891,1.2848554,1.3589294,1.4145838,1.9538074,1.5150073,63.7102817447859,8346.420550152023,63.93746945258312,generally,good,128204.0,1681795.0,g
COM~extremely_rich,COMPLEMENT,extremely_rich,2238,2155.6932,109.622998,0.79148155,0.036517013,2.7089784e-05,0.9929015,3.2126216e-05,69662736,2254,72839589,2238.0,69660498.0,16.0,3176837.0,69662740.0,3176853.0,2254.0,72837335.0,69660580.30679663,98.306796624,3176754.693203376,1.7398254,6.425e-05,0.01627313,2.7089784e-05,0.036517013,0.036517013,0.01827205,82.30679999999984,0.036776945,0.95318407,0.8910487,0.9811238,1.0490742,1.7204002,1.1722925,47.30750469005948,8346.420550152023,47.47630988187688,extremely,rich,917735.0,84360.0,e
COM~more_educated,COMPLEMENT,more_educated,2501,2409.13539,122.071683,0.7900386,0.03646994,3.0235564e-05,0.9928543,3.5901547e-05,69662736,2519,72839589,2501.0,69660235.0,18.0,3176835.0,69662740.0,3176853.0,2519.0,72837070.0,69660326.86460546,109.864605455,3176743.135394545,1.8369248,7.18e-05,0.016252482,3.0235564e-05,0.03646994,0.03646994,0.01825009,91.86461000000008,0.03673115,1.025389,0.96548843,1.0523112,1.1177533,1.7616539,1.2363013,50.00999900019995,8346.420550152023,50.18964036531842,more,educated,8757314.0,7856.0,m
COM~more_severe,COMPLEMENT,more_severe,29813,28718.34761,1453.945737,0.80011886,0.036469422,0.0003602849,0.99284,0.00042796196,69662736,30028,72839589,29813.0,69632923.0,215.0,3176638.0,69662740.0,3176853.0,30028.0,72809561.0,69634017.65239087,1309.652390872,3175543.347609128,6.3397684,0.000855555,0.016246231,0.0003602849,0.036469422,0.036469422,0.018414855,1094.6523899999993,0.036717284,2.1226828,2.0996218,2.1329725,2.1577911,2.3879845,2.2020621,172.6644143997251,8346.420550152023,173.28589094326173,more,severe,8757314.0,91036.0,m
COM~infinitely_better,COMPLEMENT,infinitely_better,2217,2135.60911,108.050605,0.78738797,0.03645024,2.6788332e-05,0.99283475,3.1824762e-05,69662736,2233,72839589,2217.0,69660519.0,16.0,3176837.0,69662740.0,3176853.0,2233.0,72837356.0,69660600.39089479,97.390894792,3176755.609105208,1.728594,6.3647e-05,0.016243929,2.6788332e-05,0.03645024,0.03645024,0.018238515,81.39089000000013,0.036712173,0.9394721,0.8773298,0.9674149,1.0353724,1.7067537,1.1586028,47.085029467974216,8346.420550152023,47.25462940284264,infinitely,better,20642.0,625733.0,i
COM~more_intense,COMPLEMENT,more_intense,30968,29831.58048,1507.867844,0.798863,0.036448654,0.0003740318,0.99281865,0.00044454183,69662736,31192,72839589,30968.0,69631768.0,224.0,3176629.0,69662740.0,3176853.0,31192.0,72808397.0,69632904.41952099,1360.419520983,3175492.580479016,6.457763,0.000888686,0.016236896,0.0003740318,0.036448654,0.036448654,0.018411342,1136.4195199999995,0.036696576,2.1286852,2.106034,2.138791,2.163165,2.389101,2.2066355,175.97727125967148,8346.420550152023,176.61257033405067,more,intense,8757314.0,104083.0,m
COM~very_vivid,COMPLEMENT,very_vivid,2074,1997.88957,100.965421,0.7855893,0.03643495,2.5050362e-05,0.99281955,2.9772014e-05,69662736,2089,72839589,2074.0,69660662.0,15.0,3176838.0,69662740.0,3176853.0,2089.0,72837500.0,69660738.11042508,91.110425088,3176761.889574912,1.6712437,5.9542e-05,0.01623727,2.5050362e-05,0.03643495,0.03643495,0.01823,76.11042999999995,0.03669741,0.890119,0.8267386,0.918626,0.9879749,1.6746618,1.1137998,45.5411901469428,8346.420550152023,45.70557952810576,very,vivid,9254924.0,20495.0,v
COM~more_aggressive,COMPLEMENT,more_aggressive,50121,48283.12838,2435.608168,0.797586,0.036429558,0.000604902,0.9927899,0.0007194808,69662736,50485,72839589,50121.0,69612615.0,364.0,3176489.0,69662740.0,3176853.0,50485.0,72789104.0,69614452.87161826,2201.871618262,3174651.128381738,8.209285,0.00143792,0.016224327,0.000604902,0.036429558,0.036429558,0.018517232,1837.871619999998,0.036668696,2.2317874,2.2135363,2.2399237,2.259531,2.4401758,2.2944422,223.87719848166762,8346.420550152023,224.68867350180338,more,aggressive,8757314.0,116513.0,m
COM~truly_exceptional,COMPLEMENT,truly_exceptional,2763,2661.6212,134.44694,0.78871673,0.036429275,3.3366985e-05,0.9928135,3.9662526e-05,69662736,2783,72839589,2763.0,69659973.0,20.0,3176833.0,69662740.0,3176853.0,2783.0,72836806.0,69660074.37879992,121.378799913,3176731.621200086,1.9286646,7.9322e-05,0.016234638,3.3366985e-05,0.036429275,0.036429275,0.018231321,101.37879999999996,0.03669157,1.0876536,1.0297314,1.1136757,1.1769018,1.7967764,1.2913321,52.5642464038057,8346.420550152023,52.754146756439916,truly,exceptional,390766.0,13247.0,t
COM~most_straightforward,COMPLEMENT,most_straightforward,3170,3053.73931,154.057679,0.78907317,0.036412712,3.826509e-05,0.9927967,4.550496e-05,69662736,3193,72839589,3170.0,69659566.0,23.0,3176830.0,69662740.0,3176853.0,3193.0,72836396.0,69659682.26069282,139.260692822,3176713.739307178,2.0649202,9.1006e-05,0.016227303,3.826509e-05,0.036412712,0.036412712,0.01822549,116.26069000000007,0.036675297,1.1740621,1.1187311,1.1989067,1.2592368,1.8480052,1.3682984,56.302753041036986,8346.420550152023,56.50663677834667,most,straightforward,7156931.0,53898.0,m
COM~more_unusual,COMPLEMENT,more_unusual,7573,7295.30956,367.857996,0.79404,0.036407907,9.139675e-05,0.99278975,0.00010870948,69662736,7628,72839589,7573.0,69655163.0,55.0,3176798.0,69662740.0,3176853.0,7628.0,72831961.0,69655440.69043684,332.690436845,3176520.309563156,3.191001,0.000217395,0.016224232,9.139675e-05,0.036407907,0.036407907,0.018249651,277.6904400000003,0.036668487,1.6408682,1.6003981,1.6589855,1.7028384,2.1203063,1.781606,87.02298546935747,8346.420550152023,87.33842224359219,more,unusual,8757314.0,71234.0,m
COM~quite_active,COMPLEMENT,quite_active,2063,1987.36933,100.143288,0.78328025,0.03639693,2.4892457e-05,0.9927815,2.9614112e-05,69662736,2078,72839589,2063.0,69660673.0,15.0,3176838.0,69662740.0,3176853.0,2078.0,72837511.0,69660748.63066699,90.630666985,3176762.369333015,1.6651306,5.9226e-05,0.016220644,2.4892457e-05,0.03639693,0.03639693,0.018210912,75.63067000000001,0.03666053,0.882381,0.81899637,0.91088974,0.98024297,1.6669629,1.1060752,45.42025979670306,8346.420550152023,45.58508528016593,quite,active,995239.0,211141.0,q
COM~less_harmful,COMPLEMENT,less_harmful,4400,4238.7011,213.563884,0.7906384,0.03639637,5.3088595e-05,0.9927798,6.316146e-05,69662736,4432,72839589,4400.0,69658336.0,32.0,3176821.0,69662740.0,3176853.0,4432.0,72835157.0,69658497.2989009,193.298900904,3176659.701099096,2.4316723,0.000126315,0.016219884,5.3088595e-05,0.03639637,0.03639637,0.01822473,161.29889999999978,0.036658842,1.3660492,1.3166394,1.388208,1.4419463,1.961061,1.538838,66.332495807108,8346.420550152023,66.57326790837296,less,harmful,1170138.0,37850.0,l
COM~really_excellent,COMPLEMENT,really_excellent,2749,2648.2318,133.400725,0.78651094,0.03639293,3.316602e-05,0.99277717,3.9461556e-05,69662736,2769,72839589,2749.0,69659987.0,20.0,3176833.0,69662740.0,3176853.0,2769.0,72836820.0,69660087.7681987,120.768198692,3176732.231801308,1.9219236,7.892e-05,0.016218742,3.316602e-05,0.03639293,0.03639293,0.018213049,100.76819999999998,0.036656313,1.0802734,1.0223479,1.1062969,1.1695262,1.7894263,1.2839621,52.43090691567332,8346.420550152023,52.62128846769148,really,excellent,1949631.0,39162.0,r
