key,index,l1,l2,f,E11,r_log_likelihood,r_log_likelihood_tt,r_odds_ratio_disc,r_Dice,r_t_score,r_p1_given2,r_p2_given1,r_p1_given2_simple,r_p2_given1_simple,r_p1_given2_margin,r_p2_given1_margin,r_expect_diff,am_log_likelihood,am_log_likelihood_tt,am_odds_ratio_disc,am_Dice,am_t_score,am_p1_given2,am_p2_given1,am_p1_given2_simple,am_p2_given1_simple,am_p1_given2_margin,am_p2_given1_margin,am_expect_diff,f1,f2,N,O11,O12,O21,O22,R1,R2,C1,C2,E12,E21,E22,z_score,t_score,log_likelihood,simple_ll,min_sensitivity,liddell,dice,log_ratio,conservative_log_ratio,mutual_information,local_mutual_information,ipm,ipm_reference,ipm_expected
POS-fashionably,814,POSITIVE,fashionably,32,30.75982,849,1195,823,1135,861,813,860,720,1127,811,864,860,0.369218,0.369218,0.09003622,3.81967e-05,0.2192351,0.03445011,5.0851e-06,0.8888889,1.90988e-05,0.034449477,7.402e-07,1.240181,1675501,36,1960936,32.0,1675469.0,4.0,285431.0,1675501,285435,36,1960900,2108.6343,5.240181,695.45514,0.223611,0.219235,25811905.401693,0.049343,1.9e-05,0.03445,3.8e-05,0.446326,0.0,0.017166,0.549319,19.098765,14.013698,18.35858
POS-biblically,815,POSITIVE,biblically,24,23.06986,863,1222,838,1213,875,816,879,720,1209,811,883,879,0.276912,0.276912,0.07646286,2.86477e-05,0.1898632,0.034449954,3.8138e-06,0.8888889,1.43241e-05,0.034449477,5.551e-07,0.930136,1675501,27,1960936,24.0,1675477.0,3.0,285432.0,1675501,285435,27,1960909,2116.3242,3.930136,696.7652,0.193653,0.189863,25798769.522869,0.037007,1.4e-05,0.03445,2.9e-05,0.446221,0.0,0.017166,0.411989,14.324074,10.510274,13.768935
POS-rigidly,816,POSITIVE,rigidly,24,23.06986,863,1222,838,1213,875,816,879,720,1209,811,883,879,0.276912,0.276912,0.07646286,2.86477e-05,0.1898632,0.034449954,3.8138e-06,0.8888889,1.43241e-05,0.034449477,5.551e-07,0.930136,1675501,27,1960936,24.0,1675477.0,3.0,285432.0,1675501,285435,27,1960909,2116.3242,3.930136,696.7652,0.193653,0.189863,25798769.522869,0.037007,1.4e-05,0.03445,2.9e-05,0.446221,0.0,0.017166,0.411989,14.324074,10.510274,13.768935
POS-subsequently,817,POSITIVE,subsequently,16,15.37991,885,1253,871,1282,890,818,900,720,1275,811,901,900,0.184607,0.184607,0.050908204,1.90986e-05,0.1550227,0.034449793,2.5425e-06,0.8888889,9.5494e-06,0.034449477,3.701e-07,0.620091,1675501,18,1960936,16.0,1675485.0,2.0,285433.0,1675501,285435,18,1960918,2124.0142,2.620091,698.07526,0.158117,0.155023,25785679.782399,0.024672,1e-05,0.03445,1.9e-05,0.446011,0.0,0.017166,0.274659,9.549383,7.006849,9.17929
POS-materially,818,POSITIVE,materially,119,114.49488,777,1088,798,661,793,819,631,728,658,819,659,631,1.306505,1.306505,0.1184074,0.0001420357,0.4129836,0.03362259,1.84722e-05,0.8880597,7.10235e-05,0.03362029,2.6888e-06,4.505119,1675501,134,1960936,119.0,1675382.0,15.0,285420.0,1675501,285435,134,1960802,2024.8992,19.50512,681.1902,0.42103,0.412984,25958021.447561,0.174986,7.1e-05,0.033623,0.000142,0.434485,0.0,0.016761,1.994546,71.023533,52.551369,68.33472
NEG-currently,819,NEGATIVE,currently,247,201.3103,430,654,812,136,164,820,196,1053,136,820,84,196,11.462141,11.462141,0.106724024,0.0017223466,2.9071662,0.03305998,0.0001873397,0.17859726,0.0008653459,0.033036664,0.0001600704,45.689705,285435,1383,1960936,247.0,285188.0,1136.0,1674365.0,285435,1675501,1383,1959553,499.38504,1181.6897,957.70435,3.220219,2.907166,28623464.127414,9.663776,0.000865,0.03306,0.001722,0.351983,0.0,0.088831,21.941249,865.345876,678.006161,705.27545
POS-recognizably,820,POSITIVE,recognizably,63,60.6652,816,1146,814,922,827,821,777,729,919,821,791,777,0.661146,0.661146,0.10472212,7.51982e-05,0.2941574,0.032885723,9.5733e-06,0.8873239,3.76007e-05,0.032884534,1.3935e-06,2.334802,1675501,71,1960936,63.0,1675438.0,8.0,285427.0,1675501,285435,71,1960865,2078.7288,10.334802,690.36053,0.299765,0.294157,25863434.266591,0.088728,3.8e-05,0.032886,7.5e-05,0.423764,0.0,0.016401,1.033259,37.600694,28.027397,36.2072
POS-aggressively,821,POSITIVE,aggressively,118,113.64044,782,1097,807,663,797,822,646,730,662,822,673,646,1.230259,1.230259,0.11475758,0.0001408422,0.4013299,0.03278086,1.78753e-05,0.88721806,7.04267e-05,0.032778636,2.6019e-06,4.359558,1675501,133,1960936,118.0,1675383.0,15.0,285420.0,1675501,285435,133,1960803,2025.7535,19.359558,681.33575,0.408955,0.40133,25956501.22813,0.165146,7e-05,0.032781,0.000141,0.42231,0.0,0.016349,1.929193,70.426696,52.551369,67.82475
POS-traditionally,822,POSITIVE,traditionally,165,158.92573,757,1056,799,550,756,823,557,731,550,823,588,557,1.707374,1.707374,0.11773352,0.0001969342,0.4728812,0.032660462,2.49061e-05,0.88709676,9.8478e-05,0.032657363,3.6253e-06,6.07427,1675501,186,1960936,165.0,1675336.0,21.0,285414.0,1675501,285435,186,1960750,1980.4683,27.07427,673.62103,0.481833,0.472881,26037945.561231,0.229261,9.8e-05,0.03266,0.000197,0.420586,0.0,0.01629,2.687805,98.478007,73.571917,94.85266
NEG-terrifically,823,NEGATIVE,terrifically,11,9.02476,839,1179,800,895,682,824,808,1054,894,824,451,808,0.478434,0.478434,0.117530964,7.70586e-05,0.5955583,0.031859774,8.099e-06,0.17741935,3.85377e-05,0.031858765,6.9201e-06,1.975243,285435,62,1960936,11.0,285424.0,51.0,1675450.0,285435,1675501,62,1960874,691.6706,52.975243,2086.4187,0.657511,0.595558,25850121.023576,0.403835,3.9e-05,0.03186,7.7e-05,0.340468,0.0,0.085957,0.945529,38.537671,30.438657,31.617554
POS-however,824,POSITIVE,however,802,773.26767,508,747,794,205,463,825,255,732,205,825,298,255,7.837801,7.837801,0.12091904,0.0009568088,1.014574,0.031763095,0.0001178101,0.88618785,0.0004786628,0.031748436,1.71485e-05,28.732333,1675501,905,1960936,802.0,1674699.0,103.0,285332.0,1675501,285435,905,1960031,1366.1263,131.73233,568.963,1.033251,1.014574,27367105.111901,1.054626,0.000479,0.031763,0.000957,0.407587,0.0,0.015845,12.707303,478.6628,360.852734,461.51428
POS-evolutionarily,825,POSITIVE,evolutionarily,31,29.90538,861,1220,836,1152,870,826,869,733,1142,826,873,869,0.293706,0.293706,0.076463155,3.70031e-05,0.1965997,0.031275433,4.4882e-06,0.8857143,1.85019e-05,0.031274874,6.533e-07,1.094621,1675501,35,1960936,31.0,1675470.0,4.0,285431.0,1675501,285435,35,1960901,2109.4888,5.094621,695.6007,0.200165,0.1966,25810443.652432,0.039586,1.9e-05,0.031275,3.7e-05,0.400524,0.0,0.015612,0.483984,18.501929,14.013698,17.84862
POS-nowhere,826,POSITIVE,nowhere,31,29.90538,861,1220,836,1152,870,826,869,733,1142,826,873,869,0.293706,0.293706,0.076463155,3.70031e-05,0.1965997,0.031275433,4.4882e-06,0.8857143,1.85019e-05,0.031274874,6.533e-07,1.094621,1675501,35,1960936,31.0,1675470.0,4.0,285431.0,1675501,285435,35,1960901,2109.4888,5.094621,695.6007,0.200165,0.1966,25810443.652432,0.039586,1.9e-05,0.031275,3.7e-05,0.400524,0.0,0.015612,0.483984,18.501929,14.013698,17.84862
NEG-economically,827,NEGATIVE,economically,144,118.63188,561,812,816,203,239,828,276,1055,203,828,115,276,6.012928,6.012928,0.10150386,0.0010061135,2.11401,0.031139469,0.0001040159,0.17668712,0.0005044931,0.031126527,8.88753e-05,25.36812,285435,815,1960936,144.0,285291.0,671.0,1674830.0,285435,1675501,815,1960121,582.0634,696.3681,1443.0259,2.329097,2.11401,27172210.549129,5.074717,0.000504,0.031139,0.001006,0.333122,0.0,0.084161,12.119195,504.493142,400.47723,415.61786
POS-over,828,POSITIVE,over,495,477.63163,621,886,801,296,574,829,333,735,296,829,373,333,4.62878,4.62878,0.11687805,0.000590671,0.7806502,0.031079289,7.12148e-05,0.88550985,0.000295434,0.031070428,1.03661e-05,17.368369,1675501,559,1960936,495.0,1675006.0,64.0,285371.0,1675501,285435,559,1960377,1661.7625,81.36837,619.32697,0.794717,0.78065,26667970.636296,0.624056,0.000295,0.031079,0.000591,0.397907,0.0,0.015512,7.678499,295.434022,224.219174,285.06793
NEG-really,829,NEGATIVE,really,11124,9246.44532,53,104,819,12,23,830,17,1057,12,834,10,17,438.461401,438.461401,0.09905529,0.06375553,17.801725,0.030546619,0.007698464,0.17511767,0.038972095,0.029557085,0.0065778713,1877.554677,285435,63523,1960936,11124.0,274311.0,52399.0,1623102.0,285435,1675501,63523,1897413,215.30553,1710.2216,429.17255,482.8804,100.86823,31093148.647235,48401.467622,0.038972,0.030547,0.063756,0.317495,0.242505,1.36017,15130.53486,38972.095223,31273.630992,1700.5265
POS-rarely,830,POSITIVE,rarely,123,118.76708,787,1105,813,648,803,831,654,736,649,830,680,654,1.103905,1.103905,0.10555372,0.0001468096,0.3816697,0.030454835,1.73561e-05,0.8848921,7.34109e-05,0.030452676,2.5264e-06,4.232922,1675501,139,1960936,123.0,1675378.0,16.0,285419.0,1675501,285435,139,1960797,2020.627,20.232922,680.4624,0.388412,0.38167,25965632.649109,0.149103,7.3e-05,0.030455,0.000147,0.389078,0.0,0.015209,1.870712,73.410878,56.054794,70.884514
POS-disastrously,831,POSITIVE,disastrously,23,22.21542,880,1247,859,1217,886,832,888,737,1215,831,891,888,0.202613,0.202613,0.05836438,2.7454e-05,0.1635953,0.030176373,3.217e-06,0.88461536,1.37272e-05,0.030175975,4.683e-07,0.784575,1675501,26,1960936,23.0,1675478.0,3.0,285432.0,1675501,285435,26,1960910,2117.1787,3.784575,696.91077,0.166459,0.163595,25797312.917158,0.027388,1.4e-05,0.030176,2.7e-05,0.384823,0.0,0.015073,0.346684,13.727237,10.510274,13.258974
POS-astronomically,832,POSITIVE,astronomically,23,22.21542,880,1247,859,1217,886,832,888,737,1215,831,891,888,0.202613,0.202613,0.05836438,2.7454e-05,0.1635953,0.030176373,3.217e-06,0.88461536,1.37272e-05,0.030175975,4.683e-07,0.784575,1675501,26,1960936,23.0,1675478.0,3.0,285432.0,1675501,285435,26,1960910,2117.1787,3.784575,696.91077,0.166459,0.163595,25797312.917158,0.027388,1.4e-05,0.030176,2.7e-05,0.384823,0.0,0.015073,0.346684,13.727237,10.510274,13.258974
NEG-philosophically,833,NEGATIVE,philosophically,13,10.77148,835,1171,809,817,667,834,788,1056,816,833,422,788,0.511697,0.511697,0.11009946,9.10654e-05,0.6180792,0.030116223,9.1375e-06,0.17567568,4.55445e-05,0.030115087,7.8074e-06,2.228516,285435,74,1960936,13.0,285422.0,61.0,1675440.0,285435,1675501,74,1960862,689.9238,63.228516,2076.1655,0.679013,0.618079,25867890.417725,0.432192,4.6e-05,0.030116,9.1e-05,0.323148,0.0,0.081668,1.061682,45.54452,36.407021,37.73708
NEG-so,834,NEGATIVE,so,24760,20862.18036,44,87,821,8,13,835,8,1058,6,840,5,8,879.599922,879.599922,0.09597964,0.11549639,24.771164,0.029340522,0.015982078,0.17275664,0.08674479,0.027196052,0.0136557175,3897.819641,285435,143323,1960936,24760.0,260675.0,118563.0,1556938.0,285435,1675501,143323,1817613,1741.1538,1996.3062,143.08792,696.2856,150.04594,32674533.761936,104788.021204,0.086745,0.012853,0.115496,0.293788,0.243702,1.333126,33008.206912,86744.793035,70762.715152,4028.2566
POS-essentially,835,POSITIVE,essentially,691,668.17162,575,830,810,235,526,836,292,739,238,835,335,292,5.692615,5.692615,0.10977492,0.0008244431,0.8684325,0.02920395,9.36023e-05,0.8836317,0.000412414,0.029192302,1.36248e-05,22.828381,1675501,782,1960936,691.0,1674810.0,91.0,285344.0,1675501,285435,782,1960154,1471.2224,113.828384,586.86694,0.883143,0.868433,27103140.50242,0.771208,0.000412,0.029204,0.000824,0.371375,0.0,0.01459,10.081706,412.413959,318.811638,398.78915
POS-exact,836,POSITIVE,exact,30,29.05094,878,1244,854,1161,884,837,878,740,1154,836,882,878,0.22557,0.22557,0.062452182,3.58095e-05,0.1732739,0.027914016,3.8914e-06,0.88235295,1.79051e-05,0.027913531,5.664e-07,0.94906,1675501,34,1960936,30.0,1675471.0,4.0,285431.0,1675501,285435,34,1960902,2110.343,4.94906,695.7463,0.176081,0.173274,25808982.483689,0.030672,1.8e-05,0.027914,3.6e-05,0.35322,0.0,0.013961,0.418832,17.905092,14.013698,17.33866
POS-fresh,837,POSITIVE,fresh,15,14.52547,893,1269,888,1290,899,838,910,740,1284,836,910,910,0.112784,0.112784,0.0237557,1.79049e-05,0.1225231,0.027913773,1.9457e-06,0.88235295,8.9525e-06,0.027913531,2.832e-07,0.47453,1675501,17,1960936,15.0,1675486.0,2.0,285433.0,1675501,285435,17,1960919,2124.8687,2.47453,698.22076,0.124508,0.122523,25784228.285028,0.015336,9e-06,0.027914,1.8e-05,0.352907,0.0,0.013961,0.209416,8.952546,7.006849,8.669329
POS-coolly,838,POSITIVE,coolly,15,14.52547,893,1269,888,1290,899,838,910,740,1284,836,910,910,0.112784,0.112784,0.0237557,1.79049e-05,0.1225231,0.027913773,1.9457e-06,0.88235295,8.9525e-06,0.027913531,2.832e-07,0.47453,1675501,17,1960936,15.0,1675486.0,2.0,285433.0,1675501,285435,17,1960919,2124.8687,2.47453,698.22076,0.124508,0.122523,25784228.285028,0.015336,9e-06,0.027914,1.8e-05,0.352907,0.0,0.013961,0.209416,8.952546,7.006849,8.669329
POS-intellectually,839,POSITIVE,intellectually,463,448.58069,677,957,815,312,627,840,370,743,313,839,413,370,3.369556,3.369556,0.101558566,0.0005524974,0.6701221,0.027472707,5.91229e-05,0.8819048,0.0002763353,0.02746535,8.606e-06,14.419309,1675501,525,1960936,463.0,1675038.0,62.0,285373.0,1675501,285435,525,1960411,1690.8134,76.41931,624.276,0.680807,0.670122,26605901.781328,0.458611,0.000276,0.027473,0.000552,0.347294,0.0,0.01374,6.361813,276.335257,217.212325,267.72928
NEG-real,840,NEGATIVE,real,336,283.11535,439,666,826,115,169,841,177,1059,115,841,78,177,11.027757,11.027757,0.08902519,0.0023383673,2.8850944,0.02721705,0.0002168409,0.17275064,0.0011771508,0.027190054,0.0001852774,52.884654,285435,1945,1960936,336.0,285099.0,1609.0,1673892.0,285435,1675501,1945,1958991,417.58,1661.8846,477.5094,3.143026,2.885094,31046063.911849,9.315236,0.001177,0.027217,0.002338,0.293731,0.0,0.074376,24.990291,1177.150665,960.309782,991.8733
POS-conceptually,841,POSITIVE,conceptually,88,85.44394,828,1160,830,767,838,842,761,744,773,842,777,761,0.553442,0.553442,0.081400976,0.0001050369,0.2724768,0.025561893,1.04805e-05,0.88,5.25216e-05,0.02556059,1.5255e-06,2.556059,1675501,100,1960936,88.0,1675413.0,12.0,285423.0,1675501,285435,100,1960836,2053.9502,14.556059,686.1393,0.276522,0.272477,25906676.841382,0.075713,5.3e-05,0.025562,0.000105,0.321007,0.0,0.012801,1.126523,52.521604,42.041095,50.996056
POS-transparently,842,POSITIVE,transparently,44,42.72197,865,1224,852,1041,872,843,858,744,1036,842,862,858,0.276714,0.276714,0.0668121,5.252e-05,0.1926702,0.025561241,5.2403e-06,0.88,2.62608e-05,0.02556059,7.628e-07,1.278029,1675501,50,1960936,44.0,1675457.0,6.0,285429.0,1675501,285435,50,1960886,2096.672,7.278029,693.4173,0.195531,0.19267,25832431.830806,0.037857,2.6e-05,0.025561,5.3e-05,0.320903,0.0,0.012801,0.563262,26.260802,21.020548,25.498028
NEG-soon,843,NEGATIVE,soon,15,12.80933,845,1187,822,762,710,844,791,1060,760,844,426,791,0.419425,0.419425,0.092685096,0.0001050703,0.5656281,0.024895074,8.9823e-06,0.17045455,5.25514e-05,0.024893956,7.6748e-06,2.190668,285435,88,1960936,15.0,285420.0,73.0,1675428.0,285435,1675501,88,1960848,687.886,75.19067,2064.2034,0.612087,0.565628,25888728.500591,0.354951,5.3e-05,0.024895,0.000105,0.270501,0.0,0.068565,1.028472,52.551369,43.569058,44.87653
NEG-further,844,NEGATIVE,further,25,21.39741,815,1143,827,598,599,845,692,1061,598,845,345,692,0.679505,0.679505,0.08704734,0.0001750811,0.7205187,0.024509275,1.47716e-05,0.17006803,8.75856e-05,0.024507439,1.26214e-05,3.602593,285435,147,1960936,25.0,285410.0,122.0,1675379.0,285435,1675501,147,1960789,679.2979,125.60259,2013.7915,0.778816,0.720519,25977853.043527,0.575118,8.8e-05,0.024509,0.000175,0.266523,0.0,0.067579,1.689472,87.585615,72.814042,74.9642
POS-up,845,POSITIVE,up,87,84.5895,838,1177,835,778,847,846,771,746,778,846,785,771,0.49586,0.49586,0.076465495,0.0001038434,0.2584326,0.024349699,9.8837e-06,0.8787879,5.19248e-05,0.024348468,1.4387e-06,2.410498,1675501,99,1960936,87.0,1675414.0,12.0,285423.0,1675501,285435,99,1960837,2054.8044,14.410498,686.28485,0.262089,0.258433,25905177.454635,0.068047,5.2e-05,0.02435,0.000104,0.304519,0.0,0.012203,1.061642,51.924768,42.041095,50.486095
POS-faintly,846,POSITIVE,faintly,159,154.65353,801,1125,829,568,810,847,647,747,567,847,674,647,0.881202,0.881202,0.08194908,0.0001897735,0.3446972,0.024015846,1.78216e-05,0.878453,9.4897e-05,0.024013627,2.5941e-06,4.346467,1675501,181,1960936,159.0,1675342.0,22.0,285413.0,1675501,285435,181,1960755,1984.7405,26.346466,674.3489,0.349507,0.344697,26030186.921869,0.121027,9.5e-05,0.024016,0.00019,0.300036,0.0,0.012037,1.913927,94.896989,77.075341,92.30286
POS-characteristically,847,POSITIVE,characteristically,36,35.03202,883,1251,867,1103,888,848,876,748,1097,848,880,876,0.192763,0.192763,0.053295065,4.29712e-05,0.1613307,0.023609864,3.969e-06,0.8780488,2.14861e-05,0.02360937,5.777e-07,0.967984,1675501,41,1960936,36.0,1675465.0,5.0,285430.0,1675501,285435,41,1960895,2104.362,5.967984,694.72736,0.163544,0.161331,25819223.530247,0.026504,2.1e-05,0.02361,4.3e-05,0.29439,0.0,0.011837,0.426145,21.486111,17.517123,20.908382
POS-imminently,848,POSITIVE,imminently,36,35.03202,883,1251,867,1103,888,848,876,748,1097,848,880,876,0.192763,0.192763,0.053295065,4.29712e-05,0.1613307,0.023609864,3.969e-06,0.8780488,2.14861e-05,0.02360937,5.777e-07,0.967984,1675501,41,1960936,36.0,1675465.0,5.0,285430.0,1675501,285435,41,1960895,2104.362,5.967984,694.72736,0.163544,0.161331,25819223.530247,0.026504,2.1e-05,0.02361,4.3e-05,0.29439,0.0,0.011837,0.426145,21.486111,17.517123,20.908382
POS-inappropriately,849,POSITIVE,inappropriately,50,48.70305,873,1235,857,996,881,850,857,750,994,850,861,857,0.248454,0.248454,0.05959559,5.96816e-05,0.1834169,0.022754233,5.3178e-06,0.877193,2.98418e-05,0.022753572,7.741e-07,1.296954,1675501,57,1960936,50.0,1675451.0,7.0,285428.0,1675501,285435,57,1960879,2090.691,8.296954,692.3984,0.185843,0.183417,25842737.62459,0.034235,3e-05,0.022754,6e-05,0.282966,0.0,0.011414,0.570694,29.84182,24.523972,29.06775
POS-peculiarly,850,POSITIVE,peculiarly,121,117.91264,824,1155,847,654,837,851,721,751,654,851,742,721,0.581069,0.581069,0.07290689,0.0001444225,0.2806692,0.022373758,1.2659e-05,0.8768116,7.22172e-05,0.022372184,1.8426e-06,3.087361,1675501,138,1960936,121.0,1675380.0,17.0,285418.0,1675501,285435,138,1960798,2021.4814,20.08736,680.608,0.28432,0.280669,25964110.235028,0.080141,7.2e-05,0.022374,0.000144,0.277969,0.0,0.011225,1.358226,72.217205,59.558218,70.37456
NEG-automatically,851,NEGATIVE,automatically,29,25.18198,817,1147,832,540,606,852,676,1062,540,852,337,676,0.651192,0.651192,0.07859781,0.0002030755,0.7089881,0.022071416,1.56549e-05,0.16763006,0.0001015993,0.022069467,1.33761e-05,3.818018,285435,173,1960936,29.0,285406.0,144.0,1675357.0,285435,1675501,173,1960763,675.51337,147.81802,1991.576,0.760839,0.708988,26017815.176291,0.551655,0.000102,0.022071,0.000203,0.241454,0.0,0.061308,1.777935,101.599313,85.944443,88.223175
NEG-personally,852,NEGATIVE,personally,125,108.5882,713,1002,846,221,341,853,348,1063,222,853,156,348,2.791491,2.791491,0.07386866,0.000873573,1.467916,0.022008104,6.72927e-05,0.16756032,0.0004379281,0.021999732,5.74975e-05,16.4118,285435,746,1960936,125.0,285310.0,621.0,1674880.0,285435,1675501,746,1960190,592.1071,637.4118,1501.9823,1.574943,1.467916,27029388.097999,2.364148,0.000438,0.022008,0.000874,0.240702,0.0,0.061127,7.640922,437.928075,370.63541,380.43057
POS-dramatically,853,POSITIVE,dramatically,404,393.89657,750,1048,831,340,743,854,434,752,339,854,473,434,1.86128,1.86128,0.07863184,0.0004821112,0.5026645,0.021921491,4.14267e-05,0.87635577,0.0002411219,0.021916337,6.0301e-06,10.103432,1675501,461,1960936,404.0,1675097.0,57.0,285378.0,1675501,285435,461,1960475,1745.4974,67.10343,633.5919,0.50907,0.502665,26491812.856596,0.256965,0.000241,0.021921,0.000482,0.271941,0.0,0.010999,4.443664,241.121909,199.695202,235.09181
POS-strategically,854,POSITIVE,strategically,106,103.38717,840,1181,851,700,851,855,758,753,698,855,775,758,0.473849,0.473849,0.06838573,0.0001265202,0.2537806,0.02159498,1.07133e-05,0.87603307,6.32647e-05,0.021593647,1.5594e-06,2.612831,1675501,121,1960936,106.0,1675395.0,15.0,285420.0,1675501,285435,121,1960815,2036.0068,17.612831,683.0825,0.256967,0.253781,25938307.005415,0.065483,6.3e-05,0.021595,0.000127,0.267589,0.0,0.010839,1.148958,63.264659,52.551369,61.705227
NEG-morally,855,NEGATIVE,morally,309,269.28709,551,801,848,119,218,856,207,1064,119,856,90,207,6.600907,6.600907,0.071424745,0.002151174,2.2591884,0.021486709,0.0001628333,0.16702703,0.0010825582,0.021466438,0.0001391312,39.71291,285435,1850,1960936,309.0,285126.0,1541.0,1673960.0,285435,1675501,1850,1959086,431.40823,1580.7129,558.68115,2.420048,2.259188,30503526.945395,5.588248,0.001083,0.021487,0.002151,0.235174,0.0,0.059743,18.46057,1082.558201,919.724906,943.427
NEG-above,856,NEGATIVE,above,20,17.46727,846,1189,833,665,709,857,763,1065,664,857,409,763,0.413787,0.413787,0.078229144,0.0001400781,0.5663355,0.021107368,1.03849e-05,0.16666667,7.00685e-05,0.021106077,8.8732e-06,2.532729,285435,120,1960936,20.0,285415.0,100.0,1675401.0,285435,1675501,120,1960816,683.228,102.53273,2036.8613,0.606005,0.566335,25936801.603875,0.350677,7e-05,0.021107,0.00014,0.231488,0.0,0.058805,1.176099,70.068492,59.683641,61.195267
NEG-presently,857,NEGATIVE,presently,11,9.607,877,1242,828,896,786,858,848,1065,894,857,517,848,0.227577,0.227577,0.085044175,7.70575e-05,0.4200056,0.021106789,5.7117e-06,0.16666667,3.85377e-05,0.021106077,4.8803e-06,1.393001,285435,66,1960936,11.0,285424.0,55.0,1675446.0,285435,1675501,66,1960870,691.0883,56.393,2083.001,0.449425,0.420006,25856033.591879,0.192872,3.9e-05,0.021107,7.7e-05,0.231535,0.0,0.058805,0.646854,38.537671,32.826002,33.657394
NEG-legally,858,NEGATIVE,legally,143,125.03655,707,995,849,204,336,859,324,1067,204,859,142,324,2.909925,2.909925,0.07030454,0.0009989731,1.5021795,0.020921217,7.36548e-05,0.16647264,0.0005009897,0.020912053,6.29336e-05,17.963454,285435,859,1960936,143.0,285292.0,716.0,1674785.0,285435,1675501,859,1960077,575.65875,733.96344,1405.4305,1.606465,1.502179,27266233.572094,2.465322,0.000501,0.020921,0.000999,0.229422,0.0,0.058299,8.336767,500.989717,427.334869,438.05612
POS-nevertheless,859,POSITIVE,nevertheless,35,34.17758,888,1259,881,1112,895,860,887,754,1105,860,890,887,0.141696,0.141696,0.041230295,4.17776e-05,0.139015,0.02056101,3.3722e-06,0.875,2.08893e-05,0.020560589,4.909e-07,0.822424,1675501,40,1960936,35.0,1675466.0,5.0,285430.0,1675501,285435,40,1960896,2105.2166,5.822424,694.8729,0.140678,0.139015,25817758.932499,0.019633,2.1e-05,0.020561,4.2e-05,0.253749,0.0,0.010327,0.361437,20.889274,17.517123,20.398422
