corpus_slice,file_MB,sentences,tokens,ADV_tokens,ADV_xpos,ADV_lemmas,ADV_forms,ADJ_tokens,ADJ_xpos,ADJ_lemmas,ADJ_forms,NEG_tokens,NEG_xpos,NEG_lemmas,NEG_forms,NR_tokens,NR_xpos,NR_lemmas,NR_forms
pcc_eng_20-053,49.67,23977,747122,51640,3,1370,1690,61697,3,6146,6806,7836,11,15,36,7414,16,24,104
pcc_eng_20-052,50.8,24354,758105,52051,3,1354,1688,63480,3,6270,6963,7792,11,15,38,7502,16,24,104
pcc_eng_20-054,48.88,23954,745771,50979,3,1387,1722,61316,3,6111,6746,7541,9,15,40,7165,17,24,97
pcc_eng_20-055,50.17,24213,754532,51738,3,1352,1685,62118,3,6093,6739,7856,10,14,40,7465,16,24,101
pcc_eng_20-056,49.92,24311,757104,51807,3,1370,1707,63193,3,6218,6899,7923,12,15,38,7512,17,24,101
pcc_eng_20-057,50.99,24589,765541,52504,3,1343,1679,63522,3,6249,6935,7929,9,15,37,7656,16,24,98
pcc_eng_20-059,48.77,23410,728977,49614,3,1313,1637,60878,3,6138,6774,7505,9,15,36,7233,16,24,101
pcc_eng_20-060,48.9,23701,737930,50219,3,1313,1639,61080,3,6144,6756,7602,10,15,38,7278,15,24,100
pcc_eng_20-058,50.3,24405,759602,51970,3,1347,1677,62982,3,6136,6788,7825,11,15,36,7783,15,24,102
pcc_eng_20-061,49.32,23997,747798,51113,3,1341,1657,61285,3,6097,6763,7740,11,15,35,7348,16,24,100
pcc_eng_20-062,51.62,25121,782450,53543,3,1400,1738,64317,3,6309,6985,8176,12,15,38,7700,15,24,97
pcc_eng_20-063,49.68,24078,749811,51582,3,1370,1689,62334,3,6170,6798,7627,11,13,37,7516,15,24,99
pcc_eng_20-064,50.69,24760,771344,52620,3,1351,1687,63709,3,6320,7012,7910,9,15,35,7658,16,24,103
pcc_eng_20-065,49.87,24060,749162,51341,3,1358,1693,62017,3,6153,6816,7654,10,15,37,7312,16,24,103
pcc_eng_20-068,50.08,24195,753252,51727,3,1354,1677,62494,3,6228,6881,7799,10,15,35,7464,16,24,106
pcc_eng_20-066,47.63,23224,722697,49480,3,1292,1625,59479,3,6100,6727,7307,9,15,38,7011,16,24,101
pcc_eng_20-067,51.54,24838,773719,52924,3,1417,1746,64381,3,6403,7089,7956,11,15,39,7922,17,24,101
pcc_eng_20-069,50.81,24423,760722,52233,3,1356,1677,62859,3,6275,6935,7930,10,15,36,7702,15,24,102
pcc_eng_20-071,50.89,24596,766412,52157,3,1369,1703,63912,3,6318,6972,7720,13,15,40,7813,16,24,101
pcc_eng_20-070,50.67,24574,765948,52459,3,1391,1721,63438,3,6274,6935,7842,10,15,37,7542,16,24,97
pcc_eng_20-072,49.29,23946,745505,50732,3,1319,1671,62105,3,6198,6909,7637,10,15,41,7416,15,24,102
pcc_eng_20-073,50.94,24581,765739,52384,3,1378,1720,63735,3,6284,6945,7967,9,15,32,7705,15,24,102
pcc_eng_20-074,50.78,24625,766708,52767,3,1380,1723,63245,3,6302,6986,7964,11,15,36,7623,16,24,97
pcc_eng_20-075,50.17,24399,759741,52196,3,1358,1695,62542,3,6082,6696,8053,8,15,32,7426,15,24,94
pcc_eng_20-076,48.65,23591,734305,49596,3,1324,1651,61097,3,6167,6841,7445,10,15,36,7432,16,24,109
pcc_eng_20-077,49.6,23952,745752,51332,3,1376,1733,62191,3,6135,6798,7718,12,15,36,7358,14,24,94
pcc_eng_20-078,50.86,24635,767009,52410,3,1331,1657,64021,3,6267,6933,7911,12,15,38,7678,16,24,98
pcc_eng_20-079,49.4,23798,741104,50981,3,1352,1679,62240,3,6160,6806,7582,11,15,41,7379,15,24,99
pcc_eng_20-080,50.18,24299,756959,51825,3,1403,1750,62845,3,6309,6963,7697,10,15,38,7429,17,24,106
pcc_eng_20-081,51.4,24716,769762,52779,3,1382,1715,64450,3,6405,7069,8031,12,15,39,7618,17,24,104
pcc_eng_20-082,49.39,23690,738053,50627,3,1330,1667,61283,3,6166,6840,7663,10,15,38,7375,17,24,107
pcc_eng_20-083,49.03,23488,730956,50195,3,1334,1681,61147,3,6092,6763,7675,10,15,40,7318,16,24,100
pcc_eng_20-084,51.45,24783,772520,52778,3,1393,1716,63911,3,6226,6886,7813,11,15,34,7609,17,24,99
pcc_eng_20-085,48.7,23466,730273,49591,3,1303,1630,61100,3,6089,6763,7482,10,15,39,7392,17,24,99
pcc_eng_20-086,50.98,24749,770999,52565,3,1395,1719,63651,3,6145,6801,7829,8,15,40,7569,16,24,103
pcc_eng_20-087,50.22,24383,759722,52024,3,1356,1709,62627,3,6084,6746,7882,10,15,37,7504,17,24,105
pcc_eng_20-088,50.04,24254,755409,52109,3,1335,1662,62619,3,6172,6834,7857,10,15,35,7759,16,24,102
pcc_eng_20-089,50.37,23970,746395,52069,3,1392,1742,62399,3,6242,6880,7789,9,15,37,7603,16,24,103
pcc_eng_20-090,51.73,24907,776399,53093,3,1405,1731,64704,3,6366,7052,8122,11,15,36,7701,16,24,106
pcc_eng_20-091,50.76,24196,753156,52186,3,1388,1723,62681,3,6134,6739,8060,11,15,40,7586,16,24,107
pcc_eng_20-092,50.99,24508,763256,52320,3,1380,1713,63408,3,6333,7007,7714,10,14,35,7599,16,24,97
pcc_eng_20-093,49.65,24054,749594,51029,3,1325,1691,62304,3,6115,6746,7670,10,15,38,7329,16,24,106
pcc_eng_20-094,51.48,24841,773986,53247,3,1367,1690,64169,3,6355,7008,7986,10,15,39,7727,16,24,102
pcc_eng_20-095,50.15,24078,749645,51577,3,1349,1668,63176,3,6234,6895,7734,9,15,34,7711,16,24,102
pcc_eng_20-097,48.86,23684,737328,50616,3,1358,1683,61069,3,6062,6700,7527,9,15,36,7331,15,24,95
pcc_eng_20-096,50.2,24133,751428,51565,3,1363,1697,62529,3,6183,6812,7898,10,15,35,7633,16,24,101
pcc_eng_20-098,50.36,24480,763079,52004,3,1398,1716,63320,3,6301,6958,7919,11,15,35,7614,16,24,102
pcc_eng_20-101,48.7,23666,737095,50598,3,1390,1710,60807,3,6149,6803,7761,12,14,35,7246,17,24,95
pcc_eng_20-099,50.14,24150,751762,51468,3,1309,1637,62391,3,6257,6917,7794,10,15,36,7560,16,24,99
pcc_eng_20-100,49.88,23811,741378,50801,3,1358,1689,62208,3,6209,6885,7429,8,15,35,7577,17,24,104
pcc_eng_20-102,49.01,23538,732376,50236,3,1359,1694,61491,3,6181,6839,7578,9,15,35,7449,16,24,105
pcc_eng_20-103,52.11,25264,788362,54501,3,1434,1776,65875,3,6450,7128,8187,11,15,38,7840,16,24,97
pcc_eng_20-105,49.98,24176,752630,51524,3,1336,1668,62604,3,6204,6887,7753,9,15,36,7533,16,24,96
pcc_eng_20-106,50.9,24479,761967,52425,3,1383,1712,63730,3,6227,6862,7787,10,15,38,7753,16,24,97
pcc_eng_20-104,49.92,23802,741147,51301,3,1305,1605,62079,3,6206,6870,7786,9,15,41,7595,16,24,104
pcc_eng_20-107,54.26,26340,846502,55810,3,1377,1696,68005,3,6458,7142,8391,11,15,40,7971,17,24,100
pcc_eng_20-108,55.75,26808,862007,57213,3,1438,1787,69592,3,6490,7160,8615,10,15,40,8205,17,24,108
pcc_eng_21-001,51.76,25063,781336,53441,3,1382,1712,64777,3,6294,6944,8275,10,15,36,7678,17,24,104
pcc_eng_21-003,50.67,24439,760501,52220,3,1349,1662,63398,3,6234,6897,7912,12,15,39,7694,15,24,97
pcc_eng_21-002,49.22,23673,737425,50636,3,1362,1684,61564,3,6113,6756,7618,11,15,36,7385,16,24,97
pcc_eng_21-004,49.49,23996,748326,51316,3,1351,1690,62345,3,6066,6721,7767,9,15,35,7639,16,24,104
pcc_eng_21-005,51.56,24672,768615,53105,3,1426,1775,64260,3,6361,7006,8113,10,15,38,7642,16,24,106
pcc_eng_21-006,49.88,23998,747258,51691,3,1376,1709,62083,3,6201,6834,7730,13,15,37,7405,16,24,99
pcc_eng_21-007,53.29,25115,782404,54392,3,1409,1743,66220,3,6384,7026,8174,9,15,37,7872,16,24,98
pcc_eng_21-008,49.5,23680,736904,50196,3,1317,1642,62286,3,6151,6792,7608,9,15,40,7556,16,24,104
pcc_eng_21-009,50.56,24443,761064,52387,3,1391,1743,62967,3,6205,6849,7802,11,15,40,7502,16,24,108
pcc_eng_21-010,49.56,24000,747067,50958,3,1314,1636,61856,3,6150,6804,7748,9,15,32,7519,17,24,97
pcc_eng_21-011,49.22,23783,740229,50772,3,1352,1680,61559,3,6119,6786,7671,9,15,39,7356,16,24,103
pcc_eng_21-012,50.64,24352,758355,52004,3,1374,1705,63437,3,6306,6961,7638,11,15,40,7531,16,24,97
pcc_eng_21-013,48.67,23566,733343,50549,3,1322,1653,60975,3,6038,6638,7561,10,15,37,7416,16,24,103
pcc_eng_21-014,52.04,24758,772233,52743,3,1442,1763,64687,3,6489,7149,8134,10,15,38,7513,16,24,99
pcc_eng_21-015,48.91,23772,740121,50610,3,1376,1726,61701,3,6086,6740,7568,9,15,38,7247,16,23,99
pcc_eng_21-016,50.32,24349,758877,52265,3,1374,1711,63259,3,6142,6829,7813,8,15,38,7695,18,24,98
pcc_eng_21-017,47.45,23154,720667,48963,3,1293,1622,59156,3,6054,6709,7339,10,15,36,7021,16,24,101
pcc_eng_21-018,49.26,23755,739854,50949,3,1322,1658,61647,3,6138,6768,7601,9,15,34,7393,17,24,100
pcc_eng_21-019,49.03,23515,731958,49488,3,1308,1647,62062,3,6129,6792,7938,11,15,38,7184,16,24,103
pcc_eng_21-020,50.99,24573,765082,52405,3,1453,1793,63806,3,6277,6964,7971,15,15,35,7609,16,24,100
pcc_eng_21-021,49.06,23663,736285,50136,3,1388,1717,61482,3,6075,6743,7360,10,15,43,7363,17,24,105
pcc_eng_21-022,48.75,23560,733271,49885,3,1367,1706,60661,3,6044,6673,7559,8,15,36,7234,16,24,100
pcc_eng_21-023,49.88,23844,742156,51088,3,1345,1700,62367,3,6272,6963,7498,8,15,37,7444,16,24,97
pcc_eng_21-024,48.97,23800,740856,50835,3,1326,1668,61979,3,6183,6854,7438,9,15,35,7343,16,24,99
pcc_eng_21-025,51.04,24506,763206,52628,3,1359,1694,64200,3,6327,6986,7901,12,14,36,7581,16,24,104
pcc_eng_21-026,49.84,23686,737251,51355,3,1409,1735,61860,3,6246,6914,7779,10,15,38,7424,16,24,96
pcc_eng_21-028,49.82,23878,743615,51153,3,1337,1665,62699,3,6176,6821,7858,8,15,37,7461,16,24,99
pcc_eng_21-027,51.55,24909,776130,53266,3,1410,1766,64853,3,6391,7033,7968,13,15,40,7807,16,24,110
pcc_eng_21-029,50.9,24919,776436,52744,3,1367,1693,63908,3,6208,6870,7974,10,15,36,7642,17,24,104
pcc_eng_21-030,50.81,24225,754432,52373,3,1394,1727,63698,3,6381,7048,7869,11,15,38,7460,16,24,97
pcc_eng_21-031,50.42,24517,763828,51875,3,1371,1709,63031,3,6239,6901,7811,9,15,36,7451,17,24,100
pcc_eng_21-032,49.83,24173,752507,51551,3,1357,1686,62057,3,6100,6739,7857,10,15,35,7555,16,24,94
pcc_eng_21-034,50.32,24411,760419,52400,3,1331,1703,63663,3,6175,6835,7752,10,15,36,7663,16,24,104
pcc_eng_21-033,48.02,23339,726833,49556,3,1341,1656,60096,3,6060,6709,7476,10,15,35,7345,16,24,103
pcc_eng_21-035,50.93,24429,760670,51931,3,1395,1732,63732,3,6238,6910,7831,10,15,37,7703,16,24,95
pcc_eng_21-036,50.27,24079,749979,51822,3,1374,1702,62543,3,6255,6895,7653,12,15,37,7507,16,24,102
pcc_eng_21-038,51.49,24757,771046,53052,3,1409,1739,64174,3,6379,7068,8027,11,15,41,7552,16,24,106
pcc_eng_21-040,51.18,24441,761031,52326,3,1351,1708,63717,3,6242,6968,7954,11,15,44,7448,16,24,104
pcc_eng_21-037,49.28,23850,742492,50211,3,1344,1677,61696,3,6192,6842,7578,10,15,35,7345,16,24,100
pcc_eng_21-039,49.85,24191,753335,51446,3,1343,1681,63195,3,6319,6992,7592,11,15,40,7484,16,24,108
pcc_eng_21-041,50.76,24375,758679,51992,3,1393,1752,63813,3,6291,6933,7651,10,15,35,7421,17,24,99
pcc_eng_21-042,50.11,24226,754349,51583,3,1357,1708,62320,3,6212,6845,7805,10,15,36,7468,16,24,98
pcc_eng_21-043,49.2,23946,745301,50748,3,1351,1672,61637,3,6103,6770,7607,9,15,37,7378,16,24,99
pcc_eng_21-045,49.83,24246,755692,51568,3,1348,1691,61918,3,6196,6834,7663,10,15,35,7570,16,24,101
pcc_eng_21-044,51.2,24661,768597,52707,3,1367,1700,63843,3,6206,6860,7878,9,15,37,7684,17,24,97
pcc_eng_21-046,52.32,25085,781898,54174,3,1403,1729,65685,3,6312,6984,8325,9,15,33,7627,16,24,99
pcc_eng_21-047,49.23,23925,745116,50689,3,1384,1726,61428,3,6256,6948,7706,11,15,38,7372,16,24,100
pcc_eng_21-048,49.53,24173,752220,51286,3,1322,1633,61697,3,6080,6764,7674,10,15,38,7499,16,24,107
pcc_eng_21-049,51.47,24482,762603,52698,3,1357,1692,64191,3,6352,7024,7950,11,14,36,7589,16,24,103
pcc_eng_21-050,49.07,23734,738841,50290,3,1346,1677,61687,3,6222,6883,7311,10,15,40,7308,15,24,103
pcc_eng_21-051,49.6,23986,746923,51279,3,1389,1712,62596,3,6205,6863,7757,9,15,36,7460,17,24,96
pcc_eng_21-052,52.69,25361,791750,54175,3,1354,1664,64852,3,6350,7029,8334,10,15,38,7880,16,24,100
pcc_eng_21-053,50.53,24847,775404,52415,3,1381,1706,62984,3,6212,6874,8086,10,15,36,7601,16,24,101
pcc_eng_21-054,50.63,24656,768453,52680,3,1424,1770,63602,3,6336,6990,7946,10,15,38,7471,16,24,101
pcc_eng_21-055,51.56,24691,769045,52516,3,1382,1714,64594,3,6461,7109,7939,9,15,39,7527,16,24,104
pcc_eng_21-056,52.31,25152,783979,53958,3,1368,1712,64943,3,6271,6976,8025,9,15,35,7912,17,24,106
pcc_eng_21-057,49.84,23868,742847,50996,3,1423,1766,62837,3,6242,6912,7516,13,15,41,7249,15,24,106
pcc_eng_21-058,51.19,24784,773079,52598,3,1352,1696,63834,3,6166,6822,7949,9,15,39,7669,16,24,104
pcc_eng_21-059,50.07,24154,752096,51228,3,1321,1659,62912,3,6169,6820,7736,10,15,35,7425,16,24,107
pcc_eng_21-060,49.71,24442,761225,51657,3,1346,1684,62108,3,6002,6684,7688,9,15,35,7612,16,24,101
pcc_eng_21-061,51.74,24672,768656,53342,3,1374,1709,64109,3,6251,6887,8021,10,15,34,7528,16,24,106
pcc_eng_21-062,51.95,25099,781912,53655,3,1390,1712,65514,3,6375,7031,8119,9,15,35,7699,16,24,99
pcc_eng_21-064,50.0,24012,748005,51407,3,1387,1742,61899,3,6204,6915,7904,10,15,39,7627,16,24,101
pcc_eng_21-063,48.7,23643,735735,50100,3,1378,1713,61095,3,6175,6797,7552,11,15,37,7214,15,24,105
pcc_eng_21-065,51.42,24604,766529,52568,3,1392,1716,63919,3,6432,7068,8047,12,15,37,7489,17,24,101
pcc_eng_21-066,50.26,24099,750118,51381,3,1369,1702,62911,3,6326,7047,7793,10,14,35,7576,16,24,97
pcc_eng_21-067,48.4,23327,725855,49623,3,1332,1629,60620,3,6108,6744,7550,9,15,34,7134,16,24,99
pcc_eng_21-068,49.85,24035,748175,51001,3,1349,1676,62382,3,6253,6951,7697,10,15,38,7288,16,24,108
pcc_eng_21-069,49.45,24032,747989,51415,3,1390,1718,61793,3,6148,6813,7583,11,15,36,7587,16,24,96
pcc_eng_21-070,51.06,24503,762972,52604,3,1368,1690,63224,3,6208,6866,7813,11,15,34,7567,15,24,105
pcc_eng_21-071,49.58,24055,749016,51075,3,1330,1673,62068,3,6110,6740,7582,9,15,36,7550,15,24,99
pcc_eng_21-072,49.05,23762,739593,50695,3,1356,1672,61300,3,6276,6927,7653,11,15,41,7523,16,24,103
pcc_eng_21-073,50.89,24399,759807,52352,3,1388,1719,63779,3,6365,7041,7800,9,15,38,7465,16,24,95
pcc_eng_21-074,49.79,24028,748293,51193,3,1298,1645,62218,3,6245,6953,7740,11,15,37,7633,15,24,107
pcc_eng_21-075,48.78,23662,737288,50488,3,1371,1701,60844,3,6092,6714,7771,11,15,37,7264,16,24,99
pcc_eng_21-077,50.17,23987,747244,51312,3,1285,1627,62927,3,6178,6856,7816,9,15,37,7483,17,24,103
pcc_eng_21-078,48.29,23363,726518,49233,3,1313,1624,60914,3,6058,6692,7480,9,15,37,7314,14,24,99
pcc_eng_21-076,51.06,24636,767489,52543,3,1413,1740,64128,3,6308,6984,7851,9,15,36,7653,17,24,96
pcc_eng_21-079,49.04,23787,740980,50698,3,1396,1732,61446,3,6149,6826,7615,11,15,35,7460,16,24,109
pcc_eng_21-081,49.88,24066,749055,51387,3,1395,1709,62224,3,6098,6780,7744,11,15,36,7348,17,24,101
pcc_eng_21-080,55.19,26569,830899,57243,3,1456,1815,70276,3,6696,7416,8664,10,15,41,8029,17,24,98
pcc_eng_21-082,48.44,23425,729497,50089,3,1315,1645,60451,3,6140,6774,7380,10,15,33,7476,15,24,105
pcc_eng_21-083,51.01,24640,766759,52730,3,1379,1703,63975,3,6375,7046,7712,10,15,34,7547,15,24,98
pcc_eng_21-084,50.18,24206,753774,51650,3,1332,1658,62548,3,6134,6806,7918,10,15,35,7583,16,24,101
pcc_eng_21-085,51.88,25055,780505,53432,3,1408,1761,64775,3,6318,6969,8092,12,15,41,7811,16,24,97
pcc_eng_21-086,50.3,24267,756044,52016,3,1339,1675,63066,3,6162,6816,7729,12,15,40,7596,16,24,100
pcc_eng_21-089,50.71,24649,767733,52400,3,1376,1705,63690,3,6297,6942,7969,10,15,42,7685,17,24,103
pcc_eng_21-088,50.26,24495,762913,52145,3,1387,1725,63090,3,6284,6963,7961,11,15,41,7518,16,24,107
pcc_eng_21-087,48.78,23448,729735,50574,3,1365,1686,60883,3,6034,6630,7592,11,15,39,7492,15,24,96
pcc_eng_21-090,48.7,23578,733920,50172,3,1345,1671,60897,3,6126,6735,7500,8,15,38,7351,17,24,97
pcc_eng_21-091,51.41,24824,773636,52526,3,1344,1655,63869,3,6235,6906,7910,10,15,38,7592,17,24,99
pcc_eng_21-092,50.09,24289,756261,51632,3,1354,1693,63280,3,6426,7098,7636,11,15,36,7339,16,24,100
pcc_eng_21-093,50.11,23909,744619,51293,3,1400,1735,62298,3,6301,6941,7693,10,15,39,7322,16,24,99
pcc_eng_21-094,51.09,24366,758600,52391,3,1385,1740,63789,3,6287,6975,7728,11,15,35,7660,16,24,103
pcc_eng_21-095,48.45,23491,731070,50037,3,1373,1700,60787,3,6153,6809,7633,12,15,37,7233,16,24,96
pcc_eng_21-098,48.92,23717,738102,50590,3,1385,1719,61151,3,6145,6789,7607,9,15,36,7317,16,24,112
pcc_eng_21-097,48.91,23829,741703,50340,3,1351,1680,61176,3,6130,6797,7498,10,15,39,7259,16,24,101
pcc_eng_21-096,49.13,23682,737470,50494,3,1372,1689,61373,3,6154,6790,7608,9,15,35,7423,15,24,99
pcc_eng_21-099,50.94,24547,764554,52475,3,1384,1715,63437,3,6189,6859,8051,12,15,38,7585,16,24,99
pcc_eng_21-101,52.25,25160,784888,53764,3,1390,1719,65334,3,6299,6977,8185,9,15,35,7887,17,24,105
pcc_eng_21-100,50.12,24313,757473,51280,3,1360,1706,62593,3,6180,6844,7750,11,15,40,7598,14,24,101
pcc_eng_21-103,49.63,23921,744767,50828,3,1330,1656,62068,3,6143,6817,7684,8,14,34,7580,16,24,97
pcc_eng_21-104,51.88,24891,775511,53293,3,1377,1718,64980,3,6345,7049,8049,9,15,35,7692,17,24,98
pcc_eng_21-102,51.37,24585,765768,52850,3,1427,1752,63546,3,6294,6944,7964,10,15,37,7504,16,24,103
pcc_eng_21-105,50.19,24434,760884,51572,3,1393,1729,63121,3,6108,6765,7795,9,15,39,7731,15,24,96
pcc_eng_21-106,49.31,23798,740580,50916,3,1348,1693,61566,3,6020,6711,7678,10,15,40,7362,15,24,96
pcc_eng_21-107,57.13,27256,875779,58523,3,1413,1748,70971,3,6665,7362,8668,10,15,40,8656,16,24,104
pcc_eng_21-108,56.24,26866,863667,57660,3,1444,1783,70111,3,6529,7235,8633,9,15,37,8457,16,24,99
pcc_eng_22-001,50.68,24343,758402,52386,3,1368,1687,63037,3,6278,6936,7721,9,15,40,7525,16,24,105
pcc_eng_22-002,51.7,24775,771835,52869,3,1373,1709,64520,3,6315,6960,8016,12,15,39,7694,15,24,104
pcc_eng_22-003,47.82,23090,718453,49534,3,1330,1665,59587,3,6026,6690,7479,12,14,37,7004,16,24,109
pcc_eng_22-004,47.57,23347,726341,48858,3,1275,1594,59633,3,5953,6606,7325,11,15,37,7278,17,24,105
pcc_eng_22-006,50.79,24471,762025,52545,3,1352,1679,63175,3,6278,6930,7945,9,15,34,7646,16,24,99
pcc_eng_22-005,53.04,25481,793887,54246,3,1404,1740,66542,3,6329,6991,8039,10,15,38,7902,16,24,98
pcc_eng_22-007,50.66,24263,755984,52231,3,1395,1732,62802,3,6230,6898,7871,11,15,37,7581,16,24,97
pcc_eng_22-008,50.24,24185,752574,51865,3,1376,1702,62301,3,6109,6763,7833,13,15,41,7500,17,24,99
pcc_eng_22-009,50.4,24357,758480,52094,3,1361,1702,62896,3,6191,6877,7790,10,15,35,7492,16,24,99
pcc_eng_22-010,49.66,23901,744160,50647,3,1343,1667,61989,3,6155,6840,7608,11,15,37,7584,17,24,99
pcc_eng_22-011,50.93,24371,759035,52238,3,1332,1659,63127,3,6254,6938,7803,11,15,35,7688,17,24,101
pcc_eng_22-012,49.24,23623,735637,50532,3,1372,1710,61363,3,6108,6791,7612,10,15,38,7405,16,24,110
pcc_eng_22-013,52.51,24965,778085,54298,3,1378,1733,65638,3,6464,7180,8086,9,15,39,7631,17,24,109
pcc_eng_22-014,50.72,24328,757733,52086,3,1364,1692,63166,3,6339,6981,7858,10,15,36,7532,16,24,98
pcc_eng_22-015,50.21,24308,756861,50920,3,1348,1660,63098,3,6280,6927,7663,10,15,34,7411,17,24,100
pcc_eng_22-016,51.31,24786,772095,52789,3,1359,1703,64569,3,6319,6989,7817,10,15,39,7779,16,24,103
pcc_eng_22-017,50.97,24306,757765,52086,3,1352,1686,63138,3,6224,6876,7849,9,14,35,7844,17,24,98
pcc_eng_22-018,50.73,24361,758754,52009,3,1370,1696,63543,3,6382,7045,7955,9,15,38,7517,16,24,109
pcc_eng_22-019,49.57,24088,749745,51040,3,1344,1650,62202,3,6186,6831,7726,11,15,38,7455,16,24,97
pcc_eng_22-021,51.33,24454,761582,52486,3,1336,1669,63511,3,6254,6912,7581,10,15,36,7682,16,24,104
pcc_eng_22-020,49.89,24077,749883,52190,3,1341,1683,61701,3,6108,6800,7963,11,15,37,7413,16,24,102
pcc_eng_22-022,51.35,24513,763465,52864,3,1385,1726,64018,3,6321,7004,8234,10,15,36,7470,15,24,105
pcc_eng_22-023,48.62,23816,741849,50163,3,1313,1647,60734,3,6055,6707,7602,9,15,32,7460,15,24,103
pcc_eng_22-025,50.06,24031,747860,51634,3,1367,1695,62100,3,6109,6760,7672,9,15,37,7408,18,24,99
pcc_eng_22-024,49.32,23901,744274,50771,3,1319,1639,62324,3,6255,6947,7649,9,15,39,7311,16,24,100
pcc_eng_22-026,48.11,23213,721976,49640,3,1367,1694,60386,3,5984,6623,7653,10,15,36,7185,16,24,99
pcc_eng_22-027,50.63,24591,766468,52250,3,1317,1632,63226,3,6148,6818,7768,9,15,37,7458,16,24,109
pcc_eng_22-029,49.75,24107,750269,51407,3,1352,1687,62479,3,6118,6783,7693,9,15,38,7393,15,24,99
pcc_eng_22-028,50.58,24404,760374,52103,3,1396,1722,63258,3,6288,6971,7867,9,15,36,7585,16,24,100
pcc_eng_22-031,50.59,24172,751954,52003,3,1364,1697,63312,3,6293,6939,7737,9,15,40,7532,16,24,98
pcc_eng_22-030,50.06,23779,740086,50695,3,1330,1652,62417,3,6209,6872,7664,11,15,38,7296,15,24,94
pcc_eng_22-032,48.51,23461,730251,50167,3,1355,1672,60859,3,6033,6692,7432,11,15,36,7100,16,24,103
pcc_eng_22-033,49.28,23686,737525,50684,3,1351,1687,60969,3,6116,6745,7696,11,15,37,7498,16,24,98
pcc_eng_22-034,51.1,24451,761705,52070,3,1346,1696,63219,3,6131,6779,8243,12,15,40,7611,16,24,102
pcc_eng_22-035,49.43,24009,747698,50798,3,1378,1709,61711,3,6199,6854,7626,11,15,38,7336,17,24,101
pcc_eng_22-037,49.91,24101,750391,51714,3,1364,1702,62636,3,6220,6869,7771,9,15,36,7489,15,24,99
pcc_eng_22-036,49.31,23955,746231,50860,3,1361,1689,61706,3,6037,6688,7541,12,15,36,7340,17,24,105
pcc_eng_22-039,51.61,24978,778338,52876,3,1321,1651,64805,3,6255,6955,8126,13,15,43,7874,16,24,101
pcc_eng_22-038,51.72,24874,775019,53269,3,1397,1726,64628,3,6315,6973,8160,11,15,37,7530,16,24,101
pcc_eng_22-040,50.28,24570,765539,51805,3,1364,1695,63017,3,6262,6900,7693,9,15,35,7383,17,24,100
pcc_eng_22-041,51.14,24551,764829,52503,3,1350,1685,63439,3,6223,6896,7908,13,15,41,7755,16,24,103
pcc_eng_22-042,51.55,24828,773395,52553,3,1377,1690,64794,3,6306,6983,7996,10,14,34,7584,16,24,103
pcc_eng_22-043,50.46,24297,757024,51869,3,1363,1692,63126,3,6391,7050,7801,9,15,38,7362,15,24,105
pcc_eng_22-044,50.46,24179,752817,51780,3,1376,1697,62850,3,6306,6971,7626,11,15,39,7362,15,24,98
pcc_eng_22-045,49.15,23893,744060,50848,3,1348,1667,61414,3,6149,6802,7536,10,15,36,7352,15,23,95
pcc_eng_22-046,49.09,23855,742798,50248,3,1356,1678,61497,3,6136,6749,7431,11,15,35,7324,17,24,96
pcc_eng_22-048,50.89,24441,761397,52560,3,1354,1691,63319,3,6232,6927,7879,10,15,38,7640,14,24,107
pcc_eng_22-047,49.54,23982,746320,51207,3,1351,1679,62104,3,6213,6891,7823,11,15,42,7676,16,24,109
pcc_eng_22-049,48.32,23441,729410,49609,3,1333,1662,60585,3,6141,6809,7543,11,15,43,7030,16,24,101
pcc_eng_22-050,50.11,24444,760782,51864,3,1322,1658,63072,3,6195,6850,7765,11,15,37,7531,15,24,103
pcc_eng_22-052,50.6,24195,753120,51843,3,1371,1709,63409,3,6363,7007,7801,10,15,34,7543,17,24,91
pcc_eng_22-051,50.4,24388,759270,52048,3,1363,1696,62463,3,6117,6756,7910,9,15,37,7515,16,24,97
pcc_eng_22-053,51.28,24655,768237,53118,3,1377,1706,63729,3,6296,6970,8067,10,15,40,7652,17,24,97
pcc_eng_22-054,51.38,24754,770839,53312,3,1402,1720,64072,3,6337,6980,8065,9,15,41,7783,16,24,100
pcc_eng_22-055,51.01,24315,757183,51805,3,1353,1677,63474,3,6301,6943,7743,11,15,41,7469,16,24,95
pcc_eng_22-056,50.27,24182,753252,51752,3,1375,1690,62668,3,6186,6852,7884,10,15,35,7518,16,24,101
pcc_eng_22-057,51.62,24645,767877,53148,3,1388,1725,64259,3,6284,6915,7848,11,15,39,7730,16,24,106
pcc_eng_22-058,50.52,24280,756105,52113,3,1353,1669,62706,3,6361,7027,7735,10,15,36,7438,16,24,97
pcc_eng_22-059,50.41,24014,747829,51560,3,1355,1676,62983,3,6194,6849,7715,10,15,39,7528,17,24,96
pcc_eng_22-060,49.61,23968,746250,51355,3,1337,1671,61927,3,6129,6803,7682,10,15,36,7367,16,24,104
pcc_eng_22-061,51.73,24924,776671,53574,3,1370,1703,64007,3,6281,6903,8050,11,15,35,7757,16,24,97
pcc_eng_22-063,49.96,23953,745770,51227,3,1396,1718,62212,3,6315,6997,7675,10,15,38,7461,16,24,94
